"group_code","groep_titel","jaar","log_index","n_soorten","gewicht_som","msi","analysis_mode","msi_variant","periode"
"fg_v1_lange_trek","Langeafstandstrekkers",1982,4.95991509604902,20,19.5,142.581689634274,"gewogen","volledig","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1983,4.72307140203736,21,20.5,112.513296079852,"gewogen","volledig","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1984,5.46185891021856,20,19.5,235.534855816681,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1985,4.34280849522294,24,23.5,76.9232749004349,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1986,4.43570125501527,26,25.5,84.4112979842073,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1987,4.40421803105939,26,25.5,81.7951565568638,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1988,4.37166400010302,29,28.5,79.1752698033905,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1989,4.50849424936162,27,26.5,90.7850159453873,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1990,4.19042694307456,29,28.5,66.0509849519601,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1991,4.32999106834242,29,28.5,75.9436082638537,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1992,4.20771506536143,28,27.5,67.2028102170905,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1993,4.34031822845282,28,27.5,76.731953744332,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1994,4.52257789115426,29,28.5,92.0726455639929,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1995,4.12426896498444,30,29.5,61.8225982428982,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1996,4.3020354465751,32,31,73.849958466603,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1997,4.19592674501698,33,32,66.4152530703577,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1998,4.00710103151412,32,31,54.9872330274981,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1999,3.89158466895918,32,31,48.988455531739,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2000,4.14620939827468,32,31,63.1940024227002,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2001,4.0790559520253,31,30,59.0896600365733,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2002,3.7063252671115,32,31,40.7039552009517,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2003,3.94366768259852,31,30.5,51.6075346717835,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2004,3.58992646647789,31,30.5,36.2314116052128,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2005,3.71903174325344,32,31.5,41.2244589175014,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2006,3.69080365235939,32,31.5,40.0770420281148,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2007,3.86131738206273,31,30.5,47.5279225773928,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2008,4.14120075164319,32,31,62.878277333076,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2009,4.07067153526115,33,32,58.596298863427,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2010,3.75417472553375,30,29,42.6989668987725,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2011,3.92314928086691,29,28,50.5594201321166,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2012,4.08619048068619,29,28,59.5127443686793,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2013,3.63233363735917,33,31.5,37.8009274243081,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2014,3.57568079870628,31,30,35.7189299412002,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2015,4.16091928875041,28,27.5,64.1304499113419,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2016,4.07604962927707,26,25.5,58.9122842055115,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2017,4.25122724448878,23,22.5,70.1915016431262,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2018,3.75950429575683,27,26,42.9271415375978,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2019,4.32284995955582,26,25.5,75.4032184831492,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2020,3.83525201453776,31,30,46.3050957549274,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2021,3.73474806871718,27,26.5,41.8774739882794,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2022,4.40732613090476,27,26,82.0497795621943,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2023,5.01690489466005,23,22.5,150.9433943472,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2024,4.48399264762263,28,27.5,88.5876668534956,"gewogen","volledig","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2025,4.48231773332094,30,28.5,88.4394142931545,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1959,4.60517018598809,2,1.5,100,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1960,3.73427893344419,3,2,41.85783239573,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1961,4.35380303907445,3,2,77.7736775477565,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1962,4.38842904582926,3,2,80.5138360319876,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1963,3.92646448423415,4,3,50.7273130377773,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1964,3.83085018358145,4,3,46.1017164999404,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1965,3.72792627888705,4,3,41.5927668722819,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1966,3.86658000159679,5,4,47.7787032540213,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1967,3.58029577266438,5,4,35.8841528291096,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1968,3.91497284919431,5,4,50.1477099418245,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1969,3.5293760209809,5,4,34.1026816166132,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1970,3.76600790833725,5,4,43.2072328507864,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1971,3.28459863620416,6,5,26.6982664465853,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1972,3.09698178543024,6,5,22.1310541072621,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1973,3.70625009334029,6,5,40.7008954461441,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1974,3.56726259403502,6,5,35.4195027662076,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1975,3.71307928313123,7,6,40.979800850817,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1976,3.46208649545893,6,5,31.8834317968954,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1977,3.01633762318865,7,6,20.4163821099681,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1978,2.6939671728703,6,5,14.7902351058915,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1979,2.70256391554282,5,4,14.9179310493102,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1980,2.62156868936855,4,3.5,13.7572875778162,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1981,3.40061449908903,2,1.5,29.9825186180975,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1982,1.43415693888872,2,1.5,4.19610594343365,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1983,2.1896714581082,5,4,8.93227800505808,"gewogen","volledig","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1984,3.47839243046645,5,3.5,32.4075827356231,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1985,1.70519251126276,8,6.5,5.50244484786207,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1986,1.87902017267041,9,7,6.5470867038795,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1987,2.07006326796492,10,7.5,7.92532452114175,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1988,2.24856595167885,10,7.5,9.47413971578785,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1989,2.10751571549345,10,7.5,8.22777573824245,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1990,1.98368222957804,10,7.5,7.26946158943519,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1991,2.03044172014359,10,7.5,7.61745039702669,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1992,2.16084559263995,10,7.5,8.67847300956982,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1993,2.32075634498862,10,7.5,10.1833735376111,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1994,2.09125865872766,10,7.5,8.09509772017614,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1995,2.05552254897674,10,7.5,7.81091839382107,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1996,2.36948615815998,10,7.5,10.6918969283691,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1997,2.41321395875946,10,7.5,11.1698028029678,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1998,2.18432209891394,11,8,8.88462361544799,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1999,1.9569472446198,11,8,7.07768760306027,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2000,1.93813060310587,11,8,6.94575445479375,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2001,1.70831346443238,11,8,5.51964454631641,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2002,2.15103996139831,11,8,8.59379096247742,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2003,2.39732572345263,11,8,10.9937367409837,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2004,2.02763480381981,11,8,7.59609883120969,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2005,2.04326549707805,11,8,7.71576390971067,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2006,2.01585850490121,11,8,7.50716955734656,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2007,2.16285929579496,11,8,8.69596648547233,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2008,2.50535043305912,11,8,12.2478502654867,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2009,2.11898660728379,12,9,8.32269905008771,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2010,2.09740043436908,12,9,8.14496898646534,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2011,2.009138392815,10,7.5,7.45688966893337,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2012,1.92040047316698,11,8.5,6.82369062717224,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2013,1.85409255154023,12,9,6.38590074475477,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2014,1.97055768582141,12,9,7.17467658824994,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2015,2.51971483238471,12,9.5,12.4250529356078,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2016,2.29297340623999,11,8.5,9.90434357866826,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2017,1.34544178104435,8,6,3.83988255326379,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2018,1.61098986489369,11,8.5,5.00776578680523,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2019,2.49543777671913,11,8.5,12.1270412930446,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2020,1.7913783895921,14,10.5,5.99771395779398,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2021,1.48786974164589,13,10,4.42765341983234,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2022,2.24165284908729,13,10,9.40886988442828,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2023,2.22512442275,9,6,9.25463421931408,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2024,1.98526221970474,12,8.5,7.28095634538217,"gewogen","volledig","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2025,2.73058326601591,13,9.5,15.3418327804571,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1958,4.60517018598809,14,10,100,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1959,5.23574587337726,17,12,187.869180719138,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1960,5.11695129081657,22,15,166.825989613323,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1961,5.0743643638975,25,17.5,159.870540188965,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1962,5.09911212670898,26,18,163.876341260929,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1963,4.89236341446487,27,18.5,133.268170065299,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1964,5.03514162707654,28,19.5,153.721362177354,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1965,4.92912600474877,29,20,138.258622139734,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1966,4.99751498294237,30,21,148.044807739897,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1967,4.9123752344009,32,22.5,135.961972735854,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1968,4.8488448907944,32,22.5,127.592920933537,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1969,4.80020734339736,32,22.5,121.535614513643,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1970,4.83126021657375,34,24,125.368853051008,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1971,4.86321320528098,34,24,129.439450136268,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1972,4.8672889386779,34,24,129.968087386523,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1973,4.97153929367505,38,28,144.248757765726,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1974,5.11582433992391,37,27,166.638090811657,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1975,5.08021098627058,40,29.5,160.807980625771,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1976,5.01796825341427,40,29.5,151.103986695478,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1977,4.97372496943395,41,30.5,144.564383581023,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1978,4.67219314233423,40,30,106.932002557348,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1979,4.87739677688431,36,26.5,131.288445527501,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1980,4.82045028438633,38,28,124.020922893874,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1981,5.02914092365397,37,27,152.801687978937,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1982,4.68816321194813,37,27,108.653423098867,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1983,5.06095505629632,40,29.5,157.741096032826,"gewogen","volledig","1958-1983"
"fg_v1_zaad","Zaadeters",1984,5.83326693099269,36,26.5,341.472425665102,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1985,5.11039929672208,39,29,165.736519712198,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1986,5.07359905163765,40,30,159.748236110944,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1987,4.87206402516637,40,30,130.590180336302,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1988,5.11952919093287,41,31,167.256605154802,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1989,5.01625221327264,42,32,150.844908546577,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1990,4.90649910180097,42,32,135.165384875567,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1991,4.85833024781101,42,32,128.808943427816,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1992,4.90219738436085,44,34,134.585190393207,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1993,4.91583426290625,42,32,136.433083398065,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1994,4.8867784265207,43,33,132.525943534554,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1995,4.73810274262733,43,33,114.217296374994,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1996,4.74022611377315,44,33.5,114.460079754862,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1997,4.90514802128742,43,32.5,134.982888869116,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1998,4.69746284316078,44,33.5,109.668572806532,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",1999,4.60978706968705,45,34,100.46275579274,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2000,4.55183267931737,45,34,94.8059981910973,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2001,4.74145181789102,44,33,114.600459960673,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2002,4.75082027667118,45,34,115.679134515638,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2003,4.48474690949484,47,36,88.6545103585364,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2004,4.47924788516923,46,35,88.1683350196389,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2005,4.22976384414158,48,36.5,68.7010061129093,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2006,4.11283350918033,47,36,61.1196555483354,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2007,4.24594067150738,48,36.5,69.8214082717671,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2008,4.19717521784253,48,36.5,66.4982224907744,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2009,4.12038331248992,47,36,61.582843213839,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2010,4.13084016247355,47,35.5,62.230184443299,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2011,4.10193807364585,47,35.5,60.4573449147482,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2012,3.87683619503615,48,36.5,48.271252398955,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2013,3.79220935571967,46,35,44.3542864999924,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2014,3.78267818136865,47,36,43.9335463212592,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2015,3.74256198845663,45,34.5,42.2059830089865,"gewogen","volledig","1984-2025"
"fg_v1_zaad","Zaadeters",2016,3.80937455962809,46,34.5,45.1222087880778,"gewogen","volledig","1984-2025"
