"groep_100","jaar","groep_titel","log_index","n_soorten","msi","periode"
600,1961,"Struweelvogels",5.47197596294928,17,237.929869182777,"1958-1983"
600,1962,"Struweelvogels",5.38393222318008,19,217.877335488698,"1958-1983"
600,1963,"Struweelvogels",5.52275821355279,18,250.324534385652,"1958-1983"
600,1964,"Struweelvogels",5.55437977734396,20,258.366669954281,"1958-1983"
600,1965,"Struweelvogels",5.54675902996117,22,256.405206232974,"1958-1983"
600,1966,"Struweelvogels",5.75740398181869,22,316.525555315863,"1958-1983"
600,1967,"Struweelvogels",5.73280459620658,21,308.834210158512,"1958-1983"
600,1968,"Struweelvogels",5.7295939681937,21,307.844248441841,"1958-1983"
600,1969,"Struweelvogels",5.80418345619386,20,331.684248020923,"1958-1983"
600,1970,"Struweelvogels",5.98488559858566,20,397.377058151403,"1958-1983"
600,1971,"Struweelvogels",5.98125158473354,21,395.935605134006,"1958-1983"
600,1972,"Struweelvogels",6.1105380399174,20,450.581080568014,"1958-1983"
600,1973,"Struweelvogels",6.0054446528298,23,405.63131375293,"1958-1983"
600,1974,"Struweelvogels",6.17117716059536,22,478.749339373573,"1958-1983"
600,1975,"Struweelvogels",6.16142899225891,23,474.105083493787,"1958-1983"
600,1976,"Struweelvogels",6.00460978088132,23,405.292804873097,"1958-1983"
600,1977,"Struweelvogels",6.18737478771409,22,486.567086206845,"1958-1983"
600,1978,"Struweelvogels",6.13852298929641,22,463.368664699455,"1958-1983"
600,1979,"Struweelvogels",6.10966029827406,22,450.185760309804,"1958-1983"
600,1980,"Struweelvogels",6.4699405741461,21,645.44536968313,"1958-1983"
600,1981,"Struweelvogels",6.39811735753509,21,600.713044749999,"1958-1983"
600,1982,"Struweelvogels",6.57963350683409,21,720.27530489374,"1958-1983"
600,1983,"Struweelvogels",6.5350172574918,21,688.845671969868,"1958-1983"
600,1984,"Struweelvogels",6.21503023210194,23,500.211111395352,"1984-2025"
600,1985,"Struweelvogels",6.4062089193708,22,605.59347000033,"1984-2025"
600,1986,"Struweelvogels",6.52770667633495,22,683.828172545264,"1984-2025"
600,1987,"Struweelvogels",6.61414952354583,21,745.570370574807,"1984-2025"
600,1988,"Struweelvogels",6.45788766005474,23,637.712567107788,"1984-2025"
600,1989,"Struweelvogels",6.48533752744812,23,655.460162702768,"1984-2025"
600,1990,"Struweelvogels",6.74723121750315,21,851.697330227984,"1984-2025"
600,1991,"Struweelvogels",6.3279539678866,23,560.009623210828,"1984-2025"
600,1992,"Struweelvogels",6.22316805987826,24,504.298351342905,"1984-2025"
600,1993,"Struweelvogels",6.28962498829503,24,538.951178182307,"1984-2025"
600,1994,"Struweelvogels",6.34612009232906,24,570.275793654926,"1984-2025"
600,1995,"Struweelvogels",6.38953706738067,24,595.580802078987,"1984-2025"
600,1996,"Struweelvogels",6.49725524999599,23,663.31848872666,"1984-2025"
600,1997,"Struweelvogels",6.56748131184601,23,711.575347795291,"1984-2025"
600,1998,"Struweelvogels",6.51861362178119,23,677.638270873942,"1984-2025"
600,1999,"Struweelvogels",6.55942868833509,23,705.868308578185,"1984-2025"
600,2000,"Struweelvogels",6.44919819289385,23,632.195190943911,"1984-2025"
600,2001,"Struweelvogels",6.67337458449622,22,791.060606153988,"1984-2025"
600,2002,"Struweelvogels",6.62080548183115,23,750.549407609853,"1984-2025"
600,2003,"Struweelvogels",6.61901519666101,23,749.206912219319,"1984-2025"
600,2004,"Struweelvogels",6.48879016804349,23,657.727142350134,"1984-2025"
600,2005,"Struweelvogels",6.4560613179506,23,636.548948702222,"1984-2025"
600,2006,"Struweelvogels",6.37154139355781,23,584.958786052537,"1984-2025"
600,2007,"Struweelvogels",6.17374412012369,24,479.979848209468,"1984-2025"
600,2008,"Struweelvogels",6.20013430990372,23,492.815226614111,"1984-2025"
600,2009,"Struweelvogels",6.3916977765783,21,596.869070281242,"1984-2025"
600,2010,"Struweelvogels",6.27752066777991,22,532.466863660591,"1984-2025"
600,2011,"Struweelvogels",6.12514285223902,22,457.210022079397,"1984-2025"
600,2012,"Struweelvogels",6.21529638339163,21,500.344260945948,"1984-2025"
600,2013,"Struweelvogels",6.22562465884265,21,505.538733087018,"1984-2025"
600,2014,"Struweelvogels",6.54965576418559,20,699.003510353108,"1984-2025"
600,2015,"Struweelvogels",6.74354908322569,19,848.567032918584,"1984-2025"
600,2016,"Struweelvogels",6.27525193150248,21,531.260206081957,"1984-2025"
600,2017,"Struweelvogels",6.69725564434294,19,810.179351161072,"1984-2025"
600,2018,"Struweelvogels",6.15855947402281,21,472.746580367795,"1984-2025"
600,2019,"Struweelvogels",6.43446714490034,21,622.950552030795,"1984-2025"
600,2020,"Struweelvogels",6.59198168222815,20,729.224530280307,"1984-2025"
600,2021,"Struweelvogels",6.30562980849358,21,547.646391942439,"1984-2025"
600,2022,"Struweelvogels",6.77098429109408,19,872.169940742811,"1984-2025"
600,2023,"Struweelvogels",6.41822610456512,21,612.914902276777,"1984-2025"
600,2024,"Struweelvogels",6.42405761588096,21,616.499564305152,"1984-2025"
600,2025,"Struweelvogels",6.2587888091812,21,522.585605753324,"1984-2025"
700,1958,"Bosrandvogels",4.60517018598809,10,100,"1958-1983"
700,1959,"Bosrandvogels",5.36620416041844,11,214.048828684678,"1958-1983"
700,1960,"Bosrandvogels",5.3273556014425,12,205.892791033667,"1958-1983"
700,1961,"Bosrandvogels",5.33811933924217,13,208.120937129022,"1958-1983"
700,1962,"Bosrandvogels",5.10028850759396,17,164.069235692706,"1958-1983"
700,1963,"Bosrandvogels",5.43202311844808,13,228.61128559474,"1958-1983"
700,1964,"Bosrandvogels",5.30807723599317,15,201.961530459175,"1958-1983"
700,1965,"Bosrandvogels",5.31294974596299,16,202.947991348457,"1958-1983"
700,1966,"Bosrandvogels",5.47438770732452,17,238.504387723937,"1958-1983"
700,1967,"Bosrandvogels",5.57265503492539,17,263.131796735132,"1958-1983"
700,1968,"Bosrandvogels",5.45932922604464,16,234.939780013775,"1958-1983"
700,1969,"Bosrandvogels",5.51076918953318,16,247.341306260224,"1958-1983"
700,1970,"Bosrandvogels",5.63494524454397,16,280.04358297649,"1958-1983"
700,1971,"Bosrandvogels",5.50617252653984,18,246.20697070745,"1958-1983"
700,1972,"Bosrandvogels",5.91959766388485,16,372.261909331895,"1958-1983"
700,1973,"Bosrandvogels",5.56208339491715,21,260.364714176286,"1958-1983"
700,1974,"Bosrandvogels",5.72085772535684,21,305.166559831004,"1958-1983"
700,1975,"Bosrandvogels",5.78647286443463,21,325.861636850969,"1958-1983"
700,1976,"Bosrandvogels",5.81534794867022,20,335.408082996282,"1958-1983"
700,1977,"Bosrandvogels",5.88771020520088,21,360.578687161918,"1958-1983"
700,1978,"Bosrandvogels",5.60346912070225,21,271.366178421603,"1958-1983"
700,1979,"Bosrandvogels",5.76158061452516,20,317.850330927394,"1958-1983"
700,1980,"Bosrandvogels",6.01117877976225,19,407.96393658003,"1958-1983"
700,1981,"Bosrandvogels",5.99463104897008,18,401.268608209968,"1958-1983"
700,1982,"Bosrandvogels",6.03468343311754,19,417.666569304228,"1958-1983"
700,1983,"Bosrandvogels",5.97902417771827,19,395.054676846675,"1958-1983"
700,1984,"Bosrandvogels",5.7424330914146,20,311.822180616706,"1984-2025"
700,1985,"Bosrandvogels",6.09220177062695,17,442.394390588849,"1984-2025"
700,1986,"Bosrandvogels",5.89294981507595,19,362.472937043453,"1984-2025"
700,1987,"Bosrandvogels",6.00813173290403,17,406.722743296177,"1984-2025"
700,1988,"Bosrandvogels",6.03856485474256,18,419.290859596887,"1984-2025"
700,1989,"Bosrandvogels",6.21817838813923,16,501.788335396606,"1984-2025"
700,1990,"Bosrandvogels",6.11720902941293,18,453.596950457174,"1984-2025"
700,1991,"Bosrandvogels",5.6444772004756,20,282.725708712794,"1984-2025"
700,1992,"Bosrandvogels",5.66780363621209,22,289.39821209658,"1984-2025"
700,1993,"Bosrandvogels",6.00022652151952,20,403.520189147204,"1984-2025"
700,1994,"Bosrandvogels",5.94246155985229,18,380.871314117702,"1984-2025"
700,1995,"Bosrandvogels",5.78903689547405,19,326.698228267263,"1984-2025"
700,1996,"Bosrandvogels",5.84201915372763,20,344.474185265114,"1984-2025"
700,1997,"Bosrandvogels",6.00899177168028,22,407.072691089357,"1984-2025"
700,1998,"Bosrandvogels",6.2112267517485,19,498.31218182049,"1984-2025"
700,1999,"Bosrandvogels",6.22391911239004,19,504.677248154261,"1984-2025"
700,2000,"Bosrandvogels",5.93441440695045,19,377.818683383375,"1984-2025"
700,2001,"Bosrandvogels",5.9071324423053,18,367.650383702927,"1984-2025"
700,2002,"Bosrandvogels",5.93252493405334,20,377.105479223249,"1984-2025"
700,2003,"Bosrandvogels",6.23150391965907,19,508.519681451552,"1984-2025"
700,2004,"Bosrandvogels",5.88834994253047,20,360.809436609998,"1984-2025"
700,2005,"Bosrandvogels",6.12524441128664,19,457.256458251771,"1984-2025"
700,2006,"Bosrandvogels",6.12037045165668,18,455.033231094572,"1984-2025"
700,2007,"Bosrandvogels",5.82614500132488,20,339.04912260586,"1984-2025"
700,2008,"Bosrandvogels",5.83575264775113,20,342.322285213591,"1984-2025"
700,2009,"Bosrandvogels",6.19411403559819,17,489.857256597371,"1984-2025"
700,2010,"Bosrandvogels",6.04522243933213,20,422.091636822939,"1984-2025"
700,2011,"Bosrandvogels",6.05763401629196,19,427.363105606621,"1984-2025"
700,2012,"Bosrandvogels",6.10475184494519,19,447.981458797219,"1984-2025"
700,2013,"Bosrandvogels",6.12154864650887,19,455.569664854714,"1984-2025"
700,2014,"Bosrandvogels",6.1542707932798,19,470.723462566323,"1984-2025"
700,2015,"Bosrandvogels",6.4305088693986,18,620.489615866711,"1984-2025"
700,2016,"Bosrandvogels",6.26565732102276,19,526.187346313743,"1984-2025"
700,2017,"Bosrandvogels",6.34306636673928,18,568.53698414539,"1984-2025"
700,2018,"Bosrandvogels",6.1686133760446,19,477.523501277438,"1984-2025"
700,2019,"Bosrandvogels",6.36341310252594,20,580.223342402113,"1984-2025"
700,2020,"Bosrandvogels",6.48039517275471,20,652.22863833909,"1984-2025"
700,2021,"Bosrandvogels",6.47589551114637,20,649.30042310475,"1984-2025"
700,2022,"Bosrandvogels",6.44346092317695,20,628.578501501793,"1984-2025"
700,2023,"Bosrandvogels",6.47892259011208,20,651.268884599029,"1984-2025"
700,2024,"Bosrandvogels",6.21087897281117,22,498.13890947142,"1984-2025"
700,2025,"Bosrandvogels",6.33600588610522,21,564.536977381047,"1984-2025"
800,1958,"Bosvogels",4.60517018598809,6,100,"1958-1983"
800,1959,"Bosvogels",4.77826955408728,9,118.898424631872,"1958-1983"
800,1960,"Bosvogels",4.67049155061351,9,106.750202665577,"1958-1983"
800,1961,"Bosvogels",4.85042288888334,10,127.794421260686,"1958-1983"
800,1962,"Bosvogels",4.65698089379559,9,105.317636558038,"1958-1983"
800,1963,"Bosvogels",4.8474750080864,7,127.418253261913,"1958-1983"
800,1964,"Bosvogels",4.9079977591698,8,135.36810334044,"1958-1983"
800,1965,"Bosvogels",4.57638116179561,9,97.1621431460409,"1958-1983"
800,1966,"Bosvogels",4.67077014974047,10,106.779947322068,"1958-1983"
800,1967,"Bosvogels",4.75361711649632,13,116.003123387284,"1958-1983"
800,1968,"Bosvogels",4.96188165662302,8,142.862361051901,"1958-1983"
800,1969,"Bosvogels",4.62755360498545,11,102.263580730704,"1958-1983"
800,1970,"Bosvogels",4.78796898611897,10,120.057282868277,"1958-1983"
800,1971,"Bosvogels",4.86716963301734,13,129.952582382941,"1958-1983"
800,1972,"Bosvogels",5.10454360563614,12,164.768853792488,"1958-1983"
800,1973,"Bosvogels",4.8254859117861,23,124.647021127026,"1958-1983"
800,1974,"Bosvogels",4.89347967383487,21,133.41701496816,"1958-1983"
800,1975,"Bosvogels",4.93516579840796,26,139.096202549305,"1958-1983"
800,1976,"Bosvogels",4.81443505700828,25,123.277148073027,"1958-1983"
800,1977,"Bosvogels",5.05929694452252,26,157.479760386013,"1958-1983"
800,1978,"Bosvogels",5.06549069663119,23,158.458177893846,"1958-1983"
800,1979,"Bosvogels",5.27953844727805,23,196.27926121453,"1958-1983"
800,1980,"Bosvogels",5.2865180654481,20,197.654007533801,"1958-1983"
800,1981,"Bosvogels",5.29562580211024,19,199.462410914821,"1958-1983"
800,1982,"Bosvogels",5.34257846092372,18,209.051045905092,"1958-1983"
800,1983,"Bosvogels",5.05607610943316,26,156.973360001735,"1958-1983"
800,1984,"Bosvogels",5.33790442883917,24,208.076214580393,"1984-2025"
800,1985,"Bosvogels",4.97086438825907,29,144.151436342933,"1984-2025"
800,1986,"Bosvogels",5.13900662752088,28,170.546268177648,"1984-2025"
800,1987,"Bosvogels",5.05394726551798,28,156.639543666957,"1984-2025"
800,1988,"Bosvogels",5.08590064810016,26,161.725531456735,"1984-2025"
800,1989,"Bosvogels",5.25398538335944,28,191.327263515076,"1984-2025"
800,1990,"Bosvogels",5.04806897154929,31,155.721471375182,"1984-2025"
800,1991,"Bosvogels",5.00611389893963,31,149.323321644404,"1984-2025"
800,1992,"Bosvogels",4.8897833915896,33,132.924778307764,"1984-2025"
800,1993,"Bosvogels",4.96123980037155,35,142.770693374243,"1984-2025"
800,1994,"Bosvogels",4.9217272928564,35,137.239461315688,"1984-2025"
800,1995,"Bosvogels",4.73644872047203,34,114.028534587395,"1984-2025"
800,1996,"Bosvogels",5.03712502439951,34,154.026555275117,"1984-2025"
800,1997,"Bosvogels",5.04790445926085,34,155.695855386698,"1984-2025"
800,1998,"Bosvogels",4.93671601321572,33,139.311998764227,"1984-2025"
800,1999,"Bosvogels",4.90804628558777,30,135.374672428989,"1984-2025"
800,2000,"Bosvogels",4.93984271736642,30,139.748267855772,"1984-2025"
800,2001,"Bosvogels",5.0458790816348,31,155.38083161347,"1984-2025"
800,2002,"Bosvogels",5.06058823321377,31,157.683243569193,"1984-2025"
800,2003,"Bosvogels",4.92159243720539,33,137.220955046654,"1984-2025"
800,2004,"Bosvogels",4.95306158536366,30,141.607845438465,"1984-2025"
800,2005,"Bosvogels",4.80556009162262,34,122.18790828324,"1984-2025"
800,2006,"Bosvogels",4.88157730266099,31,131.83844910926,"1984-2025"
800,2007,"Bosvogels",5.40585698978647,28,222.706996346901,"1984-2025"
800,2008,"Bosvogels",5.20156829888401,30,181.556753971473,"1984-2025"
800,2009,"Bosvogels",5.1067863950909,30,165.138810352507,"1984-2025"
800,2010,"Bosvogels",5.17642489559796,26,177.048710556635,"1984-2025"
800,2011,"Bosvogels",5.2059889541714,31,182.361130421442,"1984-2025"
800,2012,"Bosvogels",5.14412754633626,32,171.421861779678,"1984-2025"
800,2013,"Bosvogels",5.12909995800641,28,168.865063978798,"1984-2025"
800,2014,"Bosvogels",5.13720067989302,30,170.238548495641,"1984-2025"
800,2015,"Bosvogels",5.19413791317711,30,180.212716802813,"1984-2025"
800,2016,"Bosvogels",5.13507973742194,32,169.877864957646,"1984-2025"
800,2017,"Bosvogels",5.00079257500451,32,148.530834289868,"1984-2025"
800,2018,"Bosvogels",5.06122840291252,32,157.784219921278,"1984-2025"
800,2019,"Bosvogels",5.1873320405528,31,178.99037627217,"1984-2025"
800,2020,"Bosvogels",4.90796019664776,35,135.363018668573,"1984-2025"
800,2021,"Bosvogels",4.96961375697107,33,143.971268731542,"1984-2025"
800,2022,"Bosvogels",5.06351495636047,32,158.145414761654,"1984-2025"
800,2023,"Bosvogels",4.87906654080587,34,131.507849362488,"1984-2025"
800,2024,"Bosvogels",4.85977882756666,34,128.99566866616,"1984-2025"
800,2025,"Bosvogels",4.85342737550655,33,128.178955264255,"1984-2025"
900,1958,"Vogels van bebouwing/overige",4.60517018598809,1,100,"1958-1983"
900,1959,"Vogels van bebouwing/overige",5.15902547700894,2,173.994811013602,"1958-1983"
900,1960,"Vogels van bebouwing/overige",4.70569039370915,4,110.574598608476,"1958-1983"
900,1961,"Vogels van bebouwing/overige",4.86145063456984,3,129.211504896406,"1958-1983"
900,1962,"Vogels van bebouwing/overige",4.54985757073967,2,94.6189308508198,"1958-1983"
900,1963,"Vogels van bebouwing/overige",4.37787840461938,2,79.66882895737,"1958-1983"
900,1964,"Vogels van bebouwing/overige",4.58476606201563,2,97.9802631555468,"1958-1983"
900,1965,"Vogels van bebouwing/overige",4.25526590394551,2,70.4755544251532,"1958-1983"
900,1966,"Vogels van bebouwing/overige",4.36912246242506,4,78.9742983684394,"1958-1983"
900,1967,"Vogels van bebouwing/overige",4.78321248654656,5,119.487586408215,"1958-1983"
900,1968,"Vogels van bebouwing/overige",4.65377844814791,5,104.980902026023,"1958-1983"
900,1969,"Vogels van bebouwing/overige",4.13614761655183,5,62.561346325379,"1958-1983"
900,1970,"Vogels van bebouwing/overige",4.88252828322764,4,131.963884546178,"1958-1983"
900,1971,"Vogels van bebouwing/overige",4.7780183779286,5,118.868563932605,"1958-1983"
900,1972,"Vogels van bebouwing/overige",4.96560490391045,5,143.395264400018,"1958-1983"
900,1973,"Vogels van bebouwing/overige",4.10699182699238,8,60.7636547792447,"1958-1983"
900,1974,"Vogels van bebouwing/overige",4.2707678416733,10,71.5765740008806,"1958-1983"
900,1975,"Vogels van bebouwing/overige",5.16844407712941,8,175.641340390515,"1958-1983"
900,1976,"Vogels van bebouwing/overige",4.88095018825623,9,131.755797237521,"1958-1983"
900,1977,"Vogels van bebouwing/overige",5.48844374125029,9,241.880485174343,"1958-1983"
900,1978,"Vogels van bebouwing/overige",5.18293572048267,9,178.205204486469,"1958-1983"
900,1979,"Vogels van bebouwing/overige",5.49716524570012,7,243.999272980372,"1958-1983"
900,1980,"Vogels van bebouwing/overige",5.36275764084749,8,213.312375037428,"1958-1983"
900,1981,"Vogels van bebouwing/overige",5.05841290410429,8,157.340603432028,"1958-1983"
900,1982,"Vogels van bebouwing/overige",4.61909276009445,9,101.401994449864,"1958-1983"
900,1983,"Vogels van bebouwing/overige",4.8356992073699,9,125.926601239511,"1958-1983"
900,1984,"Vogels van bebouwing/overige",5.1833311709179,9,178.275689747939,"1984-2025"
900,1985,"Vogels van bebouwing/overige",4.70565259057754,9,110.570418621381,"1984-2025"
900,1986,"Vogels van bebouwing/overige",4.87822844655483,9,131.397679562757,"1984-2025"
900,1987,"Vogels van bebouwing/overige",4.68578118112883,9,108.394915305421,"1984-2025"
900,1988,"Vogels van bebouwing/overige",4.75023142121237,9,115.611036277786,"1984-2025"
900,1989,"Vogels van bebouwing/overige",4.56958397070514,9,96.50395294872,"1984-2025"
900,1990,"Vogels van bebouwing/overige",4.60255882636703,11,99.7392047012512,"1984-2025"
900,1991,"Vogels van bebouwing/overige",5.01601768004838,9,150.809534552163,"1984-2025"
900,1992,"Vogels van bebouwing/overige",4.35327340427203,10,77.7324968077543,"1984-2025"
900,1993,"Vogels van bebouwing/overige",4.7825708464974,9,119.410942978775,"1984-2025"
900,1994,"Vogels van bebouwing/overige",4.32767598484199,10,75.7679958265616,"1984-2025"
900,1995,"Vogels van bebouwing/overige",3.84326186565754,11,46.6774820665164,"1984-2025"
900,1996,"Vogels van bebouwing/overige",4.24230545159857,9,69.5680528786445,"1984-2025"
900,1997,"Vogels van bebouwing/overige",4.09431074069755,10,59.9979707428437,"1984-2025"
900,1998,"Vogels van bebouwing/overige",3.83987889983641,9,46.5198405383637,"1984-2025"
900,1999,"Vogels van bebouwing/overige",3.91798563367142,9,50.2990220047637,"1984-2025"
900,2000,"Vogels van bebouwing/overige",3.71881235753713,8,41.2154158520482,"1984-2025"
900,2001,"Vogels van bebouwing/overige",3.71633500624691,8,41.1134371590896,"1984-2025"
900,2002,"Vogels van bebouwing/overige",3.83664043137036,9,46.3694311811681,"1984-2025"
900,2003,"Vogels van bebouwing/overige",3.93274564328527,9,51.0469421289243,"1984-2025"
900,2004,"Vogels van bebouwing/overige",4.71151690656506,5,111.220743486569,"1984-2025"
900,2005,"Vogels van bebouwing/overige",4.07453590648255,6,58.8231747985174,"1984-2025"
900,2006,"Vogels van bebouwing/overige",4.83845545216201,6,126.274164543106,"1984-2025"
900,2007,"Vogels van bebouwing/overige",3.38944256662771,8,29.649420086776,"1984-2025"
900,2008,"Vogels van bebouwing/overige",3.97965813938245,7,53.4987419879968,"1984-2025"
900,2009,"Vogels van bebouwing/overige",4.78119385232517,7,119.246627962566,"1984-2025"
900,2010,"Vogels van bebouwing/overige",3.94607724923568,7,51.7320364029251,"1984-2025"
900,2011,"Vogels van bebouwing/overige",3.47815453246265,8,32.3998739533706,"1984-2025"
900,2012,"Vogels van bebouwing/overige",3.47908451618659,7,32.4300193239843,"1984-2025"
900,2013,"Vogels van bebouwing/overige",4.26242364835599,7,70.9818100938292,"1984-2025"
900,2014,"Vogels van bebouwing/overige",4.14134255087834,7,62.887194056887,"1984-2025"
900,2015,"Vogels van bebouwing/overige",3.75949422915326,8,42.9267094092566,"1984-2025"
900,2016,"Vogels van bebouwing/overige",3.92031671767767,9,50.4164100179925,"1984-2025"
900,2017,"Vogels van bebouwing/overige",3.74987235174583,8,42.5156546045864,"1984-2025"
900,2018,"Vogels van bebouwing/overige",3.5152739168816,9,33.625137155296,"1984-2025"
900,2019,"Vogels van bebouwing/overige",3.85598835182597,9,47.2753185060535,"1984-2025"
900,2020,"Vogels van bebouwing/overige",3.75982086146123,9,42.9407329495702,"1984-2025"
900,2021,"Vogels van bebouwing/overige",3.75592557381116,8,42.7737917958209,"1984-2025"
900,2022,"Vogels van bebouwing/overige",3.72318238179433,9,41.395922340697,"1984-2025"
900,2023,"Vogels van bebouwing/overige",3.55134113181354,10,34.860038057438,"1984-2025"
900,2024,"Vogels van bebouwing/overige",3.34361922164272,9,28.3214430205457,"1984-2025"
900,2025,"Vogels van bebouwing/overige",3.30075971562773,11,27.1332446424083,"1984-2025"
