"groep_100","jaar","groep_titel","log_index","n_soorten","msi","periode","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
400,2017,"Vogels van open heide",3.72196218616755,17,41.3454420214859,"Landelijk",3.72196218616755,3.73221895534086,0.0225787514879619,41.7716949286506,39.9634226663897,43.6617882251547
400,2018,"Vogels van open heide",3.5924723113322,17,36.3237686715102,"Landelijk",3.5924723113322,3.71693936832468,0.0227285297686912,41.1382920713222,39.3458871607118,43.0123501252575
400,2019,"Vogels van open heide",3.76253822612094,17,43.0575772621533,"Landelijk",3.76253822612094,3.70153781654038,0.0231551375373302,40.5095527447566,38.7121593960668,42.3903984996235
400,2020,"Vogels van open heide",3.66790830725153,17,39.1698887406633,"Landelijk",3.66790830725153,3.6859065565817,0.0240034018614387,39.8812606860701,38.0484325482898,41.8023778480665
400,2021,"Vogels van open heide",3.83119437800281,16,46.1175871847188,"Landelijk",3.83119437800281,3.67001456124999,0.0257268707883921,39.2524774212797,37.3222586197188,41.2825225666816
400,2022,"Vogels van open heide",3.57184295761141,17,35.5821090803048,"Landelijk",3.57184295761141,3.65389374278722,0.0289855116678439,38.6247685430583,36.491601561902,40.8826327469927
400,2023,"Vogels van open heide",3.69829319749376,17,40.3783276811442,"Landelijk",3.69829319749376,3.63761713801818,0.034103014317627,38.0011771933218,35.5441373537274,40.6280634611267
400,2024,"Vogels van open heide",3.55511345829081,17,34.9917898511502,"Landelijk",3.55511345829081,3.62126948127285,0.0407708891461324,37.3849972642023,34.5137756501014,40.4950775195847
500,1990,"Weidevogels",4.60517018598809,26,100,"Landelijk",4.60517018598809,4.56750211091729,0.0405716265304305,96.3032542354854,88.9417555003781,104.274046809264
500,1991,"Weidevogels",4.47473250284331,26,87.771118744552,"Landelijk",4.47473250284331,4.55949998630623,0.0311723543504096,95.5356987278512,89.873414235962,101.554723485365
500,1992,"Weidevogels",4.60406844663862,26,99.8898867342501,"Landelijk",4.60406844663862,4.55237340837147,0.0253024955256471,94.8572764113841,90.2677737734685,99.6801240580765
500,1993,"Weidevogels",4.55111078639074,26,94.7375831087542,"Landelijk",4.55111078639074,4.54693754666403,0.0234923502563886,94.3430442884564,90.0975110711822,98.788633557054
500,1994,"Weidevogels",4.56308448627765,26,95.8787609231023,"Landelijk",4.56308448627765,4.54347494253819,0.0236995456572394,94.0169365908137,89.7496235607138,98.4871469677146
500,1995,"Weidevogels",4.52118246072742,26,91.9442541943391,"Landelijk",4.52118246072742,4.54138045761043,0.0237762308544035,93.8202256101748,89.5483806487759,98.2958560475591
500,1996,"Weidevogels",4.37906792834443,26,79.7636533062872,"Landelijk",4.37906792834443,4.53911516190025,0.0232875619601482,93.6079355961822,89.4313722334148,97.9795499917984
500,1997,"Weidevogels",4.57359993806041,26,96.8922889237926,"Landelijk",4.57359993806041,4.53445731398347,0.0228609570670947,93.1729379313142,89.0902444097888,97.4427269816612
500,1998,"Weidevogels",4.60128206624812,26,99.6119429210671,"Landelijk",4.60128206624812,4.52497295128271,0.0229266125508429,92.2934293760162,88.2379189492446,96.5353354591848
500,1999,"Weidevogels",4.5330593787603,26,93.0427791974701,"Landelijk",4.5330593787603,4.50857861076613,0.023171076332497,90.7926750199014,86.7615283078451,95.0111183844148
500,2000,"Weidevogels",4.57365237446919,26,96.8973697406709,"Landelijk",4.57365237446919,4.48405007128881,0.0231101357933738,88.5927540281654,84.6693952449583,92.6979110171733
500,2001,"Weidevogels",4.45541689700142,26,86.0920348758325,"Landelijk",4.45541689700142,4.45134945762883,0.0227567480973827,85.7425719349689,82.0022127255381,89.6535397969052
500,2002,"Weidevogels",4.42351830973626,26,83.3891587356832,"Landelijk",4.42351830973626,4.41169329180253,0.0225469462284742,82.4088877219808,78.8463701280537,86.1323706410894
500,2003,"Weidevogels",4.3281173419357,25,75.8014439497364,"Landelijk",4.3281173419357,4.3673519045706,0.0227238157175505,78.8345935184192,75.4004486879073,82.425147905136
500,2004,"Weidevogels",4.32902799034651,26,75.8705038540796,"Landelijk",4.32902799034651,4.32123735206602,0.0230091784730945,75.2817206787328,71.9620835007374,78.7544939314142
