"chart_id","chart_title","serie","jaar","fit_1990","lower_1990","upper_1990"
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1980,90.3493284316951,75.9501804627054,107.478364084555
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1981,91.809155266982,77.3882699360522,108.917294543499
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1982,93.040140160368,78.7051015212897,109.986106538715
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1983,94.081814196732,79.9093512247225,110.767859166525
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1984,94.9808273680874,81.0183397732947,111.349573353021
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1985,95.787265002271,82.0595043467259,111.811547116436
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1986,96.5509686976932,83.0696496814256,112.220162143616
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1987,97.3182229849665,84.0916059229363,112.62523079451
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1988,98.1290727054987,85.1688460232368,113.061469770459
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1989,99.0154279517659,86.3393442153802,113.55257630883
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1990,100,87.6300969690839,114.116043983473
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1991,101.096037876421,89.0533317471548,114.767282411499
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1992,102.307786117508,90.6048637311362,115.522309390867
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1993,103.63155718965,92.2646364750874,116.398872372422
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1994,105.05729621085,93.9992820125419,117.416167983727
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1995,106.570502411381,95.7664485175786,118.593433922001
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1996,108.154357338858,97.5204962355547,119.947759321559
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1997,109.79189573716,99.2188494944977,121.491636226116
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1998,111.468051146688,100.827924180435,123.231004976414
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",1999,113.171382886477,102.327299547622,125.164662422045
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2000,114.895408153048,103.711640954417,127.285179302654
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2001,116.63934303454,104.990049325858,129.581197750502
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2002,118.408284778166,106.183968121826,132.039912918128
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2003,120.212823793772,107.324378453238,134.649025810747
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2004,122.068168271463,108.448834657842,137.397859111737
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2005,123.99291110362,109.598532254447,140.277809270813
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2006,126.007571317799,110.81542142308,143.282476622007
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2007,128.133054344284,112.139468713424,146.40768146987
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2008,130.389141242163,113.606207939135,149.65140076656
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2009,132.79308485055,115.244736816687,153.013524705903
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2010,135.358358018269,117.076262943844,156.495301649575
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2011,138.093572239918,119.113218059571,160.098392140193
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2012,141.001565772234,121.358879696991,163.823542206896
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2013,144.078665519584,123.807401806615,167.668988727579
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2014,147.314119848927,126.444125493361,171.628771381739
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2015,150.689711568966,129.246061522902,175.691149928885
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2016,154.179562946343,132.1824494504,179.837321287083
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2017,157.750143136933,135.215340327868,184.040565215322
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2018,161.360478278359,138.300151989472,188.265909875521
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2019,164.962565155382,141.386214750446,192.470305189763
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2020,168.501980147641,144.417295335741,196.60330327935
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2021,171.918623233661,147.332052358555,200.608167343169
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2022,175.147659143479,149.91443182007,204.628081039315
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2023,178.120507982741,149.761242326096,211.849974474346
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2024,180.765995924578,148.497803437761,220.045984022249
"2160-duindoornstruwelen","H2160 - Duindoornstruwelen","meijendel",2025,183.011587229344,145.892561079059,229.574700810508
"2180-duinbossen","H2180 - Duinbossen","landelijk",1990,100,96.2910802174789,103.851779182604
"2180-duinbossen","H2180 - Duinbossen","landelijk",1991,100.361746098292,97.300577533259,103.519221933241
"2180-duinbossen","H2180 - Duinbossen","landelijk",1992,100.731910125766,98.1319076609483,103.400799591542
"2180-duinbossen","H2180 - Duinbossen","landelijk",1993,101.121981406156,98.762463394876,103.537870279949
"2180-duinbossen","H2180 - Duinbossen","landelijk",1994,101.548027970326,99.2908202061023,103.856549510388
"2180-duinbossen","H2180 - Duinbossen","landelijk",1995,102.029463548038,99.8294645495207,104.277945182572
"2180-duinbossen","H2180 - Duinbossen","landelijk",1996,102.587093504592,100.430017944417,104.790499584939
"2180-duinbossen","H2180 - Duinbossen","landelijk",1997,103.240502525338,101.096812308781,105.429648257647
"2180-duinbossen","H2180 - Duinbossen","landelijk",1998,104.005226335322,101.837938272212,106.218638049679
"2180-duinbossen","H2180 - Duinbossen","landelijk",1999,104.890385536744,102.688456023149,107.139530616438
"2180-duinbossen","H2180 - Duinbossen","landelijk",2000,105.897465612552,103.678059921957,108.164381467045
"2180-duinbossen","H2180 - Duinbossen","landelijk",2001,107.020694543589,104.799974273624,109.288472062867
"2180-duinbossen","H2180 - Duinbossen","landelijk",2002,108.249059345298,106.018813509029,110.526221349798
"2180-duinbossen","H2180 - Duinbossen","landelijk",2003,109.569528673805,107.306989016328,111.879773385244
"2180-duinbossen","H2180 - Duinbossen","landelijk",2004,110.970654540785,108.667452979871,113.322672350582
"2180-duinbossen","H2180 - Duinbossen","landelijk",2005,112.445552953094,110.114989639737,114.825442206319
"2180-duinbossen","H2180 - Duinbossen","landelijk",2006,113.993399410251,111.648689762404,116.387349791191
"2180-duinbossen","H2180 - Duinbossen","landelijk",2007,115.619008933766,113.251597613575,118.0359086186
"2180-duinbossen","H2180 - Duinbossen","landelijk",2008,117.330675598961,114.917322119824,119.794711385236
"2180-duinbossen","H2180 - Duinbossen","landelijk",2009,119.137022236756,116.667770532303,121.658535195127
"2180-duinbossen","H2180 - Duinbossen","landelijk",2010,121.043958111483,118.531684624269,123.609479117235
"2180-duinbossen","H2180 - Duinbossen","landelijk",2011,123.052837984719,120.511876740518,125.647374728856
"2180-duinbossen","H2180 - Duinbossen","landelijk",2012,125.160549675324,122.581877893168,127.793467225895
"2180-duinbossen","H2180 - Duinbossen","landelijk",2013,127.361627751322,124.718825351568,130.060431356224
"2180-duinbossen","H2180 - Duinbossen","landelijk",2014,129.651779394564,126.93452931384,132.427196847406
"2180-duinbossen","H2180 - Duinbossen","landelijk",2015,132.031637918924,129.259940982409,134.862767838694
"2180-duinbossen","H2180 - Duinbossen","landelijk",2016,134.509336699369,131.706396019585,137.371928821238
"2180-duinbossen","H2180 - Duinbossen","landelijk",2017,137.100737263087,134.253971682094,140.007866602198
"2180-duinbossen","H2180 - Duinbossen","landelijk",2018,139.826814331933,136.886707603604,142.830069832887
"2180-duinbossen","H2180 - Duinbossen","landelijk",2019,142.708607943279,139.631469402732,145.85355914553
"2180-duinbossen","H2180 - Duinbossen","landelijk",2020,145.761025629833,142.52105213799,149.074654403268
"2180-duinbossen","H2180 - Duinbossen","landelijk",2021,148.987366716164,145.510987294681,152.546799755155
"2180-duinbossen","H2180 - Duinbossen","landelijk",2022,152.376599365843,148.443590119447,156.413813594885
"2180-duinbossen","H2180 - Duinbossen","landelijk",2023,155.905126003125,151.149809466675,160.810049313423
"2180-duinbossen","H2180 - Duinbossen","landelijk",2024,159.544114262029,153.626751046317,165.689401242243
"2180-duinbossen","H2180 - Duinbossen","meijendel",1958,15.5792134810887,7.75679310930324,31.2902367343323
"2180-duinbossen","H2180 - Duinbossen","meijendel",1959,19.3268230802891,10.4669502826591,35.6862390944598
"2180-duinbossen","H2180 - Duinbossen","meijendel",1960,23.6899336445853,13.7047462007126,40.9502626218408
"2180-duinbossen","H2180 - Duinbossen","meijendel",1961,28.6637102420861,17.4623112382336,47.0503745829114
"2180-duinbossen","H2180 - Duinbossen","meijendel",1962,34.2076316564368,20.8569828221209,56.104091062557
"2180-duinbossen","H2180 - Duinbossen","meijendel",1963,40.2423708756482,24.5123991322133,66.0664998541495
"2180-duinbossen","H2180 - Duinbossen","meijendel",1964,46.650957739758,28.4416955778355,76.5183584811545
"2180-duinbossen","H2180 - Duinbossen","meijendel",1965,53.2847363003239,32.5919244147849,87.1155408456662
"2180-duinbossen","H2180 - Duinbossen","meijendel",1966,59.9737516857539,36.9039858156562,97.4651060520009
"2180-duinbossen","H2180 - Duinbossen","meijendel",1967,66.5402946887086,41.3170388474016,107.161862049527
"2180-duinbossen","H2180 - Duinbossen","meijendel",1968,72.8136668699577,45.7723632926461,115.830376709017
"2180-duinbossen","H2180 - Duinbossen","meijendel",1969,78.6439911313236,50.2160500449494,123.165349236499
"2180-duinbossen","H2180 - Duinbossen","meijendel",1970,83.9131397776669,54.6002234190135,128.963117482304
"2180-duinbossen","H2180 - Duinbossen","meijendel",1971,88.5414942144046,58.88285365769,133.138863195969
"2180-duinbossen","H2180 - Duinbossen","meijendel",1972,92.490076704595,63.0265509206588,135.727152507371
"2180-duinbossen","H2180 - Duinbossen","meijendel",1973,95.7583840845274,66.996918582395,136.867012938852
"2180-duinbossen","H2180 - Duinbossen","meijendel",1974,98.378841657165,70.7611161376788,136.77563348456
"2180-duinbossen","H2180 - Duinbossen","meijendel",1975,100.409086172466,74.2871527534561,135.716395262177
"2180-duinbossen","H2180 - Duinbossen","meijendel",1976,101.923292094431,77.5441638786822,133.966980256816
"2180-duinbossen","H2180 - Duinbossen","meijendel",1977,103.00360185165,80.5036786171455,131.792014683831
"2180-duinbossen","H2180 - Duinbossen","meijendel",1978,103.732428365083,83.1415080720456,129.422919358075
"2180-duinbossen","H2180 - Duinbossen","meijendel",1979,104.186117660372,85.4396730946053,127.045747250479
"2180-duinbossen","H2180 - Duinbossen","meijendel",1980,104.430206637852,87.3876976131519,124.796377022104
"2180-duinbossen","H2180 - Duinbossen","meijendel",1981,104.516329147828,88.9827912546015,122.761523936487
"2180-duinbossen","H2180 - Duinbossen","meijendel",1982,104.480715282496,90.2289356426547,120.983582352949
"2180-duinbossen","H2180 - Duinbossen","meijendel",1983,104.344125486875,91.1354114767406,119.467244918288
"2180-duinbossen","H2180 - Duinbossen","meijendel",1984,104.113028529666,91.715640724193,118.186196204153
"2180-duinbossen","H2180 - Duinbossen","meijendel",1985,103.781839385963,91.987032022682,117.089006455585
"2180-duinbossen","H2180 - Duinbossen","meijendel",1986,103.33594559322,91.9714250518568,116.10473193847
"2180-duinbossen","H2180 - Duinbossen","meijendel",1987,102.755264408925,91.6951338439866,115.149451460674
"2180-duinbossen","H2180 - Duinbossen","meijendel",1988,102.01802691131,91.1877607340076,114.134591430924
"2180-duinbossen","H2180 - Duinbossen","meijendel",1989,101.104457362046,90.4798265056368,112.976689868397
"2180-duinbossen","H2180 - Duinbossen","meijendel",1990,100,89.6000417153444,111.60709089589
"2180-duinbossen","H2180 - Duinbossen","meijendel",1991,98.6977882698226,88.5731064479302,109.979809899536
"2180-duinbossen","H2180 - Duinbossen","meijendel",1992,97.200119323903,87.418508089095,108.076234691079
"2180-duinbossen","H2180 - Duinbossen","meijendel",1993,95.5188139973136,86.15037724665,105.906022922357
"2180-duinbossen","H2180 - Duinbossen","meijendel",1994,93.6744839603154,84.7782573818543,103.504238188193
"2180-duinbossen","H2180 - Duinbossen","meijendel",1995,91.6948689135385,83.3086008973657,100.925341375369
"2180-duinbossen","H2180 - Duinbossen","meijendel",1996,89.6125196937412,81.7468004489896,98.2350824956406
"2180-duinbossen","H2180 - Duinbossen","meijendel",1997,87.4621665460426,80.099496855559,95.5016058430684
"2180-duinbossen","H2180 - Duinbossen","meijendel",1998,85.2781247826877,78.3768140106492,92.7871164227669
"2180-duinbossen","H2180 - Duinbossen","meijendel",1999,83.0919852713251,76.5933518891189,90.1420011794909
"2180-duinbossen","H2180 - Duinbossen","meijendel",2000,80.9309183805046,74.7685801149209,87.6011493042224
"2180-duinbossen","H2180 - Duinbossen","meijendel",2001,78.8165417395877,72.9245090630525,85.1846290307839
"2180-duinbossen","H2180 - Duinbossen","meijendel",2002,76.764483533727,71.0827036660507,82.9004192058364
"2180-duinbossen","H2180 - Duinbossen","meijendel",2003,74.7845211387777,69.2611415518803,80.7483745812512
"2180-duinbossen","H2180 - Duinbossen","meijendel",2004,72.8811781971243,67.4721747595516,78.7238021351765
"2180-duinbossen","H2180 - Duinbossen","meijendel",2005,71.0546631994007,65.7224743611314,76.8194626185002
"2180-duinbossen","H2180 - Duinbossen","meijendel",2006,69.301941058823,64.0139727612254,75.0267297490666
"2180-duinbossen","H2180 - Duinbossen","meijendel",2007,67.6178674400691,62.3457929590616,73.3357581985525
"2180-duinbossen","H2180 - Duinbossen","meijendel",2008,65.996245384322,60.7160331926545,71.7356549135457
"2180-duinbossen","H2180 - Duinbossen","meijendel",2009,64.43073568083,59.1230455805929,70.2149163597156
"2180-duinbossen","H2180 - Duinbossen","meijendel",2010,62.9155796665602,57.5661080621051,68.7621640238176
"2180-duinbossen","H2180 - Duinbossen","meijendel",2011,61.4461152413051,56.0456106550169,67.367007587592
"2180-duinbossen","H2180 - Duinbossen","meijendel",2012,60.0190917661218,54.5629696294084,66.0208086344441
"2180-duinbossen","H2180 - Duinbossen","meijendel",2013,58.6328024135585,53.1204378774031,64.7171909012029
"2180-duinbossen","H2180 - Duinbossen","meijendel",2014,57.2870625827973,51.7208989307705,63.4522525170745
"2180-duinbossen","H2180 - Duinbossen","meijendel",2015,55.9830709089025,50.3676769566482,62.2245141678612
"2180-duinbossen","H2180 - Duinbossen","meijendel",2016,54.7231880272019,49.0643521443509,61.0346856114615
"2180-duinbossen","H2180 - Duinbossen","meijendel",2017,53.510671452462,47.814575973132,59.8853362393579
"2180-duinbossen","H2180 - Duinbossen","meijendel",2018,52.3494011409861,46.6218938430907,58.7805336489137
"2180-duinbossen","H2180 - Duinbossen","meijendel",2019,51.2436234116641,45.4895797586946,57.7255044844538
"2180-duinbossen","H2180 - Duinbossen","meijendel",2020,50.1977376902241,44.4204950890426,56.7263571503534
"2180-duinbossen","H2180 - Duinbossen","meijendel",2021,49.2161288672683,43.4169716699319,55.7898731190653
"2180-duinbossen","H2180 - Duinbossen","meijendel",2022,48.3030726423465,42.4454095281529,54.9691203979139
"2180-duinbossen","H2180 - Duinbossen","meijendel",2023,47.4627016985274,40.9675717689725,54.9875903123339
"2180-duinbossen","H2180 - Duinbossen","meijendel",2024,46.6989993796446,39.3944788506047,55.3579234118125
"2180-duinbossen","H2180 - Duinbossen","meijendel",2025,46.0158735758181,37.6915855521375,56.1786029939403
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1990,100,93.2335994298784,107.257470066047
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1991,102.087212778991,96.5933539230777,107.893541219021
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1992,104.265939091414,99.6183425846621,109.130364675314
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1993,106.598138873144,102.24522012686,111.136375833701
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1994,109.143024620741,104.757296326481,113.712364112938
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1995,111.93753574385,107.476344175854,116.583905086164
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1996,114.981058966746,110.485283782519,119.659772491855
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1997,118.225560282142,113.667587984858,122.966303339598
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1998,121.572905677206,116.873352548981,126.461430877537
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",1999,124.881460499374,120.016191511079,129.943959894919
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2000,127.983329206503,123.012081948063,133.155477863515
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2001,130.711331413814,125.699593253647,135.922891377186
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2002,132.931316550915,127.875969666232,138.186517498805
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2003,134.572103193776,129.428059714085,139.920593710526
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2004,135.644204042138,130.412263877757,141.08604162774
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2005,136.240902266674,130.987707274978,141.704773956167
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2006,136.520624796417,131.306285954051,141.942031635304
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2007,136.675501434632,131.485794698926,142.070044411882
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2008,136.894765900919,131.666136921098,142.331030356709
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2009,137.331979913476,132.036715003464,142.839608713838
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2010,138.082693462024,132.756698186138,143.622359506062
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2011,139.175852378309,133.855829736423,144.707316247415
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2012,140.579344716213,135.233145108766,146.136896727092
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2013,142.217763606188,136.764845445158,147.888093751812
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2014,143.998350914908,138.405033319218,149.817709435381
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2015,145.839084023557,140.157324938231,151.751172749648
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2016,147.691704878859,141.982496813048,153.630483895107
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2017,149.553266652948,143.787511390332,155.550223731542
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2018,151.462916770393,145.54069593971,157.626119680632
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2019,153.485236385357,147.368190500579,159.856192223359
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2020,155.685705279823,149.4297378918,162.203582569531
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2021,158.106235031538,151.649991032829,164.837342789136
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2022,160.748817855498,153.583528300347,168.248396998715
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2023,163.573737538459,154.770959971047,172.87718327331
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","landelijk",2024,166.516258342971,155.249101289107,178.601125947314
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1958,37.6866881323513,22.8037581274274,62.2829997778675
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1959,41.1367592145498,26.7805906724865,63.1887839731031
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1960,44.9634007932882,30.980447505674,65.2575276883138
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1961,49.1670659921062,35.3986647719336,68.2907220892918
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1962,53.7379612855385,39.0090870902302,74.0280970033076
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1963,58.6544954180246,42.8248518483959,80.3353586586182
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1964,63.8821569606769,46.8979114278532,87.0173074599832
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1965,69.3729711506415,51.1937746647187,94.0077022604167
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1966,75.0656159464353,55.6661533053689,101.225724481204
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1967,80.8862355028544,60.257210209235,108.577597122485
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1968,86.7499196865542,64.8983360964989,115.959037138236
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1969,92.5627622294063,69.5115970835776,123.25806499937
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1970,98.2244137392445,74.0119168970589,130.357864772473
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1971,103.631021030025,78.3101387530613,137.139183900446
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1972,108.678502958746,82.3171316491654,143.481882431139
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1973,113.266106198283,85.9486620099,149.265974749472
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1974,117.300199221664,89.1306599562661,154.372656324921
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1975,120.698280959507,91.8042721535714,158.686242860358
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1976,123.393026099179,93.9296144952374,162.0983858151
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1977,125.336190906236,95.4877033132301,164.515012989196
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1978,126.502028225891,96.4801382123955,165.865881224538
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1979,126.889769782171,96.9267620065894,166.115253847826
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1980,126.524826572599,96.8620881971413,165.271387776034
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1981,125.458223176391,96.3312344853857,163.392131811255
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1982,123.764178298749,95.3863688571894,160.584494550765
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1983,121.53587607924,94.0841623767668,156.997403188828
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1984,118.879758543361,92.4844106761826,152.808423473765
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1985,115.908989238985,90.6495705742733,148.206921459109
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1986,112.736811477362,88.644485687753,143.37709292884
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1987,109.470503969167,86.5355910026065,138.483959032562
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1988,106.206580162603,84.3889379735278,133.664884766931
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1989,103.027491533539,82.2670228997148,129.026961685887
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1990,100,80.2248774044649,124.64961397926
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1991,97.1750442155921,78.3063781467,120.590294708966
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1992,94.5888057512312,76.5417192560652,116.891053145964
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1993,92.2645969888025,74.9466557784733,113.584198908996
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1994,90.2151873094683,73.523647480114,110.696086228363
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1995,88.4452312575707,72.2646225614664,108.248803562926
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1996,86.9535395679514,71.1548131434648,106.260106792083
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1997,85.7350229004559,70.1769556741269,104.742277306448
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1998,84.7822294040063,69.3150847229229,103.700752173162
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",1999,84.0864513346207,68.5571679112424,103.133363198483
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2000,83.6385194220775,67.896315471017,103.030656120116
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2001,83.4293063770325,67.3304485518219,103.377436394108
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2002,83.4501370066996,66.8611176010916,104.155084693398
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2003,83.6932251105942,66.4921656397077,105.34407868992
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2004,84.1522267306583,66.2287412288921,106.926345455571
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2005,84.8230276111154,66.0770352316091,108.887240293042
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2006,85.7047955257023,66.0446910549551,111.217296330306
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2007,86.8013067560583,66.1417554349432,113.913923285121
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2008,88.1225360829003,66.3819949726154,116.983247775027
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2009,89.6864670670819,66.7844247953355,120.442189921153
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2010,91.5211066784446,67.3749423282267,124.320892578161
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2011,93.6666666273954,68.1880084988576,128.665503366836
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2012,96.1779313544684,69.2683464610333,133.541436344644
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2013,99.1268768515384,70.6726687250435,139.037309494697
"2190-vochtige-duinvalleien","H2190 - Vochtige duinvalleien","meijendel",2014,102.605650662246,72.4715262252699,145.269736904643
