"soort_id","euring_code","soort_naam","analyse_categorie","basisjaar_index_gebrugged","basisjaar_toelichting","eerste_jaar","laatste_jaar","n_jaren_index","overall_trend_pct_per_jaar","overall_p","overall_r2","overall_uitleg","trend_pre_pct_per_jaar","trend_pre_p","trend_pre_r2","trend_pre_uitleg","trend_post_pct_per_jaar","trend_post_p","trend_post_r2","trend_post_uitleg","trendduiding_type","brugfactor","brugmethode"
222,15390,"Gaai","brugbare_tijdreeks",1959,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1959,2025,67,2.94308855438195,2.33555763640952e-13,0.564861008707543,"matige toename",7.19938472137789,7.02080538370156e-06,0.591610226305019,"sterke toename",-0.41573864946709,0.11668479326056,0.060400368234447,"stabiel","eigen_trendduiding_op_basis_van_trim_index",4.04945837062034,"1981_1983_naar_1984_1986"
223,15490,"Ekster","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.818695700331729,0.18133918745683,0.0269066788848665,"stabiel",9.14837372490753,4.89607479683347e-05,0.503708138344238,"sterke toename",-6.37810813368046,1.32804661607693e-22,0.910815993178935,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",29.7728496167244,"1981_1983_naar_1984_1986"
224,15600,"Kauw","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,66,0.0333083490711594,0.966509956955693,2.7759601648744e-05,"stabiel",13.8215405576188,1.53709807041053e-20,0.981429041248579,"sterke toename",-8.40463378152581,1.68501641388685e-12,0.71621012721143,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",12.6709533633931,"1981_1983_naar_1984_1986"
226,15671,"Zwarte Kraai","brugbare_tijdreeks",1962,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1962,2025,64,2.44794398528427,2.64118252709098e-09,0.437793669608569,"matige toename",4.93190829123964,0.000454055964540834,0.467136258540483,"matige toename",-0.40397086421361,0.453359447309796,0.0141317459033334,"stabiel","eigen_trendduiding_op_basis_van_trim_index",1.38176839033453,"1981_1983_naar_1984_1986"
229,15820,"Spreeuw","brugbare_tijdreeks",1967,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1967,2025,59,-3.0890595933445,2.23712709165169e-06,0.32697447953049,"matige afname",13.7185316633859,0.0012398377280078,0.511990483947803,"sterke toename",-6.12087885693349,2.24847092006891e-12,0.712125683387894,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",2.3482532599149,"1981_1983_naar_1984_1986"
231,15910,"Huismus","brugbare_tijdreeks",1960,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1960,2025,65,-2.13236448211106,1.27962286550408e-12,0.553049758162912,"matige afname",0.832568421476787,0.00944776826005427,0.268776330363648,"lichte toename",-1.77610492515466,0.0035649953969573,0.197905096051317,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",1.16591582355932,"1981_1983_naar_1984_1986"
232,15980,"Ringmus","brugbare_tijdreeks",1966,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1966,2025,60,-15.9201520908035,1.8455459351039e-20,0.775333903820564,"sterke afname",19.1404513760255,3.11966816389894e-10,0.92090554670658,"sterke toename",-24.2180593710493,5.03532901127135e-35,0.97862194222665,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",15.4794564259724,"1981_1983_naar_1984_1986"
233,16360,"Vink","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,53,9.29906139642509,4.97763363072644e-22,0.847071724323581,"sterke toename",-9.2652797811741,0.103576828379425,0.29659599506966,"onzeker",10.7899669470506,2.14344997409393e-19,0.871108716602842,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.119288928901133,"1981_1983_naar_1984_1986"
236,16490,"Groenling","brugbare_tijdreeks",1961,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1961,2025,65,-0.0195728633850756,0.972911557455857,1.84483247813176e-05,"stabiel",9.82424313751906,3.51510776422447e-07,0.716910803926698,"sterke toename",1.01198377402643,0.387912711596709,0.018693953710376,"onzeker","eigen_trendduiding_op_basis_van_trim_index",5.09239976093908,"1981_1983_naar_1984_1986"
237,16530,"Putter","brugbare_tijdreeks",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,2025,51,5.99006787333691,5.99485145176884e-15,0.729683878265896,"sterke toename",4.44063837167983,0.622416376837508,0.0365051414477052,"onzeker",7.43450950388223,1.71408835635785e-14,0.791151535361631,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",0.712838989821564,"1981_1983_naar_1984_1986"
238,16540,"Sijs","alleen_post_bruikbaar",1986,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1986,2025,40,1.87741572927242,0.249697311642975,0.0356455495455062,"onzeker",NA,NA,NA,"onvoldoende_data",1.87741572927242,0.249697311642975,0.0356455495455062,"onzeker","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
239,16600,"Kneu","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,-0.291794443035964,0.316286464441649,0.0152144020960062,"stabiel",6.29062759793317,2.06442365954948e-08,0.736624488948223,"sterke toename",-1.99345179260246,4.13088699535418e-05,0.346460504275473,"lichte afname","eigen_trendduiding_op_basis_van_trim_index",5.07574178882642,"1981_1983_naar_1984_1986"
240,16630,"Barmsijs","brugbare_tijdreeks",1970,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1970,2025,56,-19.2343110445532,1.21871301595941e-15,0.843083683261711,"sterke afname",22.0862038462047,6.07346168667618e-06,0.82915302086137,"sterke toename",-27.1340780136313,3.18353002724836e-17,0.968301765498247,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",26.5404074960976,"1981_1983_naar_1984_1986"
242,16634,"Kleine Barmsijs","alleen_post_bruikbaar",1984,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1984,2025,42,-24.959881694785,1.19305190471115e-22,0.911291618338179,"sterke afname",NA,NA,NA,"onvoldoende_data",-24.959881694785,1.19305190471115e-22,0.911291618338179,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
243,16660,"Kruisbek","alleen_post_bruikbaar",1989,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1989,2025,37,-20.9919026995489,3.43830054161307e-08,0.788942343905154,"sterke afname",NA,NA,NA,"onvoldoende_data",-20.9919026995489,3.43830054161307e-08,0.788942343905154,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
245,16790,"Roodmus","alleen_post_bruikbaar",1992,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1992,2025,34,-26.1126405713399,5.53767752524483e-05,0.849272945494498,"sterke afname",NA,NA,NA,"onvoldoende_data",-26.1126405713399,5.53767752524483e-05,0.849272945494498,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
246,17100,"Goudvink","brugbare_tijdreeks",1967,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1967,2025,59,-0.820789431051772,0.210983613271313,0.0273116246558967,"stabiel",16.2756767904942,1.91444760958655e-06,0.789101258827409,"sterke toename",-5.01750285234098,1.63726946202487e-08,0.553548170150113,"sterke afname","eigen_trendduiding_op_basis_van_trim_index",8.07900186503198,"1981_1983_naar_1984_1986"
248,17170,"Appelvink","alleen_post_bruikbaar",1989,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1989,2025,37,9.21078715559833,9.90504254354046e-10,0.660714128845244,"sterke toename",NA,NA,NA,"onvoldoende_data",9.21078715559833,9.90504254354046e-10,0.660714128845244,"sterke toename","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_post"
249,18570,"Geelgors","alleen_pre_bruikbaar",1973,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1973,1983,11,-7.38971896572498,0.612455575084062,0.0550804418319243,"onzeker",-7.38971896572498,0.612455575084062,0.0550804418319243,"onzeker",NA,NA,NA,"onvoldoende_data","eigen_trendduiding_op_basis_van_trim_index",1,"alleen_pre"
251,18770,"Rietgors","brugbare_tijdreeks",1958,"index_gebrugged = 100 in het eerste analysejaar vanaf eerste positieve jaar",1958,2025,68,0.396906723565915,0.45474855747696,0.00849455166296373,"stabiel",11.7629231043547,4.69693850123976e-06,0.589425007898442,"sterke toename",-4.35420546710923,8.95010805640183e-16,0.804814421231923,"matige afname","eigen_trendduiding_op_basis_van_trim_index",92.3687205312691,"1981_1983_naar_1984_1986"
