"maand","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","maandindex","soort_id","soort_naam","modelstatus","weergavetype"
"jan",3262,456,562,5.80427046263345,0.811387900355872,5.04550626890973,4.03640774101224,6.21756560887965,0.899968357768759,0.85158071972854,0.935827838777599,85.2732324886178,213,"Pimpelmees","indicatief","modelindex"
"mrt",1874,347,451,4.15521064301552,0.76940133037694,3.7483248645352,3.0022581898523,4.67324905228491,0.861773461831678,0.80266356933276,0.910682747131522,63.3497929803276,213,"Pimpelmees","indicatief","modelindex"
"nov",3660,488,570,6.42105263157895,0.856140350877193,5.99612315037184,4.83483309626035,7.44078747157077,0.92953753689012,0.890729590739916,0.956022785351898,101.339444682234,213,"Pimpelmees","indicatief","modelindex"
"okt",4169,471,547,7.62157221206581,0.861060329067642,7.43481640938741,5.94566435192671,9.37776324289768,0.936229406287008,0.904639950201727,0.962278779017283,125.654551673935,213,"Pimpelmees","indicatief","modelindex"
"sep",4274,437,508,8.41338582677165,0.860236220472441,8.01368181946632,6.43592196936742,9.94161938161319,0.932898714800894,0.900939880224254,0.960131135904866,135.437856274594,213,"Pimpelmees","indicatief","modelindex"
"dec",0,0,563,0,0,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,73,"Porseleinhoen","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"sep",3,3,508,0.00590551181102362,0.00590551181102362,,,,,,,,12,"Purperreiger","alleen_beschrijvend","beschrijvend"
"dec",246,49,563,0.436944937833037,0.0870337477797513,0.194930010860956,0.102231375376441,0.346363075621916,0.0637282150453048,0.0409115014696001,0.0906127727429286,107.818439932803,237,"Putter","indicatief","modelindex"
"feb",164,43,556,0.294964028776978,0.0773381294964029,0.183390705710527,0.09160776055794,0.324400671966113,0.0576421770970804,0.0365545117836393,0.0868644709381874,101.435893326805,237,"Putter","indicatief","modelindex"
"jan",138,33,562,0.245551601423488,0.0587188612099644,0.112683660795088,0.0578547818483547,0.199906076618082,0.0428334547343399,0.0263312734571332,0.0635150367262973,62.3268652127134,237,"Putter","indicatief","modelindex"
"mrt",161,49,451,0.356984478935698,0.108647450110865,0.194302743093589,0.0903007815634493,0.33730258163445,0.074748415805257,0.0491279854656275,0.105714536391533,107.471489600225,237,"Putter","indicatief","modelindex"
"nov",215,43,570,0.37719298245614,0.0754385964912281,0.180573277505517,0.090465175370998,0.316989753758438,0.054442496389223,0.0358828586898929,0.0797117760206493,99.877535471361,237,"Putter","indicatief","modelindex"
"okt",143,40,547,0.261425959780622,0.0731261425959781,0.214091156933339,0.103167659401588,0.386275372042506,0.0531905483298566,0.0321984323872092,0.0772341232815324,118.416730404979,237,"Putter","indicatief","modelindex"
"sep",189,37,508,0.372047244094488,0.0728346456692913,0.18559125316713,0.0949370902268708,0.360032614925484,0.0527533498572063,0.0310650696557905,0.0794168875783567,102.653046051114,237,"Putter","indicatief","modelindex"
"dec",2,2,563,0.00355239786856128,0.00355239786856128,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"feb",1,1,556,0.00179856115107914,0.00179856115107914,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"jan",1,1,562,0.00177935943060498,0.00177935943060498,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"okt",3,2,547,0.00548446069469835,0.0036563071297989,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"sep",3,2,508,0.00590551181102362,0.00393700787401575,,,,,,,,228,"Raaf","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"feb",2,1,556,0.00359712230215827,0.00179856115107914,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"jan",1,1,562,0.00177935943060498,0.00177935943060498,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"mrt",3,1,451,0.00665188470066519,0.00221729490022173,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"okt",4,3,547,0.00731261425959781,0.00548446069469835,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,132,"Ransuil","alleen_beschrijvend","beschrijvend"
"dec",2,1,563,0.00355239786856128,0.00177619893428064,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"sep",27,13,508,0.0531496062992126,0.0255905511811024,,,,,,,,96,"Regenwulp","alleen_beschrijvend","beschrijvend"
"dec",32,24,563,0.0568383658969805,0.0426287744227353,0.00815065562587011,0.00315119542426085,0.0178800754210737,0.00741221780199254,0.00288589319438086,0.0157788628918261,30.9240103807854,251,"Rietgors","indicatief","modelindex"
"feb",31,22,556,0.0557553956834532,0.039568345323741,0.00826789639772389,0.00338775375928242,0.0175104333351572,0.00730891518451694,0.0028297907678588,0.0149377276938789,31.3688279528038,251,"Rietgors","indicatief","modelindex"
"jan",9,7,562,0.0160142348754448,0.0124555160142349,0.00237521693651154,0.000751896946013522,0.00601985147124751,0.00208933909036177,0.000661133471970518,0.00524966140686315,9.01169630675678,251,"Rietgors","indicatief","modelindex"
"mrt",184,89,451,0.407982261640798,0.197339246119734,0.0707122543770814,0.028813356480226,0.141736199153538,0.0737142636664498,0.0366106553848637,0.131435607936592,268.285962354368,251,"Rietgors","indicatief","modelindex"
"nov",59,39,570,0.103508771929825,0.068421052631579,0.0151669603113334,0.00571120547038976,0.0324697953617404,0.0137326998838893,0.00606493577171207,0.0269953987551184,57.5442344323761,251,"Rietgors","indicatief","modelindex"
"okt",164,69,547,0.29981718464351,0.126142595978062,0.0435555336351536,0.0168686750512574,0.0891207276089249,0.033890283846501,0.015803807087902,0.0668761387851768,165.25195470154,251,"Rietgors","indicatief","modelindex"
"sep",136,60,508,0.267716535433071,0.118110236220472,0.0362708043713905,0.0152973094891817,0.0754329439541721,0.029135315008254,0.0128068693494751,0.0565633937670709,137.613313871371,251,"Rietgors","indicatief","modelindex"
"dec",19,3,563,0.0337477797513321,0.00532859680284192,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"feb",7,4,556,0.012589928057554,0.00719424460431655,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"jan",1,1,562,0.00177935943060498,0.00177935943060498,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"mrt",4,2,451,0.00886917960088692,0.00443458980044346,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"nov",2,1,570,0.00350877192982456,0.00175438596491228,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"okt",23,4,547,0.0420475319926874,0.00731261425959781,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"sep",2,1,508,0.00393700787401575,0.00196850393700787,,,,,,,,232,"Ringmus","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,627,"Ringsnaveleend","alleen_beschrijvend","beschrijvend"
"dec",2,2,563,0.00355239786856128,0.00355239786856128,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"mrt",1,1,451,0.00221729490022173,0.00221729490022173,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,55,"Rode Wouw","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,225,"Roek","alleen_beschrijvend","beschrijvend"
"dec",33,26,563,0.0586145648312611,0.0461811722912966,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"feb",43,38,556,0.0773381294964029,0.0683453237410072,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"jan",37,31,562,0.0658362989323843,0.0551601423487545,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"mrt",16,15,451,0.0354767184035477,0.0332594235033259,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"nov",18,16,570,0.0315789473684211,0.0280701754385965,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"okt",6,6,547,0.0109689213893967,0.0109689213893967,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"sep",7,7,508,0.0137795275590551,0.0137795275590551,,,,,,,,7,"Roerdomp","alleen_beschrijvend","beschrijvend"
"dec",2363,475,563,4.19715808170515,0.843694493783304,3.72177468947381,3.03864430025079,4.55217949651383,0.877651170992437,0.834215527139754,0.915431258137335,81.3742762732189,166,"Roodborst","indicatief","modelindex"
"feb",993,340,556,1.78597122302158,0.611510791366906,1.65050228312243,1.33229774331766,2.03114784516331,0.648126878838022,0.57048623604797,0.724926551312866,36.0872003230727,166,"Roodborst","indicatief","modelindex"
"jan",1349,396,562,2.40035587188612,0.704626334519573,2.15434774948162,1.75151277269415,2.6371545629956,0.752715731367907,0.675589871230894,0.817481258926335,47.1034663787479,166,"Roodborst","indicatief","modelindex"
"mrt",1321,328,451,2.9290465631929,0.727272727272727,2.72176468327628,2.25612898336742,3.34675096615475,0.766440148744775,0.699585787446737,0.825946983635984,59.5096828171852,166,"Roodborst","indicatief","modelindex"
"nov",5646,532,570,9.90526315789474,0.933333333333333,8.76500754338152,7.11763801434212,10.6766515966089,0.955297575209626,0.931894517354316,0.972658484475456,191.641408973313,166,"Roodborst","indicatief","modelindex"
"okt",6073,508,547,11.1023765996344,0.928702010968921,9.9483684676458,8.02294999332449,12.0367852180691,0.953578284970635,0.93062693461234,0.970764707741158,217.51485559929,166,"Roodborst","indicatief","modelindex"
"sep",1789,394,508,3.52165354330709,0.775590551181102,3.05378546709939,2.45178612463213,3.78495378798265,0.816583860278961,0.756236871097967,0.872805821079758,66.7691096351724,166,"Roodborst","indicatief","modelindex"
"dec",10,7,563,0.0177619893428064,0.0124333925399645,0.00400713629906918,0.00142100680381453,0.00855649351616415,0.00251463093142741,0.000666889997609251,0.00626433282104732,5.30579290639932,172,"Roodborsttapuit","indicatief","modelindex"
"feb",14,9,556,0.0251798561151079,0.0161870503597122,0.0055281838646016,0.00208910778020335,0.0116731454168583,0.00324087630939525,0.00103980079894883,0.00769844032855105,7.31979062975415,172,"Roodborsttapuit","indicatief","modelindex"
"jan",2,2,562,0.00355871886120996,0.00355871886120996,0.00098242873776524,0.000145024153314353,0.00303585607798154,0.000781173005861372,0.00011840250771007,0.00241120987474883,1.30082009665817,172,"Roodborsttapuit","indicatief","modelindex"
"mrt",403,126,451,0.893569844789357,0.279379157427938,0.193513909659069,0.0954437092868784,0.363589361280818,0.126341078933723,0.0653862197852288,0.219005180224477,256.229050506015,172,"Roodborsttapuit","indicatief","modelindex"
"nov",13,12,570,0.0228070175438597,0.0210526315789474,0.00501924062223749,0.00180080494765562,0.0106863543940418,0.0040839910185753,0.00146261058522902,0.00899882210155622,6.64590602899259,172,"Roodborsttapuit","indicatief","modelindex"
"okt",172,77,547,0.314442413162706,0.140767824497258,0.0663654516440181,0.0318645049333301,0.126261947458011,0.0423843192659978,0.0193668153013508,0.0816936818573607,87.8735626348952,172,"Roodborsttapuit","indicatief","modelindex"
"sep",558,175,508,1.09842519685039,0.344488188976378,0.253250232817189,0.12493593362456,0.470674806583228,0.188216067783957,0.102007553728143,0.311578550884037,335.325077197285,172,"Roodborsttapuit","indicatief","modelindex"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"mrt",3,1,451,0.00665188470066519,0.00221729490022173,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,48,"Roodhalsfuut","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"feb",1,1,556,0.00179856115107914,0.00179856115107914,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,300,"Roodkeelduiker","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,245,"Roodmus","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,424,"Rosse grutto","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,52,"Rosse Stekelstaart","alleen_beschrijvend","beschrijvend"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,351,"Rotgans","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"mrt",2,2,451,0.00443458980044346,0.00443458980044346,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,163,"Rouwkwikstaart","alleen_beschrijvend","beschrijvend"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
"feb",3,3,556,0.00539568345323741,0.00539568345323741,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
"jan",6,6,562,0.0106761565836299,0.0106761565836299,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
"mrt",2,2,451,0.00443458980044346,0.00443458980044346,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
"nov",8,7,570,0.0140350877192982,0.012280701754386,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
"okt",4,3,547,0.00731261425959781,0.00548446069469835,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,381,"Ruigpootbuizerd","alleen_beschrijvend","beschrijvend"
