"jaar","groep_100","soort_id","soort_naam","territoria","surveyed_km2","density_per_km2","periode","index_raw","bridge_factor","index_spliced","log_index_spliced"
1965,600,207,"Staartmees",2,5.315,0.376293508936971,"1958-1983",26.8918378446545,3.5620449924811,26.8918378446545,3.29182281471558
1966,600,207,"Staartmees",5,5.395,0.92678405931418,"1958-1983",66.2326775460328,3.5620449924811,66.2326775460328,4.19317395967355
1967,600,207,"Staartmees",1,5.735,0.1743679163034,"1958-1983",12.4612134389136,3.5620449924811,12.4612134389136,2.52262089536821
1968,600,207,"Staartmees",8,5.6,1.42857142857143,"1958-1983",102.09294153167,3.5620449924811,102.09294153167,4.62588358988828
1969,600,207,"Staartmees",4,5.6,0.714285714285714,"1958-1983",51.0464707658352,3.5620449924811,51.0464707658352,3.93273640932833
1970,600,207,"Staartmees",4,5.625,0.711111111111111,"1958-1983",50.8195975624315,3.5620449924811,50.8195975624315,3.92828205897895
1971,600,207,"Staartmees",7,5.615,1.246660730187,"1958-1983",89.0926827257676,3.5620449924811,89.0926827257676,4.48967720681445
1972,600,207,"Staartmees",1,5.645,0.177147918511957,"1958-1983",12.6598864609689,3.5620449924811,12.6598864609689,2.53843844834792
1973,600,207,"Staartmees",8,5.715,1.39982502187227,"1958-1983",100.038577878802,3.5620449924811,100.038577878802,4.60555589038261
1974,600,207,"Staartmees",7,5.855,1.19555935098207,"1958-1983",85.4407196422178,3.5620449924811,85.4407196422178,4.44782279795518
1975,600,207,"Staartmees",8,5.505,1.45322434150772,"1958-1983",103.854763410964,3.5620449924811,103.854763410964,4.64299341745474
1976,600,207,"Staartmees",10,6.49,1.54083204930663,"1958-1983",110.11565342399,3.5620449924811,110.11565342399,4.70153120822759
1977,600,207,"Staartmees",10,6.175,1.61943319838057,"1958-1983",115.732889185699,3.5620449924811,115.732889185699,4.75128485642955
1978,600,207,"Staartmees",11,6.38,1.72413793103448,"1958-1983",123.215619089947,3.5620449924811,123.215619089947,4.81393582139122
1979,600,207,"Staartmees",9,6.37,1.41287284144427,"1958-1983",100.971041075279,3.5620449924811,100.971041075279,4.6148337537017
1980,600,207,"Staartmees",23,6.38,3.60501567398119,"1958-1983",257.632658097162,3.5620449924811,257.632658097162,5.551534764522
1981,600,207,"Staartmees",28,6.38,4.38871473354232,"1958-1983",313.639757683502,3.5620449924811,313.639757683502,5.74824505876805
1982,600,207,"Staartmees",26,6.035,4.30820215410108,"1958-1983",307.885921437681,3.5620449924811,307.885921437681,5.72972932942153
1983,600,207,"Staartmees",32,6.38,5.01567398119122,"1958-1983",358.445437352574,3.5620449924811,358.445437352574,5.88177645139258
1984,600,207,"Staartmees",12,3.02300608,3.9695586718767,"1984-2025",85.1639373115796,3.5620449924811,303.357776440687,5.71491288926885
1985,600,207,"Staartmees",20,5.13012052,3.89854388839972,"1984-2025",83.6403677996646,3.5620449924811,297.930753290073,5.69686108799314
1986,600,207,"Staartmees",21,4.23796013,4.95521414921853,"1984-2025",106.310444573927,3.5620449924811,378.682586742996,5.93669835218432
1987,600,207,"Staartmees",22,5.02247314,4.38031212646764,"1984-2025",93.976348047597,3.5620449924811,334.747979974604,5.81337795012321
1988,600,207,"Staartmees",20,4.70180252,4.25368779631349,"1984-2025",91.2597169541282,3.5620449924811,325.071217791695,5.78404428999066
1989,600,207,"Staartmees",22,4.70180252,4.67905657594484,"1984-2025",100.385688649541,3.5620449924811,357.578339570865,5.87935446979498
1990,600,207,"Staartmees",21,4.85514176,4.32531139935243,"1984-2025",92.7963482382185,3.5620449924811,330.544767562479,5.8007421041655
1991,600,207,"Staartmees",23,5.55688703,4.13900802298657,"1984-2025",88.7993474687963,3.5620449924811,316.307270986816,5.75671411767564
1992,600,207,"Staartmees",39,6.1308353,6.36128652811795,"1984-2025",136.476684660138,3.5620449924811,486.136091184067,6.18648860771385
1993,600,207,"Staartmees",40,6.1308353,6.52439643909534,"1984-2025",139.976086830911,3.5620449924811,498.601119163146,6.21180641569814
1994,600,207,"Staartmees",38,6.1308353,6.19817661714057,"1984-2025",132.977282489365,3.5620449924811,473.671063204989,6.16051312131059
1995,600,207,"Staartmees",29,6.09164596,4.76061809737873,"1984-2025",102.135530602412,3.5620449924811,363.811355336722,5.89663547872698
1996,600,207,"Staartmees",41,6.44975091,6.35683463937059,"1984-2025",136.381172688773,3.5620449924811,485.795873244746,6.18578852177025
1997,600,207,"Staartmees",32,6.09164596,5.25309583159032,"1984-2025",112.701275147489,3.5620449924811,401.447012785349,5.99507555154023
1998,600,207,"Staartmees",27,5.62796272,4.79747314317675,"1984-2025",102.926228276739,3.5620449924811,366.627856028126,5.90434731732012
1999,600,207,"Staartmees",29,6.09164596,4.76061809737873,"1984-2025",102.135530602412,3.5620449924811,363.811355336722,5.89663547872698
2000,600,207,"Staartmees",37,5.70172844,6.48926029875951,"1984-2025",139.222266998462,3.5620449924811,495.915979003738,6.20640651520572
2001,600,207,"Staartmees",39,6.44975091,6.04674514476715,"1984-2025",129.728432557614,3.5620449924811,462.098513574271,6.13577810119559
2002,600,207,"Staartmees",33,6.09164596,5.41725507632751,"1984-2025",116.223189995848,3.5620449924811,413.992231934891,6.02584721020699
2003,600,207,"Staartmees",27,6.2141484,4.34492359403583,"1984-2025",93.2171133299132,3.5620449924811,332.043551750361,5.80526614028412
2004,600,207,"Staartmees",28,6.2141484,4.50584669011123,"1984-2025",96.6695990087989,3.5620449924811,344.341461074448,5.84163378445499
2005,600,207,"Staartmees",26,6.2141484,4.18400049796043,"1984-2025",89.7646276510276,3.5620449924811,319.745642426274,5.76752581230127
2006,600,207,"Staartmees",25,5.65793112,4.41857623745692,"1984-2025",94.7972761705799,3.5620449924811,337.672162884262,5.82207549249923
2007,600,207,"Staartmees",20,6.1308353,3.26219821954767,"1984-2025",69.9880434154554,3.5620449924811,249.300559581573,5.5186592351382
2008,600,207,"Staartmees",27,6.02064405,4.48457005193655,"1984-2025",96.213124516421,3.5620449924811,342.715478394678,5.83690059387951
2009,600,207,"Staartmees",30,5.98606767,5.01163729744472,"1984-2025",107.520961373313,3.5620449924811,382.994502046565,5.94802063410781
2010,600,207,"Staartmees",45,6.44975091,6.97701362857748,"1984-2025",149.686652951093,3.5620449924811,533.190592585697,6.27887894483626
2011,600,207,"Staartmees",33,6.44975091,5.11647666095682,"1984-2025",109.770212164135,3.5620449924811,391.006434562844,5.96872401653242
2012,600,207,"Staartmees",38,6.44975091,5.89170039746543,"1984-2025",126.402062492034,3.5620449924811,450.249833739033,6.10980261479233
2013,600,207,"Staartmees",24,6.44975091,3.72107393524132,"1984-2025",79.8328815739162,3.5620449924811,284.368316045705,5.65027028541389
2014,600,207,"Staartmees",33,6.44975091,5.11647666095682,"1984-2025",109.770212164135,3.5620449924811,391.006434562844,5.96872401653242
2015,600,207,"Staartmees",24,6.57225335,3.651715587014,"1984-2025",78.3448496517999,3.5620449924811,279.067879388879,5.6314550475305
2016,600,207,"Staartmees",29,6.44975091,4.49629767174993,"1984-2025",96.4647319018154,3.5620449924811,343.611715221894,5.83951228505242
2017,600,207,"Staartmees",35,6.57225335,5.32541856439542,"1984-2025",114.252905742208,3.5620449924811,406.973990775448,6.00874927867197
2018,600,207,"Staartmees",19,6.57225335,2.89094150638609,"1984-2025",62.0230059743416,3.5620449924811,220.928737849529,5.397840196349
2019,600,207,"Staartmees",25,6.10857011,4.09261079922352,"1984-2025",87.8039294431145,3.5620449924811,312.76154719301,5.74544107014589
2020,600,207,"Staartmees",22,6.44975091,3.41098444063788,"1984-2025",73.1801414427565,3.5620449924811,260.67095637523,5.56325890842426
2021,600,207,"Staartmees",24,6.57225335,3.651715587014,"1984-2025",78.3448496517999,3.5620449924811,279.067879388879,5.6314550475305
2022,600,207,"Staartmees",24,6.14314649,3.90679272243759,"1984-2025",83.8173404162608,3.5620449924811,298.561137712826,5.69897472831901
2023,600,207,"Staartmees",21,6.57225335,3.19525113863725,"1984-2025",68.5517434453249,3.5620449924811,244.184394465269,5.49792365490598
2024,600,207,"Staartmees",24,6.57225335,3.651715587014,"1984-2025",78.3448496517998,3.5620449924811,279.067879388879,5.6314550475305
2025,600,207,"Staartmees",19,6.57225335,2.89094150638609,"1984-2025",62.0230059743416,3.5620449924811,220.928737849529,5.397840196349
1963,800,208,"Glanskop",1,5.2472,0.190577831986583,"1958-1983",39.2346606787659,1.60495645541807,39.2346606787659,3.66956055710992
1969,800,208,"Glanskop",1,5.6,0.178571428571429,"1958-1983",36.7628770560037,1.60495645541807,36.7628770560037,3.60448856036621
1970,800,208,"Glanskop",2,5.625,0.355555555555556,"1958-1983",73.1989729826206,1.60495645541807,73.1989729826206,4.29318139057677
1971,800,208,"Glanskop",1,5.615,0.178094390026714,"1958-1983",36.6646681235299,1.60495645541807,36.6646681235299,3.6018135699169
1972,800,208,"Glanskop",2,5.645,0.354295837023915,"1958-1983",72.9396320685989,1.60495645541807,72.9396320685989,4.28963214106563
1973,800,208,"Glanskop",3,5.715,0.5249343832021,"1958-1983",108.069349875916,1.60495645541807,108.069349875916,4.68277314952865
1974,800,208,"Glanskop",5,5.855,0.85397096498719,"1958-1983",175.808805733237,1.60495645541807,175.808805733237,5.16939707349173
1975,800,208,"Glanskop",4,5.505,0.72661217075386,"1958-1983",149.589181844593,1.60495645541807,149.589181844593,5.00789274905256
1976,800,208,"Glanskop",2,6.49,0.308166409861325,"1958-1983",63.4428694957228,1.60495645541807,63.4428694957228,4.15013980795126
1977,800,208,"Glanskop",3,6.175,0.48582995951417,"1958-1983",100.018839601759,1.60495645541807,100.018839601759,4.60535856426138
1978,800,208,"Glanskop",4,6.38,0.626959247648903,"1958-1983",129.073424146471,1.60495645541807,129.073424146471,4.8603814218705
1979,800,208,"Glanskop",5,6.37,0.784929356357928,"1958-1983",161.595063982434,1.60495645541807,161.595063982434,5.08509360095734
1980,800,208,"Glanskop",5,6.38,0.783699059561129,"1958-1983",161.341780183088,1.60495645541807,161.341780183088,5.08352497318471
1981,800,208,"Glanskop",5,6.38,0.783699059561129,"1958-1983",161.341780183088,1.60495645541807,161.341780183088,5.08352497318471
1982,800,208,"Glanskop",1,6.035,0.165700082850041,"1958-1983",34.1130259343199,1.60495645541807,34.1130259343199,3.52967930355782
1983,800,208,"Glanskop",3,6.38,0.470219435736677,"1958-1983",96.8050681098529,1.60495645541807,96.8050681098529,4.57269934941872
1984,800,208,"Glanskop",4,3.02300608,1.3231862239589,"1984-2025",64.1740444808942,1.60495645541807,102.996546959897,4.63469546300648
1985,800,208,"Glanskop",4,5.13012052,0.779708777679944,"1984-2025",37.8155885203129,1.60495645541807,60.6923729111094,4.10581803796478
1986,800,208,"Glanskop",7,4.23796013,1.65173804973951,"1984-2025",80.1086870127973,1.60495645541807,128.570954356254,4.85648092592195
1987,800,208,"Glanskop",5,5.02247314,0.9955254832881,"1984-2025",48.2826192485953,1.60495645541807,77.4915014475256,4.35016827160474
1988,800,208,"Glanskop",9,4.70180252,1.91415950834107,"1984-2025",92.8360310949109,1.60495645541807,148.99778740117,5.00393145617862
1989,800,208,"Glanskop",6,4.70180252,1.27610633889405,"1984-2025",61.8906873966073,1.60495645541807,99.3318582674463,4.59846634807046
1990,800,208,"Glanskop",12,4.85514176,2.47160651391567,"1984-2025",119.872005535797,1.60495645541807,192.389349108588,5.25952117863582
1991,800,208,"Glanskop",15,5.55688703,2.6993530584695,"1984-2025",130.91762905872,1.60495645541807,210.11709388582,5.34766496525444
1992,800,208,"Glanskop",16,6.1308353,2.60975857563814,"1984-2025",126.572329642542,1.60495645541807,203.143077537101,5.31391054622972
1993,800,208,"Glanskop",10,6.1308353,1.63109910977383,"1984-2025",79.1077060265889,1.60495645541807,126.964423460688,4.84390691698399
1994,800,208,"Glanskop",11,6.1308353,1.79420902075122,"1984-2025",87.0184766292478,1.60495645541807,139.660865806757,4.93921709678831
1995,800,208,"Glanskop",13,6.09164596,2.13407018158357,"1984-2025",103.501617745491,1.60495645541807,166.115589546839,5.11268386860778
1996,800,208,"Glanskop",14,6.44975091,2.1706264622241,"1984-2025",105.274583891453,1.60495645541807,168.961123008037,5.12966864708694
1997,800,208,"Glanskop",17,6.09164596,2.79070716053236,"1984-2025",135.348269359488,1.60495645541807,217.228078638174,5.38094785520246
1998,800,208,"Glanskop",6,5.62796272,1.06610514292817,"1984-2025",51.7057067438962,1.60495645541807,82.9854078205696,4.41866478294959
1999,800,208,"Glanskop",14,6.09164596,2.29822942632076,"1984-2025",111.46328064899,1.60495645541807,178.893711819672,5.1867918407615
2000,800,208,"Glanskop",9,5.70172844,1.57846872131988,"1984-2025",76.5551515723977,1.60495645541807,122.867684711628,4.81110804230345
2001,800,208,"Glanskop",14,6.44975091,2.1706264622241,"1984-2025",105.274583891453,1.60495645541807,168.961123008037,5.12966864708694
2002,800,208,"Glanskop",21,6.09164596,3.44734413948115,"1984-2025",167.194920973485,1.60495645541807,268.340567729509,5.59225694886967
2003,800,208,"Glanskop",15,6.2141484,2.41384644113102,"1984-2025",117.07066328103,1.60495645541807,187.893316772964,5.23587433778773
2004,800,208,"Glanskop",19,6.2141484,3.05753882543262,"1984-2025",148.289506822638,1.60495645541807,237.998201245754,5.47226311585196
2005,800,208,"Glanskop",12,6.2141484,1.93107715290481,"1984-2025",93.6565306248239,1.60495645541807,150.314653418371,5.01273078647352
2006,800,208,"Glanskop",13,5.65793112,2.2976596434776,"1984-2025",111.43564639097,1.60495645541807,178.849360038872,5.1865438874983
2007,800,208,"Glanskop",17,6.1308353,2.77286848661552,"1984-2025",134.483100245201,1.60495645541807,215.83951988317,5.37453516804616
2008,800,208,"Glanskop",15,6.02064405,2.49142780663142,"1984-2025",120.833330931556,1.60495645541807,193.932234508267,5.26750879138313
2009,800,208,"Glanskop",18,5.98606767,3.00698237846683,"1984-2025",145.837537766709,1.60495645541807,234.062897680956,5.45558987274756
2010,800,208,"Glanskop",22,6.44975091,3.41098444063788,"1984-2025",165.431488972283,1.60495645541807,265.510336155487,5.58165377083
2011,800,208,"Glanskop",17,6.44975091,2.63576070412927,"1984-2025",127.833423296764,1.60495645541807,205.167077938331,5.3238246615279
2012,800,208,"Glanskop",24,6.44975091,3.72107393524132,"1984-2025",180.47071524249,1.60495645541807,289.64763944235,5.66866514781963
2013,800,208,"Glanskop",21,6.44975091,3.25593969333616,"1984-2025",157.911875837179,1.60495645541807,253.441684512056,5.5351337551951
2014,800,208,"Glanskop",20,6.44975091,3.10089494603444,"1984-2025",150.392262702075,1.60495645541807,241.373032868625,5.48634359102567
2015,800,208,"Glanskop",21,6.57225335,3.19525113863725,"1984-2025",154.968503288245,1.60495645541807,248.717699738944,5.51631851731172
2016,800,208,"Glanskop",13,6.44975091,2.01558171492238,"1984-2025",97.7549707563488,1.60495645541807,156.892471364606,5.05556067493322
2017,800,208,"Glanskop",16,6.57225335,2.43447705800934,"1984-2025",118.071240600567,1.60495645541807,189.4991998011,5.24438480182808
2018,800,208,"Glanskop",14,6.57225335,2.13016742575817,"1984-2025",103.312335525496,1.60495645541807,165.811799825963,5.11085340920356
2019,800,208,"Glanskop",8,6.10857011,1.30963545575153,"1984-2025",63.5168372141131,1.60495645541807,101.941757914529,4.62440164936326
2020,800,208,"Glanskop",10,6.44975091,1.55044747301722,"1984-2025",75.1961313510375,1.60495645541807,120.686516434312,4.79319641046573
2021,800,208,"Glanskop",9,6.57225335,1.36939334513025,"1984-2025",66.4150728378191,1.60495645541807,106.593299888119,4.66902065692452
2022,800,208,"Glanskop",2,6.14314649,0.325566060203132,"1984-2025",15.7898340011695,1.60495645541807,25.3419960101566,3.23246294093675
2023,800,208,"Glanskop",4,6.57225335,0.608619264502334,"1984-2025",29.5178101501418,1.60495645541807,47.374799950275,3.85809044070819
2024,800,208,"Glanskop",3,6.57225335,0.45646444837675,"1984-2025",22.1383576126064,1.60495645541807,35.5310999627062,3.57040836825641
2025,800,208,"Glanskop",2,6.57225335,0.304309632251167,"1984-2025",14.7589050750709,1.60495645541807,23.6873999751375,3.16494326014824
1965,600,209,"Matkop",1,5.315,0.188146754468485,"1958-1983",44.310832091579,0.989542693704139,44.310832091579,3.79122916390168
1966,600,209,"Matkop",1,5.395,0.185356811862836,"1958-1983",43.6537669261802,0.989542693704139,43.6537669261802,3.77628957698549
1978,600,209,"Matkop",2,6.38,0.313479623824451,"1958-1983",73.8282359143393,0.989542693704139,73.8282359143393,4.30174125889883
1979,600,209,"Matkop",2,6.37,0.313971742543171,"1958-1983",73.9441358137339,0.989542693704139,73.9441358137339,4.30330988667146
1980,600,209,"Matkop",4,6.38,0.626959247648903,"1958-1983",147.656471828679,0.989542693704139,147.656471828679,4.99488843945878
1981,600,209,"Matkop",3,6.38,0.470219435736677,"1958-1983",110.742353871509,0.989542693704139,110.742353871509,4.707206367007
1982,600,209,"Matkop",5,6.035,0.828500414250207,"1958-1983",195.121849682471,0.989542693704139,195.121849682471,5.27362423358019
1983,600,209,"Matkop",3,6.38,0.470219435736677,"1958-1983",110.742353871509,0.989542693704139,110.742353871509,4.707206367007
1985,600,209,"Matkop",3,5.13012052,0.584781583259958,"1984-2025",93.0141619262051,0.989542693704139,92.04148434509,4.52223939221107
1986,600,209,"Matkop",5,4.23796013,1.17981289267108,"1984-2025",187.658624318798,0.989542693704139,185.696220605236,5.22411211599881
1987,600,209,"Matkop",5,5.02247314,0.9955254832881,"1984-2025",158.346246111276,0.989542693704139,156.69037091489,5.05427169830281
1988,600,209,"Matkop",7,4.70180252,1.48879072870972,"1984-2025",236.804006621528,0.989542693704139,234.3276745922,5.45672045459579
1989,600,209,"Matkop",5,4.70180252,1.06342194907837,"1984-2025",169.145719015377,0.989542693704139,167.376910423,5.12024821797458
1990,600,209,"Matkop",7,4.85514176,1.44177046645081,"1984-2025",229.325059929702,0.989542693704139,226.9269375367,5.4246281046012
1991,600,209,"Matkop",4,5.55688703,0.719827482258533,"1984-2025",114.49428626066,0.989542693704139,113.296984440106,4.73001255197019
1992,600,209,"Matkop",6,6.1308353,0.978659465864301,"1984-2025",155.663571894756,0.989542693704139,154.035750244344,5.03718471991607
1993,600,209,"Matkop",5,6.1308353,0.815549554886917,"1984-2025",129.71964324563,0.989542693704139,128.36312520362,4.85486316312212
1994,600,209,"Matkop",2,6.1308353,0.326219821954767,"1984-2025",51.8878572982518,0.989542693704139,51.3452500814481,3.93857243124796
1995,600,209,"Matkop",3,6.09164596,0.492477734211592,"1984-2025",78.3325005887617,0.989542693704139,77.5133536371843,4.35045022651243
1996,600,209,"Matkop",2,6.44975091,0.310089494603444,"1984-2025",49.3222004391306,0.989542693704139,48.8064230819528,3.8878619247297
1997,600,209,"Matkop",3,6.09164596,0.492477734211592,"1984-2025",78.3325005887617,0.989542693704139,77.5133536371843,4.35045022651243
1998,600,209,"Matkop",1,5.62796272,0.177684190488028,"1984-2025",28.2620837230319,0.989542693704139,27.9665384569809,3.3310087404196
1999,600,209,"Matkop",1,6.09164596,0.164159244737197,"1984-2025",26.1108335295872,0.989542693704139,25.8377845457281,3.25183793784432
2002,600,209,"Matkop",5,6.09164596,0.820796223685987,"1984-2025",130.554167647936,0.989542693704139,129.18892272864,4.86127585027842
2003,600,209,"Matkop",6,6.2141484,0.965538576452407,"1984-2025",153.576590075714,0.989542693704139,151.970592633419,5.02368703261165
2004,600,209,"Matkop",1,6.2141484,0.160923096075401,"1984-2025",25.5960983459524,0.989542693704139,25.3284321055698,3.2319275633836
2005,600,209,"Matkop",1,6.2141484,0.160923096075401,"1984-2025",25.5960983459524,0.989542693704139,25.3284321055698,3.2319275633836
2006,600,209,"Matkop",1,5.65793112,0.176743049498277,"1984-2025",28.1123877631693,0.989542693704139,27.8184079136218,3.32569795673484
2007,600,209,"Matkop",1,6.1308353,0.163109910977383,"1984-2025",25.9439286491259,0.989542693704139,25.672625040724,3.24542525068802
2025,600,209,"Matkop",1,6.57225335,0.152154816125583,"1984-2025",24.2014336806938,0.989542693704139,23.9483518758958,3.17589950628637
1961,800,213,"Pimpelmees",3,5.002,0.599760095961615,"1958-1983",54.0709664967896,4.28817669800446,54.0709664967896,3.99029737815167
1965,800,213,"Pimpelmees",3,5.315,0.564440263405456,"1958-1983",50.8867308404406,4.28817669800446,50.8867308404406,3.92960219881318
1966,800,213,"Pimpelmees",4,5.395,0.741427247451344,"1958-1983",66.8428728864854,4.28817669800446,66.8428728864854,4.20234468434878
1967,800,213,"Pimpelmees",1,5.735,0.1743679163034,"1958-1983",15.7200217621007,4.28817669800446,15.7200217621007,2.75493517135765
1969,800,213,"Pimpelmees",3,5.6,0.535714285714286,"1958-1983",48.296959717311,4.28817669800446,48.296959717311,3.87736861286599
1970,800,213,"Pimpelmees",1,5.625,0.177777777777778,"1958-1983",16.0274355210039,4.28817669800446,16.0274355210039,2.7743019738485
1971,800,213,"Pimpelmees",4,5.615,0.712377560106857,"1958-1983",64.223917938128,4.28817669800446,64.223917938128,4.16237569486847
1972,800,213,"Pimpelmees",4,5.645,0.70859167404783,"1958-1983",63.8826039366854,4.28817669800446,63.8826039366854,4.15704708545725
1973,800,213,"Pimpelmees",3,5.715,0.5249343832021,"1958-1983",47.3251048848542,4.28817669800446,47.3251048848542,3.85704091336032
1974,800,213,"Pimpelmees",2,5.855,0.341588385994876,"1958-1983",30.7956703008189,4.28817669800446,30.7956703008189,3.42737410544925
1975,800,213,"Pimpelmees",5,5.505,0.908265213442325,"1958-1983",81.8840370623499,4.28817669800446,81.8840370623499,4.40530406419844
1976,800,213,"Pimpelmees",5,6.49,0.770416024653313,"1958-1983",69.4563365220703,4.28817669800446,69.4563365220703,4.24069830365709
1977,800,213,"Pimpelmees",14,6.175,2.26720647773279,"1958-1983",204.39846919499,4.28817669800446,204.39846919499,5.3200713690402
1978,800,213,"Pimpelmees",8,6.38,1.25391849529781,"1958-1983",113.046175304887,4.28817669800446,113.046175304887,4.72779636626212
1979,800,213,"Pimpelmees",6,6.37,0.941915227629513,"1958-1983",84.9177313710963,4.28817669800446,84.9177313710963,4.44168292158297
1980,800,213,"Pimpelmees",12,6.38,1.88087774294671,"1958-1983",169.56926295733,4.28817669800446,169.56926295733,5.13326147437029
1981,800,213,"Pimpelmees",13,6.38,2.03761755485893,"1958-1983",183.700034870441,4.28817669800446,183.700034870441,5.21330418204382
1982,800,213,"Pimpelmees",15,6.035,2.48550124275062,"1958-1983",224.078686343779,4.28817669800446,224.078686343779,5.4119972684917
1983,800,213,"Pimpelmees",22,6.38,3.44827586206897,"1958-1983",310.876982088439,4.28817669800446,310.876982088439,5.7393972779406
1984,800,213,"Pimpelmees",18,3.02300608,5.95433800781506,"1984-2025",59.805515910954,4.28817669800446,256.456619741488,5.54695952649292
1985,800,213,"Pimpelmees",26,5.13012052,5.06810705491964,"1984-2025",50.9041906444672,4.28817669800446,218.286164152381,5.38580688157653
1986,800,213,"Pimpelmees",24,4.23796013,5.66310188482118,"1984-2025",56.8803332013573,4.28817669800446,243.91291940879,5.49681127392475
1987,800,213,"Pimpelmees",33,5.02247314,6.57046818970146,"1984-2025",65.9939424577277,4.28817669800446,282.993686256675,5.64542458734728
1988,800,213,"Pimpelmees",30,4.70180252,6.38053169447023,"1984-2025",64.0862156755542,4.28817669800446,274.8130167232,5.61609092721472
1989,800,213,"Pimpelmees",21,4.70180252,4.46637218612916,"1984-2025",44.8603509728879,4.28817669800446,192.36911170624,5.25941598327599
1990,800,213,"Pimpelmees",32,4.85514176,6.59095070377512,"1984-2025",66.1996693277376,4.28817669800446,283.875879426805,5.64853709835771
1991,800,213,"Pimpelmees",37,5.55688703,6.65840421089143,"1984-2025",66.8771739953932,4.28817669800446,286.781139155435,5.65871934350662
