EURING,VARIABELE,WAARDE,VARNR
7950,Zuur-opt,x,24
7980,AORO_LIJST,-,36
7980,APBL_LIJST,-,37
7980,AQNBP,-,38
7980,ARBMP,-,39
7980,ASPTT,-,40
7980,ATOE_GROEP,IX,41
7980,AUPMI73_77,      -,42
7980,AVPMA73_77,      -,43
7980,AWPMI79_85,     -,44
7980,AXPMA79_85,     -,45
7980,AYTRST_BR,-,46
7980,AZTRST_NBR,-,47
7980,BAWINT_GEB,-,48
7980,BBBROEDGEB,14,49
7980,BCBRV_NED,-,50
7980,BDPRESENT,-,51
7980,BEBROEDBIO,a5,52
7980,BFBRTYBEG,5,53
7980,BGBRTYEND,6,54
7980,BHBRDUUR,20,55
7980,BIEI_MIN, 2,56
7980,BJEI_NORM, 3,57
7980,BKEI_MAX, 3,58
7980,BLLEG_MIN,1,59
7980,BMLEG_NORM,1,60
7980,BNLEG_MAX,2,61
7980,BONESTH,1,62
7980,BPHOLBROED,*,63
7980,BQKOLBROED,-,64
7980,BRNESTPER, 50,65
7980,BSNESTVLIE,-,66
7980,BTGESLRIJP,2,67
7980,BULEEF_MAX,26,68
7980,BVOVERLEV,79,69
7980,BWONVKLEED,7,70
7980,BXGEW_MAN,  101,71
7980,BYGEW_VR, 101,72
7980,BZLENG_MAN,230,73
7980,CALENG_VR,226,74
8310,AORO_LIJST,*,36
8310,APBL_LIJST,-,37
8310,AQNBP,tz,38
8310,ARBMP,-,39
8310,ASPTT,-,40
8310,ATOE_GROEP,XI,41
8310,AUPMI73_77,    275,42
8310,AVPMA73_77,    325,43
8310,AWPMI79_85,    30,44
8310,AXPMA79_85,   200,45
8310,AYTRST_BR,S,46
8310,AZTRST_NBR,WDo,47
8310,BAWINT_GEB,  1,48
8310,BBBROEDGEB,1234,49
8310,BCBRV_NED,*,50
8310,BDPRESENT,416,51
8310,BEBROEDBIO,d1,52
8310,BFBRTYBEG,4,53
8310,BGBRTYEND,8,54
8310,BHBRDUUR,20,55
8310,BIEI_MIN, 4,56
8310,BJEI_NORM, 6,57
8310,BKEI_MAX,10,58
8310,BLLEG_MIN,2,59
8310,BMLEG_NORM,2,60
8310,BNLEG_MAX,2,61
8310,BONESTH,1,62
8310,BPHOLBROED,*,63
8310,BQKOLBROED,-,64
8310,BRNESTPER, 25,65
8310,Broed-eco1,1,2
8310,Broed-eco2,8,3
8310,Broedvogel,1,1
8310,BSNESTVLIE,-,66
8310,BTGESLRIJP,1,67
8310,BULEEF_MAX,15,68
8310,BVOVERLEV,-,69
8310,BWONVKLEED,0,70
8310,BXGEW_MAN,   41,71
8310,BYGEW_VR,  42,72
8310,BZLENG_MAN, 78,73
8310,CALENG_VR, 79,74
8310,Nest-pl1,11,4
8310,Openh-max,5,12
8310,Openh-min,1,11
8310,Openh-opt.,2,10
8310,Ter-gem,4,16
8310,Ter-max,5,18
8310,Ter-min,3,17
8310,Vocht-max,3,23
8310,Vocht-min,1,22
8310,Vocht-opt,1,21
8310,Voedsel-eco1,1,6
8310,Voedsel-pl1,1,8
8310,Voedselrijk-min,2,28
8310,Voedselrijk-opt,x,27
8310,Zout-max,5,32
8310,Zout-min,1,31
8310,Zout-opt,1,30
8310,Zuur-min,2,25
8310,Zuur-opt,x,24
8400,AORO_LIJST,-,36
8400,APBL_LIJST,-,37
8400,AQNBP,-,38
8400,ARBMP,-,39
8400,ASPTT,-,40
8400,ATOE_GROEP,IX,41
8400,AUPMI73_77,      0,42
8400,AVPMA73_77,      0,43
8400,AWPMI79_85,     0,44
8400,AXPMA79_85,     1,45
8400,AYTRST_BR,Z,46
8400,AZTRST_NBR,-,47
8400,BAWINT_GEB,  2,48
8400,BBBROEDGEB,134,49
8400,BCBRV_NED,i,50
8400,BDPRESENT,5,51
8400,BEBROEDBIO,b3,52
8400,BFBRTYBEG,5,53
8400,BGBRTYEND,6,54
8400,BHBRDUUR,20,55
8400,BIEI_MIN, 4,56
8400,BJEI_NORM, 6,57
8400,BKEI_MAX,10,58
8400,BLLEG_MIN,1,59
8400,BMLEG_NORM,1,60
8400,BNLEG_MAX,1,61
8400,BONESTH,1,62
8400,BPHOLBROED,*,63
8400,BQKOLBROED,*,64
8400,BRNESTPER, 22,65
8400,Broed-eco1,1,2
8400,Broed-eco2,4,3
8400,Broedvogel,3,1
8400,BSNESTVLIE,-,66
8400,BTGESLRIJP,1,67
8400,BULEEF_MAX,-,68
8400,BVOVERLEV,-,69
8400,BWONVKLEED,6,70
8400,BXGEW_MAN,   60,71
8400,BYGEW_VR,  54,72
8400,BZLENG_MAN,152,73
8400,CALENG_VR,148,74
8400,Kolonievogel,x,15
8400,Nest-pl1,11,4
8400,Openh-max,5,12
8400,Openh-min,3,11
8400,Openh-opt.,4,10
8400,Ter-gem,3,16
8400,Ter-max,5?,18
8400,Ter-min,2?,17
8400,Vocht-max,4,23
8400,Vocht-min,1,22
8400,Vocht-opt,2,21
8400,Voedsel-eco1,10,6
8400,Voedsel-pl1,8,8
8400,Voedselrijk-opt,x,27
8400,Zout-opt,x,30
8400,Zuur-opt,x?,24
8410,AORO_LIJST,-,36
8410,APBL_LIJST,-,37
8410,AQNBP,-,38
8410,ARBMP,-,39
8410,ASPTT,-,40
8410,ATOE_GROEP,IX,41
8410,AUPMI73_77,      -,42
8410,AVPMA73_77,      -,43
8410,AWPMI79_85,     -,44
8410,AXPMA79_85,     -,45
8410,AYTRST_BR,-,46
8410,AZTRST_NBR,-,47
8410,BAWINT_GEB,-,48
8410,BBBROEDGEB,134,49
8410,BCBRV_NED,-,50
8410,BDPRESENT,-,51
8410,BEBROEDBIO,b3,52
8410,BFBRTYBEG,5,53
8410,BGBRTYEND,7,54
8410,BHBRDUUR,18,55
8410,BIEI_MIN, 4,56
8410,BJEI_NORM, 5,57
8410,BKEI_MAX, 7,58
8410,BLLEG_MIN,1,59
8410,BMLEG_NORM,1,60
8410,BNLEG_MAX,1,61
8410,Bodem1,3,19
8410,BONESTH,4,62
8410,BPHOLBROED,*,63
8410,BQKOLBROED,-,64
8410,BRNESTPER, 27,65
8410,Broed-eco1,8,2
8410,Broedvogel,3,1
8410,BSNESTVLIE,-,66
8410,BTGESLRIJP,1,67
8410,BULEEF_MAX,9,68
8410,BVOVERLEV,-,69
8410,BWONVKLEED,4,70
8410,BXGEW_MAN,   49,71
8410,BYGEW_VR,  47,72
8410,BZLENG_MAN,201,73
8410,CALENG_VR,195,74
8410,Nest-pl1,6,4
8410,Nest-pl2,10,5
8410,Openh-max,5,12
8410,Openh-min,2,11
8410,Openh-opt.,2,10
8410,Randvogel,x,13
8410,Ter-gem,3?,16
8410,Ter-max,5?,18
8410,Ter-min,3,17
8410,Vocht-max,4,23
8410,Vocht-min,3?,22
8410,Vocht-opt,4,21
8410,Voedsel-eco1,8,6
8410,Voedsel-eco2,10,7
8410,Voedsel-eco2,7,7
8410,Voedsel-pl1,3,8
8410,Voedselrijk-max,2,29
8410,Voedselrijk-min,1,28
8410,Voedselrijk-opt,1,27
8410,Zout-opt,x,30
8410,Zuur-opt,x,24
8460,AORO_LIJST,*,36
8460,APBL_LIJST,-,37
8460,AQNBP,-,38
8460,ARBMP,-,39
8460,ASPTT,-,40
8460,ATOE_GROEP,X,41
8460,AUPMI73_77,      0,42
8460,AVPMA73_77,      1,43
8460,AWPMI79_85,     0,44
8460,AXPMA79_85,     0,45
8460,AYTRST_BR,Z,46
8460,AZTRST_NBR,Do,47
8460,BAWINT_GEB,  2,48
8460,BBBROEDGEB,1234,49
8460,BCBRV_NED,v,50
8460,BDPRESENT,19,51
8460,BEBROEDBIO,b2b4b3,52
8460,BFBRTYBEG,4,53
8460,BGBRTYEND,6,54
8460,BHBRDUUR,17,55
8460,BIEI_MIN, 5,56
8460,BJEI_NORM, 7,57
8460,BKEI_MAX,12,58
8460,BLLEG_MIN,1,59
8460,BMLEG_NORM,1,60
8460,BNLEG_MAX,2,61
8460,Bodem1,3,19
8460,BONESTH,4,62
8460,BPHOLBROED,*,63
8460,BQKOLBROED,-,64
8460,BRNESTPER, 27,65
8460,Broed-eco1,8,2
8460,Broedvogel,3,1
8460,BSNESTVLIE,-,66
8460,BTGESLRIJP,1,67
8460,BULEEF_MAX,-,68
8460,BVOVERLEV,-,69
8460,BWONVKLEED,0,70
8460,BXGEW_MAN,   68,71
8460,BYGEW_VR,  69,72
8460,BZLENG_MAN,148,73
8460,CALENG_VR,143,74
8460,Nest-pl1,6,4
8460,Nest-pl2,10,5
8460,Openh-max,5,12
8460,Openh-min,2,11
8460,Openh-opt.,3,10
8460,Randvogel,x,13
8460,Ter-gem,3?,16
8460,Ter-max,5?,18
8460,Ter-min,3,17
8460,Vocht-max,4,23
8460,Vocht-min,3?,22
8460,Vocht-opt,4,21
8460,Voedsel-eco1,7,6
8460,Voedsel-eco2,10,7
8460,Voedsel-eco2,3b,7
8460,Voedsel-eco2,7,7
8460,Voedsel-pl1,3,8
8460,Voedselrijk-max,2,29
8460,Voedselrijk-min,1,28
8460,Voedselrijk-opt,1,27
8460,Zout-opt,x,30
8460,Zuur-opt,x,24
8480,AORO_LIJST,*,36
8480,APBL_LIJST,-,37
8480,AQNBP,tz,38
8480,ARBMP,-,39
8480,ASPTT,-,40
8480,ATOE_GROEP,X,41
8480,AUPMI73_77,    125,42
8480,AVPMA73_77,    250,43
8480,AWPMI79_85,   100,44
8480,AXPMA79_85,   175,45
8480,AYTRST_BR,Z,46
8480,AZTRST_NBR,Do,47
8480,BAWINT_GEB, 23,48
8480,BBBROEDGEB,1234,49
8480,BCBRV_NED,*,50
8480,BDPRESENT,130,51
8480,BEBROEDBIO,b1b2b4b3,52
8480,BFBRTYBEG,5,53
8480,BGBRTYEND,7,54
8480,BHBRDUUR,13,55
8480,BIEI_MIN, 5,56
8480,BJEI_NORM, 8,57
8480,BKEI_MAX,14,58
8480,BLLEG_MIN,1,59
8480,BMLEG_NORM,1,60
8480,BNLEG_MAX,2,61
8480,Bodem1,3,19
8480,BONESTH,4,62
8480,BPHOLBROED,*,63
8480,BQKOLBROED,-,64
8480,BRNESTPER, 20,65
8480,Broed-eco1,8,2
8480,Broed-eco2,4,3
8480,Broedvogel,1,1
8480,BSNESTVLIE,-,66
8480,BTGESLRIJP,1,67
8480,BULEEF_MAX,10,68
8480,BVOVERLEV,-,69
8480,BWONVKLEED,0,70
8480,BXGEW_MAN,   40,71
8480,BYGEW_VR,  40,72
8480,BZLENG_MAN, 89,73
8480,CALENG_VR, 88,74
8480,Nest-pl1,6,4
8480,Nest-pl2,10,5
8480,Nest-pl2,11,5
8480,Openh-max,5,12
8480,Openh-min,1?,11
8480,Openh-opt.,2,10
8480,Randvogel,x,13
8480,Ter-gem,3,16
8480,Ter-max,4,18
8480,Ter-min,2?,17
8480,Vocht-max,4,23
8480,Vocht-min,3,22
8480,Vocht-opt,4,21
8480,Voedsel-eco1,3b,6
8480,Voedsel-eco2,3,7
8480,Voedsel-eco2,4,7
8480,Voedsel-eco2,7,7
8480,Voedsel-pl1,3,8
8480,Voedselrijk-max,2,29
8480,Voedselrijk-min,1,28
8480,Voedselrijk-opt,1,27
8480,Zout-max,5?,32
8480,Zout-min,1,31
8480,Zout-opt,1?,30
8480,Zuur-opt,x,24
8550,AORO_LIJST,-,36
8550,APBL_LIJST,-,37
8550,AQNBP,-,38
8550,ARBMP,-,39
8550,ASPTT,-,40
8550,ATOE_GROEP,X,41
8550,AUPMI73_77,      -,42
8550,AVPMA73_77,      -,43
8550,AWPMI79_85,     -,44
8550,AXPMA79_85,     -,45
8550,AYTRST_BR,-,46
8550,AZTRST_NBR,-,47
8550,BAWINT_GEB,-,48
8550,BBBROEDGEB,1234,49
8550,BCBRV_NED,-,50
8550,BDPRESENT,1,51
8550,BEBROEDBIO,b1b2,52
8550,BFBRTYBEG,3,53
8550,BGBRTYEND,5,54
8550,BHBRDUUR,17,55
8550,BIEI_MIN, 4,56
8550,BJEI_NORM, 5,57
8550,BKEI_MAX,10,58
8550,BLLEG_MIN,1,59
8550,BMLEG_NORM,1,60
8550,BNLEG_MAX,1,61
8550,BONESTH,4,62
8550,BPHOLBROED,*,63
8550,BQKOLBROED,-,64
8550,BRNESTPER, 26,65
8550,Broed-eco1,8,2
8550,Broedvogel,3,1
8550,BSNESTVLIE,-,66
8550,BTGESLRIJP,1,67
8550,BULEEF_MAX,6,68
8550,BVOVERLEV,-,69
8550,BWONVKLEED,0,70
8550,BXGEW_MAN,  145,71
8550,BYGEW_VR, 142,72
8550,BZLENG_MAN,149,73
8550,CALENG_VR,148,74
8550,Nest-pl1,6,4
8550,Openh-max,4?,12
8550,Openh-min,1,11
8550,Openh-opt.,2,10
8550,Randvogel,x,13
8550,Ter-gem,4,16
8550,Ter-max,5,18
8550,Ter-min,3?,17
8550,Vocht-max,4,23
8550,Vocht-min,2,22
8550,Vocht-opt,3,21
8550,Voedsel-eco1,8,6
8550,Voedsel-eco2,3,7
8550,Voedsel-eco2,4,7
8550,Voedsel-eco2,5,7
8550,Voedsel-pl1,3,8
8550,Voedselrijk-opt,x,27
8550,Zout-max,1,32
8550,Zout-min,1,31
8550,Zout-opt,1,30
8550,Zuur-opt,x,24
8560,AORO_LIJST,*,36
8560,APBL_LIJST,-,37
8560,AQNBP,-,38
8560,ARBMP,*,39
8560,ASPTT,*,40
8560,ATOE_GROEP,X,41
8560,AUPMI73_77,   4500,42
8560,AVPMA73_77,   7500,43
8560,AWPMI79_85,  3000,44
8560,AXPMA79_85,  4500,45
8560,AYTRST_BR,S,46
8560,AZTRST_NBR,-,47
8560,BAWINT_GEB,  1,48
8560,BBBROEDGEB,1234,49
8560,BCBRV_NED,*,50
8560,BDPRESENT,829,51
8560,BEBROEDBIO,b1b2,52
8560,BFBRTYBEG,4,53
8560,BGBRTYEND,5,54
8560,BHBRDUUR,18,55
8560,BIEI_MIN, 4,56
8560,BJEI_NORM, 6,57
8560,BKEI_MAX,11,58
8560,BLLEG_MIN,1,59
8560,BMLEG_NORM,1,60
8560,BNLEG_MAX,1,61
8560,BONESTH,4,62
8560,BPHOLBROED,*,63
8560,BQKOLBROED,-,64
8560,BRNESTPER, 25,65
8560,Broed-eco1,8,2
8560,Broedvogel,1,1
8560,BSNESTVLIE,-,66
8560,BTGESLRIJP,1,67
8560,BULEEF_MAX,7,68
8560,BVOVERLEV,-,69
8560,BWONVKLEED,3,70
8560,BXGEW_MAN,  177,71
8560,BYGEW_VR, 174,72
8560,BZLENG_MAN,165,73
8560,CALENG_VR,166,74
8560,Nest-pl1,6,4
8560,Openh-max,4?,12
8560,Openh-min,1,11
8560,Openh-opt.,2,10
8560,Randvogel,x,13
8560,Ter-gem,4,16
8560,Ter-max,5,18
8560,Ter-min,3?,17
8560,Vocht-opt,x,21
8560,Voedsel-eco1,8,6
8560,Voedsel-eco2,3,7
8560,Voedsel-eco2,4,7
8560,Voedsel-eco2,5,7
8560,Voedsel-pl1,3,8
8560,Voedselrijk-opt,x,27
8560,Zout-opt,1?,30
8560,Zuur-opt,x,24
8630,AORO_LIJST,-,36
8630,APBL_LIJST,-,37
8630,AQNBP,-,38
8630,ARBMP,*,39
8630,ASPTT,*,40
8630,ATOE_GROEP,X,41
8630,AUPMI73_77,   1500,42
8630,AVPMA73_77,   2500,43
8630,AWPMI79_85,  2300,44
8630,AXPMA79_85,  2900,45
8630,AYTRST_BR,S,46
8630,AZTRST_NBR,-,47
8630,BAWINT_GEB,  1,48
8630,BBBROEDGEB,1234,49
8630,BCBRV_NED,*,50
8630,BDPRESENT,554,51
8630,BEBROEDBIO,b1b2,52
8630,BFBRTYBEG,4,53
8630,BGBRTYEND,5,54
8630,BHBRDUUR,13,55
8630,BIEI_MIN, 4,56
8630,BJEI_NORM, 5,57
8630,BKEI_MAX, 9,58
8630,BLLEG_MIN,1,59
8630,BMLEG_NORM,1,60
8630,BNLEG_MAX,1,61
8630,BONESTH,4,62
8630,BPHOLBROED,*,63
8630,BQKOLBROED,-,64
8630,BRNESTPER, 26,65
8630,Broed-eco1,8,2
8630,Broedvogel,1,1
8630,BSNESTVLIE,-,66
8630,BTGESLRIJP,-,67
8630,BULEEF_MAX,7,68
8630,BVOVERLEV,-,69
8630,BWONVKLEED,3,70
8630,BXGEW_MAN,  300,71
8630,BYGEW_VR, 300,72
8630,BZLENG_MAN,237,73
8630,CALENG_VR,237,74
8630,Nest-pl1,6,4
8630,Openh-max,2,12
8630,Openh-min,1,11
8630,Openh-opt.,1,10
8630,Ter-gem,4,16
8630,Ter-max,5,18
8630,Ter-min,3?,17
8630,Vocht-opt,x,21
8630,Voedsel-eco1,8,6
8630,Voedsel-pl1,6,8
8630,Voedsel-pl2,3,9
8630,Voedselrijk-opt,x,27
8630,Zout-opt,1?,30
8630,Zuur-opt,x,24
8760,AORO_LIJST,-,36
8760,APBL_LIJST,-,37
8760,AQNBP,-,38
8760,ARBMP,*,39
8760,ASPTT,*,40
8760,ATOE_GROEP,X,41
8760,AUPMI73_77,  10500,42
8760,AVPMA73_77,  17000,43
8760,AWPMI79_85, 40000,44
8760,AXPMA79_85, 50000,45
8760,AYTRST_BR,S,46
8760,AZTRST_NBR,WDo,47
8760,BAWINT_GEB,  1,48
8760,BBBROEDGEB,1234,49
8760,BCBRV_NED,*,50
8760,BDPRESENT,1163,51
8760,BEBROEDBIO,b1b2,52
8760,BFBRTYBEG,5,53
8760,BGBRTYEND,-,54
8760,BHBRDUUR,14,55
8760,BIEI_MIN, 3,56
8760,BJEI_NORM, 5,57
8760,BKEI_MAX, 8,58
8760,BLLEG_MIN,1,59
8760,BMLEG_NORM,1,60
8760,BNLEG_MAX,1,61
8760,BONESTH,4,62
8760,BPHOLBROED,*,63
8760,BQKOLBROED,-,64
8760,BRNESTPER, 22,65
8760,Broed-eco1,8,2
8760,Broedvogel,1,1
8760,BSNESTVLIE,-,66
8760,BTGESLRIJP,1,67
8760,BULEEF_MAX,11,68
8760,BVOVERLEV,-,69
8760,BWONVKLEED,3,70
8760,BXGEW_MAN,   75,71
8760,BYGEW_VR,  72,72
8760,BZLENG_MAN,138,73
8760,CALENG_VR,136,74
8760,Nest-pl1,6,4
8760,Openh-max,2,12
8760,Openh-min,1,11
8760,Openh-opt.,1,10
8760,Ter-gem,2,16
8760,Ter-max,3,18
8760,Ter-min,2,17
8760,Vocht-opt,x,21
8760,Voedsel-eco1,8,6
8760,Voedsel-pl1,6,8
8760,Voedsel-pl2,7,9
8760,Voedselrijk-opt,x,27
8760,Zout-opt,1?,30
8760,Zuur-opt,x,24
8830,AORO_LIJST,-,36
8830,APBL_LIJST,-,37
8830,AQNBP,-,38
8830,ARBMP,-,39
8830,ASPTT,-,40
8830,ATOE_GROEP,X,41
8830,AUPMI73_77,      0,42
8830,AVPMA73_77,      1,43
8830,AWPMI79_85,     0,44
8830,AXPMA79_85,     0,45
8830,AYTRST_BR,S,46
8830,AZTRST_NBR,-,47
8830,BAWINT_GEB,  1,48
8830,BBBROEDGEB,134,49
8830,BCBRV_NED,i,50
8830,BDPRESENT,5,51
8830,BEBROEDBIO,b2,52
8830,BFBRTYBEG,4,53
8830,BGBRTYEND,-,54
8830,BHBRDUUR,13,55
8830,BIEI_MIN, 4,56
8830,BJEI_NORM, 6,57
8830,BKEI_MAX, 8,58
8830,BLLEG_MIN,1,59
8830,BMLEG_NORM,1,60
8830,BNLEG_MAX,1,61
8830,BONESTH,4,62
8830,BPHOLBROED,*,63
8830,BQKOLBROED,-,64
8830,BRNESTPER, 22,65
8830,Broed-eco1,8,2
8830,Broedvogel,3,1
8830,BSNESTVLIE,-,66
8830,BTGESLRIJP,1,67
8830,BULEEF_MAX,8,68
8830,BVOVERLEV,-,69
8830,BWONVKLEED,0,70
8830,BXGEW_MAN,   66,71
8830,BYGEW_VR,  65,72
8830,BZLENG_MAN,127,73
8830,CALENG_VR,126,74
8830,Nest-pl1,6,4
8830,Openh-max,1,12
8830,Openh-min,1,11
8830,Openh-opt.,1,10
8830,Ter-gem,2,16
8830,Ter-max,3,18
8830,Ter-min,2,17
8830,Vocht-max,4,23
8830,Vocht-min,2,22
8830,Vocht-opt,3,21
8830,Voedsel-eco1,8,6
8830,Voedsel-pl1,7,8
8830,Voedsel-pl2,6,9
8830,Voedselrijk-max,3,29
8830,Voedselrijk-min,2,28
8830,Voedselrijk-opt,3,27
8830,Zout-opt,1,30
8830,Zuur-opt,x,24
8870,AORO_LIJST,-,36
8870,APBL_LIJST,-,37
8870,AQNBP,-,38
8870,ARBMP,*,39
8870,ASPTT,-,40
8870,ATOE_GROEP,X,41
8870,AUPMI73_77,   2500,42
8870,AVPMA73_77,   2500,43
8870,AWPMI79_85,  3000,44
8870,AXPMA79_85,  4500,45
8870,AYTRST_BR,S,46
8870,AZTRST_NBR,-,47
8870,BAWINT_GEB,  1,48
8870,BBBROEDGEB,1234,49
8870,BCBRV_NED,*,50
8870,BDPRESENT,488,51
8870,BEBROEDBIO,b2,52
8870,BFBRTYBEG,5,53
8870,BGBRTYEND,-,54
8870,BHBRDUUR,14,55
8870,BIEI_MIN, 3,56
8870,BJEI_NORM, 5,57
8870,BKEI_MAX, 8,58
8870,BLLEG_MIN,1,59
8870,BMLEG_NORM,1,60
8870,BNLEG_MAX,1,61
8870,BONESTH,4,62
8870,BPHOLBROED,*,63
8870,BQKOLBROED,-,64
8870,BRNESTPER, 19,65
8870,Broed-eco1,8,2
8870,Broedvogel,1,1
8870,BSNESTVLIE,-,66
8870,BTGESLRIJP,1,67
8870,BULEEF_MAX,7,68
8870,BVOVERLEV,-,69
8870,BWONVKLEED,0,70
8870,BXGEW_MAN,   21,71
8870,BYGEW_VR,  23,72
8870,BZLENG_MAN, 89,73
8870,CALENG_VR, 91,74
8870,Nest-pl1,6,4
8870,Openh-max,2,12
8870,Openh-min,1,11
8870,Openh-opt.,1,10
8870,Ter-gem,2,16
8870,Ter-max,3,18
8870,Ter-min,2,17
8870,Vocht-opt,x,21
8870,Voedsel-eco1,8,6
8870,Voedsel-pl1,7,8
8870,Voedsel-pl2,6,9
8870,Voedselrijk-opt,x,27
8870,Zout-opt,1?,30
8870,Zuur-opt,x,24
9610,AORO_LIJST,-,36
9610,APBL_LIJST,-,37
9610,AQNBP,-,38
9610,ARBMP,-,39
9610,ASPTT,-,40
9610,ATOE_GROEP,IX,41
9610,AUPMI73_77,      -,42
9610,AVPMA73_77,      -,43
9610,AWPMI79_85,     -,44
9610,AXPMA79_85,     -,45
9610,AYTRST_BR,-,46
9610,AZTRST_NBR,-,47
9610,BAWINT_GEB,-,48
9610,BBBROEDGEB,4,49
9610,BCBRV_NED,-,50
9610,BDPRESENT,-,51
9610,BEBROEDBIO,c1,52
9610,BFBRTYBEG,4,53
9610,BGBRTYEND,6,54
9610,BHBRDUUR,-,55
9610,BIEI_MIN, 4,56
9610,BJEI_NORM, 5,57
9610,BKEI_MAX, 7,58
9610,BLLEG_MIN,2,59
9610,BMLEG_NORM,2,60
9610,BNLEG_MAX,2,61
9610,BONESTH,1,62
9610,BPHOLBROED,-,63
9610,BQKOLBROED,-,64
9610,BRNESTPER,  -,65
9610,BSNESTVLIE,-,66
9610,BTGESLRIJP,1,67
9610,BULEEF_MAX,-,68
9610,BVOVERLEV,-,69
9610,BWONVKLEED,3,70
9610,BXGEW_MAN,   65,71
9610,BYGEW_VR,  57,72
9610,BZLENG_MAN,131,73
9610,CALENG_VR,117,74
9680,AORO_LIJST,-,36
9680,APBL_LIJST,-,37
9680,AQNBP,-,38
9680,ARBMP,-,39
9680,ASPTT,-,40
9680,ATOE_GROEP,IX,41
9680,AUPMI73_77,      -,42
9680,AVPMA73_77,      -,43
9680,AWPMI79_85,     -,44
9680,AXPMA79_85,     -,45
9680,AYTRST_BR,-,46
9680,AZTRST_NBR,-,47
9680,BAWINT_GEB,-,48
9680,BBBROEDGEB,134,49
9680,BCBRV_NED,-,50
9680,BDPRESENT,-,51
9680,BEBROEDBIO,c1a4b3,52
9680,BFBRTYBEG,5,53
9680,BGBRTYEND,7,54
9680,BHBRDUUR,-,55
9680,BIEI_MIN, 3,56
9680,BJEI_NORM, 4,57
9680,BKEI_MAX, 6,58
9680,BLLEG_MIN,2,59
9680,BMLEG_NORM,2,60
9680,BNLEG_MAX,2,61
9680,BONESTH,1,62
9680,BPHOLBROED,-,63
9680,BQKOLBROED,-,64
9680,BRNESTPER, 12,65
9680,BSNESTVLIE,-,66
9680,BTGESLRIJP,1,67
9680,BULEEF_MAX,-,68
9680,BVOVERLEV,-,69
9680,BWONVKLEED,3,70
9680,BXGEW_MAN,   22,71
9680,BYGEW_VR,  22,72
9680,BZLENG_MAN, 96,73
9680,CALENG_VR, 91,74
9720,AORO_LIJST,*,36
9720,APBL_LIJST,-,37
9720,AQNBP,tz,38
9720,ARBMP,-,39
9720,ASPTT,-,40
9720,ATOE_GROEP,IX,41
9720,AUPMI73_77,   3000,42
9720,AVPMA73_77,   5000,43
9720,AWPMI79_85,  1000,44
9720,AXPMA79_85,  2000,45
9720,AYTRST_BR,S,46
9720,AZTRST_NBR,WDo,47
9720,BAWINT_GEB,  1,48
9720,BBBROEDGEB,134,49
9720,BCBRV_NED,*,50
9720,BDPRESENT,598,51
9720,BEBROEDBIO,ea4,52
9720,BFBRTYBEG,3,53
9720,BGBRTYEND,7,54
9720,BHBRDUUR,13,55
9720,BIEI_MIN, 3,56
9720,BJEI_NORM, 4,57
9720,BKEI_MAX, 6,58
9720,BLLEG_MIN,2,59
9720,BMLEG_NORM,2,60
9720,BNLEG_MAX,3,61
9720,Bodem1,3,19
9720,BONESTH,1,62
9720,BPHOLBROED,-,63
9720,BQKOLBROED,-,64
9720,BRNESTPER, 14,65
9720,Broed-eco1,3b,2
9720,Broed-eco2,3,3
9720,Broed-eco2,4,3
9720,Broed-eco2,6,3
9720,Broed-eco2,9,3
9720,Broedvogel,1,1
9720,BSNESTVLIE,-,66
9720,BTGESLRIJP,1,67
9720,BULEEF_MAX,-,68
9720,BVOVERLEV,-,69
9720,BWONVKLEED,3,70
9720,BXGEW_MAN,   45,71
9720,BYGEW_VR,  44,72
9720,BZLENG_MAN,108,73
9720,CALENG_VR,101,74
9720,Nest-pl1,6,4
9720,Openh-max,5,12
9720,Openh-min,2,11
9720,Openh-opt.,3,10
9720,Ter-gem,3?,16
9720,Ter-max,4?,18
9720,Ter-min,2,17
9720,Vocht-max,4,23
9720,Vocht-min,4,22
9720,Vocht-opt,4,21
9720,Voedsel-eco1,3b,6
9720,Voedsel-eco2,3,7
9720,Voedsel-eco2,4,7
9720,Voedsel-eco2,6,7
9720,Voedsel-eco2,9,7
9720,Voedsel-pl1,3,8
9720,Voedselrijk-max,2,29
9720,Voedselrijk-min,1,28
9720,Voedselrijk-opt,2,27
9720,Zout-opt,x,30
9720,Zuur-opt,x,24
9740,AORO_LIJST,-,36
9740,APBL_LIJST,-,37
9740,AQNBP,-,38
9740,ARBMP,*,39
9740,ASPTT,-,40
9740,ATOE_GROEP,X,41
9740,AUPMI73_77,   1000,42
9740,AVPMA73_77,   1200,43
9740,AWPMI79_85,  2500,44
9740,AXPMA79_85,  3000,45
9740,AYTRST_BR,SDe,46
9740,AZTRST_NBR,WDo,47
9740,BAWINT_GEB,  2,48
9740,BBBROEDGEB,1234,49
9740,BCBRV_NED,*,50
9740,BDPRESENT,335,51
9740,BEBROEDBIO,a1a2b3,52
9740,BFBRTYBEG,3,53
9740,BGBRTYEND,6,54
9740,BHBRDUUR,14,55
9740,BIEI_MIN, 1,56
9740,BJEI_NORM, 3,57
9740,BKEI_MAX, 6,58
9740,BLLEG_MIN,2,59
9740,BMLEG_NORM,2,60
9740,BNLEG_MAX,3,61
9740,Bodem1,3,19
9740,BONESTH,1,62
9740,BPHOLBROED,-,63
9740,BQKOLBROED,-,64
9740,BRNESTPER, 12,65
