SUBNHLVOLG,SUBNHLCODE,SUBNHLOMS,GROEPNR,GROEPNAAM,REFERENTIE,ONDERGRENS,REF_KLAS,ONDER_KLAS
34.0,6.3,"Droge, open heide",805.0,Kleine Bonte Specht-groep,0.2881,0.0951,0.4,0.132
34.0,6.3,"Droge, open heide",806.0,Boomklever-groep,1.1031,0.364,1.15,0.3795
34.0,6.3,"Droge, open heide",807.0,Havik-groep,0.7124,0.2351,1.35,0.4455
34.0,6.3,"Droge, open heide",808.0,Torenvalk-groep,0.7966,0.2629,0.95,0.3135
34.0,6.3,"Droge, open heide",811.0,Loofhoutvogels,2.4697,0.815,2.55,0.8415
34.0,6.3,"Droge, open heide",812.0,Holenbroeders,6.8179,2.2499,7.4,2.442
34.0,6.3,"Droge, open heide",813.0,Vogels van oud bos,7.8963,2.6058,8.4,2.772
34.0,6.3,"Droge, open heide",901.0,Zwarte Roodstaart-groep,1.6063,0.5301,1.35,0.4455
34.0,6.3,"Droge, open heide",911.0,Rode Lijst soorten,18.7228,6.1785,19.1,6.303
34.0,6.3,"Droge, open heide",912.0,Blauwe Lijst soorten,0.1534,0.0506,0.2,0.066
34.0,6.3,"Droge, open heide",921.0,Roofvogels,1.5582,0.5142,2.5,0.825
34.0,6.3,"Droge, open heide",999.0,Overige soorten,1.7113,0.5647,1.5,0.495
35.0,6.4,Kleine stuifzanden,100.0,Watervogels,0.7681,0.2535,0.8,0.264
35.0,6.4,Kleine stuifzanden,101.0,Dodaars-groep,0.6828,0.2253,0.6,0.198
35.0,6.4,Kleine stuifzanden,102.0,Slobeend-groep,0.0853,0.0282,0.2,0.066
35.0,6.4,Kleine stuifzanden,103.0,Kuifeend-groep,0.256,0.0845,0.2,0.066
35.0,6.4,Kleine stuifzanden,300.0,Pioniervogels,31.9194,10.5334,41.1,13.563
35.0,6.4,Kleine stuifzanden,303.0,Scholekster-groep,13.8545,4.572,15.2,5.016
35.0,6.4,Kleine stuifzanden,304.0,Tapuit-groep,20.4546,6.75,28.7,9.471
35.0,6.4,Kleine stuifzanden,305.0,Fazant-groep,0.0853,0.0282,0.2,0.066
35.0,6.4,Kleine stuifzanden,306.0,Kievit-groep,0.1707,0.0563,0.4,0.132
35.0,6.4,Kleine stuifzanden,400.0,Vogels van open heide,0.1707,0.0563,0.4,0.132
35.0,6.4,Kleine stuifzanden,402.0,Wulp-groep,0.1707,0.0563,0.4,0.132
35.0,6.4,Kleine stuifzanden,500.0,Weidevogels,0.5121,0.169,0.8,0.264
35.0,6.4,Kleine stuifzanden,501.0,Zomertaling-groep,0.256,0.0845,0.2,0.066
35.0,6.4,Kleine stuifzanden,502.0,Grutto-groep,0.0853,0.0282,0.2,0.066
35.0,6.4,Kleine stuifzanden,503.0,Veldleeuwerik-groep,0.1707,0.0563,0.4,0.132
35.0,6.4,Kleine stuifzanden,600.0,Struweelvogels,5.4443,1.7966,5.85,1.9305
35.0,6.4,Kleine stuifzanden,602.0,Roodborsttapuit-groep,2.8164,0.9294,3.2,1.056
35.0,6.4,Kleine stuifzanden,603.0,Grasmus-groep,2.9018,0.9576,3.4,1.122
35.0,6.4,Kleine stuifzanden,604.0,Winterkoning-groep,2.5425,0.839,2.45,0.8085
35.0,6.4,Kleine stuifzanden,611.0,Zwartkop-groep,2.5425,0.839,2.45,0.8085
35.0,6.4,Kleine stuifzanden,700.0,Bosrandvogels,38.6618,12.7584,50.85,16.7805
35.0,6.4,Kleine stuifzanden,702.0,Geelgors-groep,37.979,12.5331,49.9,16.467
35.0,6.4,Kleine stuifzanden,703.0,Putter-groep,0.6828,0.2253,0.95,0.3135
35.0,6.4,Kleine stuifzanden,711.0,Bosrandstruweelvogels,41.5635,13.716,54.25,17.9025
35.0,6.4,Kleine stuifzanden,800.0,Bosvogels,23.2239,7.6639,24.55,8.1015
35.0,6.4,Kleine stuifzanden,801.0,Vink-groep,0.2646,0.0873,0.2,0.066
35.0,6.4,Kleine stuifzanden,802.0,Kruisbek-groep,0.7966,0.2629,1.15,0.3795
35.0,6.4,Kleine stuifzanden,803.0,Appelvink-groep,1.7486,0.577,2.65,0.8745
35.0,6.4,Kleine stuifzanden,804.0,Grote Bonte Specht-groep,18.1354,5.9847,18.4,6.072
35.0,6.4,Kleine stuifzanden,805.0,Kleine Bonte Specht-groep,0.7681,0.2535,0.6,0.198
35.0,6.4,Kleine stuifzanden,806.0,Boomklever-groep,1.1522,0.3802,0.95,0.3135
35.0,6.4,Kleine stuifzanden,807.0,Havik-groep,0.3585,0.1183,0.6,0.198
35.0,6.4,Kleine stuifzanden,808.0,Torenvalk-groep,0.2646,0.0873,0.4,0.132
35.0,6.4,Kleine stuifzanden,811.0,Loofhoutvogels,3.6689,1.2107,4.2,1.386
35.0,6.4,Kleine stuifzanden,812.0,Holenbroeders,20.0557,6.6184,19.95,6.5835
35.0,6.4,Kleine stuifzanden,813.0,Vogels van oud bos,21.8043,7.1954,22.6,7.458
35.0,6.4,Kleine stuifzanden,901.0,Zwarte Roodstaart-groep,1.6642,0.5492,1.15,0.3795
35.0,6.4,Kleine stuifzanden,911.0,Rode Lijst soorten,16.8701,5.5671,19.4,6.402
35.0,6.4,Kleine stuifzanden,921.0,Roofvogels,0.5377,0.1774,0.8,0.264
35.0,6.4,Kleine stuifzanden,999.0,Overige soorten,0.8535,0.2816,0.75,0.2475
36.0,6.5,Heide met struweel en bos,100.0,Watervogels,0.5204,0.1717,0.6,0.198
36.0,6.5,Heide met struweel en bos,102.0,Slobeend-groep,0.0867,0.0286,0.4,0.132
36.0,6.5,Heide met struweel en bos,103.0,Kuifeend-groep,0.4337,0.1431,0.2,0.066
36.0,6.5,Heide met struweel en bos,200.0,Rietvogels,2.9922,0.9874,3.2,1.056
36.0,6.5,Heide met struweel en bos,204.0,Blauwborst-groep,2.9922,0.9874,3.2,1.056
36.0,6.5,Heide met struweel en bos,300.0,Pioniervogels,9.5403,3.1483,10.75,3.5475
36.0,6.5,Heide met struweel en bos,303.0,Scholekster-groep,3.7728,1.245,4.15,1.3695
36.0,6.5,Heide met struweel en bos,304.0,Tapuit-groep,5.5507,1.8317,6.4,2.112
36.0,6.5,Heide met struweel en bos,305.0,Fazant-groep,0.9974,0.3291,1.15,0.3795
36.0,6.5,Heide met struweel en bos,306.0,Kievit-groep,0.954,0.3148,1.15,0.3795
36.0,6.5,Heide met struweel en bos,400.0,Vogels van open heide,2.1683,0.7155,2.3,0.759
36.0,6.5,Heide met struweel en bos,401.0,Korhoen-groep,1.0408,0.3435,1.15,0.3795
36.0,6.5,Heide met struweel en bos,402.0,Wulp-groep,1.1275,0.3721,1.15,0.3795
36.0,6.5,Heide met struweel en bos,500.0,Weidevogels,1.301,0.4293,1.75,0.5775
36.0,6.5,Heide met struweel en bos,502.0,Grutto-groep,0.2602,0.0859,0.4,0.132
36.0,6.5,Heide met struweel en bos,503.0,Veldleeuwerik-groep,1.0408,0.3435,1.35,0.4455
36.0,6.5,Heide met struweel en bos,600.0,Struweelvogels,28.1655,9.2946,37.35,12.3255
36.0,6.5,Heide met struweel en bos,601.0,Rietgors-groep,3.209,1.059,3.4,1.122
36.0,6.5,Heide met struweel en bos,602.0,Roodborsttapuit-groep,11.7953,3.8925,16.5,5.445
36.0,6.5,Heide met struweel en bos,603.0,Grasmus-groep,21.7693,7.1839,30.2,9.966
36.0,6.5,Heide met struweel en bos,604.0,Winterkoning-groep,3.1872,1.0518,3.75,1.2375
36.0,6.5,Heide met struweel en bos,611.0,Zwartkop-groep,3.1872,1.0518,3.75,1.2375
36.0,6.5,Heide met struweel en bos,700.0,Bosrandvogels,17.7642,5.8622,22.55,7.4415
36.0,6.5,Heide met struweel en bos,702.0,Geelgors-groep,16.9558,5.5954,22.15,7.3095
36.0,6.5,Heide met struweel en bos,703.0,Putter-groep,0.8085,0.2668,0.4,0.132
36.0,6.5,Heide met struweel en bos,711.0,Bosrandstruweelvogels,39.5335,13.0461,52.75,17.4075
36.0,6.5,Heide met struweel en bos,800.0,Bosvogels,23.1181,7.629,27.0,8.91
36.0,6.5,Heide met struweel en bos,801.0,Vink-groep,0.2819,0.093,0.2,0.066
36.0,6.5,Heide met struweel en bos,802.0,Kruisbek-groep,0.2385,0.0787,0.4,0.132
36.0,6.5,Heide met struweel en bos,803.0,Appelvink-groep,2.4179,0.7979,2.65,0.8745
36.0,6.5,Heide met struweel en bos,804.0,Grote Bonte Specht-groep,15.749,5.1972,19.15,6.3195
36.0,6.5,Heide met struweel en bos,805.0,Kleine Bonte Specht-groep,1.9081,0.6297,1.7,0.561
36.0,6.5,Heide met struweel en bos,806.0,Boomklever-groep,1.829,0.6036,1.9,0.627
36.0,6.5,Heide met struweel en bos,807.0,Havik-groep,0.6938,0.229,1.0,0.33
36.0,6.5,Heide met struweel en bos,808.0,Torenvalk-groep,0.5681,0.1875,0.4,0.132
36.0,6.5,Heide met struweel en bos,811.0,Loofhoutvogels,6.1549,2.0311,6.25,2.0625
36.0,6.5,Heide met struweel en bos,812.0,Holenbroeders,19.486,6.4304,22.75,7.5075
36.0,6.5,Heide met struweel en bos,813.0,Vogels van oud bos,21.9039,7.2283,25.4,8.382
36.0,6.5,Heide met struweel en bos,901.0,Zwarte Roodstaart-groep,1.5037,0.4962,1.5,0.495
36.0,6.5,Heide met struweel en bos,911.0,Rode Lijst soorten,6.7433,2.2253,8.9,2.937
36.0,6.5,Heide met struweel en bos,912.0,Blauwe Lijst soorten,0.0867,0.0286,0.2,0.066
36.0,6.5,Heide met struweel en bos,921.0,Roofvogels,1.2402,0.4093,1.2,0.396
36.0,6.5,Heide met struweel en bos,999.0,Overige soorten,1.3443,0.4436,1.5,0.495
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",100.0,Watervogels,69.0554,22.7883,75.2,24.816
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",101.0,Dodaars-groep,5.7137,1.8855,6.0,1.98
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",102.0,Slobeend-groep,45.4998,15.0149,48.4,15.972
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",103.0,Kuifeend-groep,20.5819,6.792,24.0,7.92
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",104.0,IJsvogel-groep,0.2654,0.0876,0.2,0.066
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",200.0,Rietvogels,128.4692,42.3948,132.95,43.8735
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",201.0,Roerdomp-groep,33.5778,11.0807,33.2,10.956
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",202.0,Rietzanger-groep,58.1077,19.1755,66.0,21.78
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",203.0,Porseleinhoen-groep,2.8818,0.951,3.75,1.2375
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",204.0,Blauwborst-groep,33.9019,11.1876,30.0,9.9
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",211.0,Waterrietvogels,94.5673,31.2072,102.95,33.9735
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",300.0,Pioniervogels,5.7003,1.8811,5.9,1.947
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",303.0,Scholekster-groep,3.9878,1.316,3.8,1.254
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",304.0,Tapuit-groep,0.1564,0.0516,0.2,0.066
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",305.0,Fazant-groep,3.1193,1.0294,3.25,1.0725
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",306.0,Kievit-groep,2.6913,0.8881,2.65,0.8745
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",400.0,Vogels van open heide,33.3283,10.9983,31.0,10.23
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",401.0,Korhoen-groep,27.008,8.9126,24.2,7.986
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",402.0,Wulp-groep,6.3203,2.0857,6.8,2.244
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",500.0,Weidevogels,61.9115,20.4308,64.0,21.12
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",501.0,Zomertaling-groep,21.5956,7.1265,22.9,7.557
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",502.0,Grutto-groep,24.3445,8.0337,27.2,8.976
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",503.0,Veldleeuwerik-groep,15.9715,5.2706,13.9,4.587
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",600.0,Struweelvogels,88.3351,29.1506,103.9,34.287
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",601.0,Rietgors-groep,33.9332,11.1979,30.2,9.966
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",602.0,Roodborsttapuit-groep,14.1076,4.6555,18.0,5.94
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",603.0,Grasmus-groep,51.2007,16.8962,70.7,23.331
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",604.0,Winterkoning-groep,3.2012,1.0564,3.0,0.99
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",611.0,Zwartkop-groep,3.2012,1.0564,3.0,0.99
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",700.0,Bosrandvogels,6.187,2.0417,5.45,1.7985
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",701.0,Buidelmees-groep,3.5898,1.1846,3.0,0.99
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",702.0,Geelgors-groep,0.9533,0.3146,0.75,0.2475
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",703.0,Putter-groep,1.644,0.5425,1.7,0.561
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",711.0,Bosrandstruweelvogels,57.3877,18.9379,76.15,25.1295
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",800.0,Bosvogels,8.8287,2.9135,8.35,2.7555
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",801.0,Vink-groep,0.5367,0.1771,0.75,0.2475
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",803.0,Appelvink-groep,0.285,0.0941,0.4,0.132
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",804.0,Grote Bonte Specht-groep,4.8879,1.613,3.95,1.3035
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",805.0,Kleine Bonte Specht-groep,0.2073,0.0684,0.4,0.132
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",806.0,Boomklever-groep,2.2157,0.7312,1.9,0.627
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",807.0,Havik-groep,0.6961,0.2297,0.95,0.3135
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",808.0,Torenvalk-groep,0.5818,0.192,0.4,0.132
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",811.0,Loofhoutvogels,2.708,0.8936,2.7,0.891
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",812.0,Holenbroeders,7.3108,2.4126,6.25,2.0625
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",813.0,Vogels van oud bos,7.5959,2.5066,6.65,2.1945
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",901.0,Zwarte Roodstaart-groep,2.9671,0.9791,2.5,0.825
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",911.0,Rode Lijst soorten,101.7316,33.5714,110.55,36.4815
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",912.0,Blauwe Lijst soorten,45.7234,15.0887,42.0,13.86
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",921.0,Roofvogels,6.4933,2.1428,7.75,2.5575
38.0,7.1,"Primaire verlanding, Grote-zeggenvegetaties en natte ruigten",999.0,Overige soorten,7.0046,2.3115,6.0,1.98
39.0,7.2,Oude rietruigten,100.0,Watervogels,38.5264,12.7137,46.5,15.345
39.0,7.2,Oude rietruigten,101.0,Dodaars-groep,10.2251,3.3743,9.0,2.97
39.0,7.2,Oude rietruigten,102.0,Slobeend-groep,31.1572,10.2819,40.7,13.431
39.0,7.2,Oude rietruigten,103.0,Kuifeend-groep,3.5259,1.1635,3.0,0.99
39.0,7.2,Oude rietruigten,104.0,IJsvogel-groep,0.0353,0.0116,0.2,0.066
39.0,7.2,Oude rietruigten,200.0,Rietvogels,152.6011,50.3584,159.95,52.7835
39.0,7.2,Oude rietruigten,201.0,Roerdomp-groep,5.2183,1.7221,5.25,1.7325
39.0,7.2,Oude rietruigten,202.0,Rietzanger-groep,98.1494,32.3893,105.0,34.65
39.0,7.2,Oude rietruigten,203.0,Porseleinhoen-groep,1.6219,0.5352,1.7,0.561
39.0,7.2,Oude rietruigten,204.0,Blauwborst-groep,47.6115,15.7118,48.0,15.84
39.0,7.2,Oude rietruigten,211.0,Waterrietvogels,104.9897,34.6466,111.95,36.9435
39.0,7.2,Oude rietruigten,300.0,Pioniervogels,2.6209,0.8649,2.9,0.957
39.0,7.2,Oude rietruigten,301.0,Strandplevier-groep,0.3526,0.1164,0.2,0.066
39.0,7.2,Oude rietruigten,302.0,Kleine Plevier-groep,0.3526,0.1164,0.2,0.066
39.0,7.2,Oude rietruigten,303.0,Scholekster-groep,0.7639,0.2521,0.6,0.198
39.0,7.2,Oude rietruigten,304.0,Tapuit-groep,0.1763,0.0582,0.2,0.066
39.0,7.2,Oude rietruigten,305.0,Fazant-groep,0.5877,0.1939,0.6,0.198
39.0,7.2,Oude rietruigten,306.0,Kievit-groep,1.6219,0.5352,1.9,0.627
39.0,7.2,Oude rietruigten,400.0,Vogels van open heide,5.7002,1.8811,5.85,1.9305
39.0,7.2,Oude rietruigten,401.0,Korhoen-groep,0.8815,0.2909,0.95,0.3135
39.0,7.2,Oude rietruigten,402.0,Wulp-groep,4.8187,1.5902,4.9,1.617
39.0,7.2,Oude rietruigten,500.0,Weidevogels,24.5168,8.0905,27.05,8.9265
39.0,7.2,Oude rietruigten,501.0,Zomertaling-groep,15.7843,5.2088,16.5,5.445
39.0,7.2,Oude rietruigten,502.0,Grutto-groep,7.6747,2.5327,9.6,3.168
39.0,7.2,Oude rietruigten,503.0,Veldleeuwerik-groep,1.0578,0.3491,0.95,0.3135
39.0,7.2,Oude rietruigten,600.0,Struweelvogels,122.7172,40.4967,136.15,44.9295
39.0,7.2,Oude rietruigten,601.0,Rietgors-groep,47.6702,15.7312,48.2,15.906
39.0,7.2,Oude rietruigten,602.0,Roodborsttapuit-groep,25.9038,8.5483,30.75,10.1475
39.0,7.2,Oude rietruigten,603.0,Grasmus-groep,69.4135,22.9064,81.95,27.0435
39.0,7.2,Oude rietruigten,604.0,Winterkoning-groep,5.6336,1.8591,6.0,1.98
39.0,7.2,Oude rietruigten,611.0,Zwartkop-groep,5.6336,1.8591,6.0,1.98
39.0,7.2,Oude rietruigten,700.0,Bosrandvogels,6.9353,2.2886,9.2,3.036
39.0,7.2,Oude rietruigten,701.0,Buidelmees-groep,1.0578,0.3491,1.5,0.495
39.0,7.2,Oude rietruigten,702.0,Geelgors-groep,0.8815,0.2909,0.95,0.3135
39.0,7.2,Oude rietruigten,703.0,Putter-groep,4.996,1.6487,6.75,2.2275
39.0,7.2,Oude rietruigten,711.0,Bosrandstruweelvogels,76.3487,25.1951,91.15,30.0795
39.0,7.2,Oude rietruigten,800.0,Bosvogels,10.6574,3.5169,10.75,3.5475
39.0,7.2,Oude rietruigten,801.0,Vink-groep,0.9637,0.318,0.75,0.2475
39.0,7.2,Oude rietruigten,803.0,Appelvink-groep,3.7548,1.2391,3.75,1.2375
39.0,7.2,Oude rietruigten,804.0,Grote Bonte Specht-groep,4.6014,1.5185,5.45,1.7985
39.0,7.2,Oude rietruigten,805.0,Kleine Bonte Specht-groep,0.4559,0.1505,0.4,0.132
39.0,7.2,Oude rietruigten,806.0,Boomklever-groep,0.8815,0.2909,0.4,0.132
39.0,7.2,Oude rietruigten,808.0,Torenvalk-groep,1.4104,0.4654,1.7,0.561
39.0,7.2,Oude rietruigten,811.0,Loofhoutvogels,5.0922,1.6804,4.55,1.5015
39.0,7.2,Oude rietruigten,812.0,Holenbroeders,5.9388,1.9598,6.25,2.0625
39.0,7.2,Oude rietruigten,813.0,Vogels van oud bos,9.6936,3.1989,10.0,3.3
39.0,7.2,Oude rietruigten,901.0,Zwarte Roodstaart-groep,0.4936,0.1629,0.2,0.066
39.0,7.2,Oude rietruigten,911.0,Rode Lijst soorten,107.0229,35.3176,114.1,37.653
39.0,7.2,Oude rietruigten,912.0,Blauwe Lijst soorten,30.9574,10.216,26.1,8.613
39.0,7.2,Oude rietruigten,921.0,Roofvogels,5.4652,1.8035,4.9,1.617
39.0,7.2,Oude rietruigten,999.0,Overige soorten,3.9964,1.3188,3.0,0.99
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,100.0,Watervogels,13.7049,4.5226,15.6,5.148
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,101.0,Dodaars-groep,0.6411,0.2116,0.95,0.3135
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,102.0,Slobeend-groep,8.8946,2.9352,9.4,3.102
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,103.0,Kuifeend-groep,4.6951,1.5494,6.0,1.98
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,200.0,Rietvogels,1.7904,0.5908,2.1,0.693
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,202.0,Rietzanger-groep,0.216,0.0713,0.4,0.132
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,203.0,Porseleinhoen-groep,0.9695,0.3199,0.95,0.3135
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,204.0,Blauwborst-groep,0.6048,0.1996,0.75,0.2475
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,211.0,Waterrietvogels,1.1856,0.3912,1.35,0.4455
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,300.0,Pioniervogels,24.3998,8.0519,25.2,8.316
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,301.0,Strandplevier-groep,0.1008,0.0333,0.2,0.066
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,302.0,Kleine Plevier-groep,1.5121,0.499,1.7,0.561
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,303.0,Scholekster-groep,8.6714,2.8616,9.2,3.036
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,304.0,Tapuit-groep,0.588,0.1941,0.75,0.2475
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,305.0,Fazant-groep,3.8363,1.266,4.15,1.3695
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,306.0,Kievit-groep,15.5492,5.1312,15.8,5.214
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,400.0,Vogels van open heide,75.667,24.9701,76.55,25.2615
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,401.0,Korhoen-groep,52.0533,17.1776,51.0,16.83
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,402.0,Wulp-groep,23.6136,7.7925,25.55,8.4315
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,500.0,Weidevogels,84.6961,27.9497,85.95,28.3635
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,501.0,Zomertaling-groep,21.1223,6.9704,21.2,6.996
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,502.0,Grutto-groep,35.3706,11.6723,37.15,12.2595
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,503.0,Veldleeuwerik-groep,28.2031,9.307,27.6,9.108
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,600.0,Struweelvogels,31.3055,10.3308,35.3,11.649
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,601.0,Rietgors-groep,0.7056,0.2329,0.95,0.3135
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,602.0,Roodborsttapuit-groep,15.1162,4.9883,18.2,6.006
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,603.0,Grasmus-groep,28.8044,9.5055,32.65,10.7745
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,604.0,Winterkoning-groep,1.7954,0.5925,1.7,0.561
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,611.0,Zwartkop-groep,1.7954,0.5925,1.7,0.561
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,700.0,Bosrandvogels,1.6265,0.5367,2.1,0.693
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,701.0,Buidelmees-groep,0.2016,0.0665,0.2,0.066
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,703.0,Putter-groep,1.4248,0.4702,1.9,0.627
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,711.0,Bosrandstruweelvogels,30.4309,10.0422,34.75,11.4675
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,800.0,Bosvogels,11.4378,3.7745,10.95,3.6135
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,801.0,Vink-groep,0.0288,0.0095,0.2,0.066
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,803.0,Appelvink-groep,0.3096,0.1022,0.4,0.132
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,804.0,Grote Bonte Specht-groep,7.0513,2.3269,6.95,2.2935
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,805.0,Kleine Bonte Specht-groep,0.1369,0.0452,0.2,0.066
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,806.0,Boomklever-groep,3.5654,1.1766,3.0,0.99
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,807.0,Havik-groep,0.3456,0.1141,0.2,0.066
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,808.0,Torenvalk-groep,0.3624,0.1196,0.4,0.132
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,811.0,Loofhoutvogels,4.012,1.324,3.6,1.188
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,812.0,Holenbroeders,10.7537,3.5487,10.15,3.3495
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,813.0,Vogels van oud bos,11.0634,3.6509,10.55,3.4815
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,901.0,Zwarte Roodstaart-groep,4.7774,1.5765,4.35,1.4355
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,911.0,Rode Lijst soorten,40.9294,13.5067,43.8,14.454
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,912.0,Blauwe Lijst soorten,25.2038,8.3173,25.15,8.2995
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,921.0,Roofvogels,0.708,0.2337,0.6,0.198
44.0,9.2,Kamgrasweiden en zilverschoongraslanden,999.0,Overige soorten,0.8377,0.2764,0.75,0.2475
46.0,9.4,Binnendijkse zilte graslanden,100.0,Watervogels,13.3246,4.3971,18.95,6.2535
46.0,9.4,Binnendijkse zilte graslanden,101.0,Dodaars-groep,0.8082,0.2667,0.95,0.3135
