LANDSCHAP,LAND,ECOCODE,DISTRICT,PERIODE,EURING,MEDIAAN,MAX_DICHT,PRESENTIE
5412, NL,,,1990,12380,6,30.4,92
5412, NL,,,1990,12430,7,104.0,100
5412, NL,,,1990,12500,7,78.4,100
5412, NL,,,1990,12510,9,827.1,100
5412, NL,,,1990,12530,4,42.6,30
5412, NL,,,1990,12590,1,5.4,46
5412, NL,,,1990,12740,1,2.8,23
5412, NL,,,1990,12750,3,13.5,84
5412, NL,,,1990,12760,4,25.1,58
5412, NL,,,1990,12770,2,9.3,50
5412, NL,,,1990,13110,4,34.4,58
5412, NL,,,1990,13120,6,63.5,83
5412, NL,,,1990,13350,1,1.4,8
5412, NL,,,1990,13640,4,15.2,53
5412, NL,,,1990,14370,1,0.8,33
5412, NL,,,1990,14420,1,1.3,33
5412, NL,,,1990,14620,1,5.3,41
5412, NL,,,1990,14640,3,9.3,58
5412, NL,,,1990,14870,1,1.3,16
5412, NL,,,1990,14900,1,2.8,15
5412, NL,,,1990,15390,1,2.8,33
5412, NL,,,1990,15490,1,4.1,25
5412, NL,,,1990,15671,3,5.6,75
5412, NL,,,1990,15980,1,0.8,16
5412, NL,,,1990,16360,1,5.6,33
5412, NL,,,1990,16490,1,2.8,50
5412, NL,,,1990,16530,1,4.1,23
5412, NL,,,1990,16600,3,18.9,66
5412, NL,,,1990,18770,9,205.0,100
5500, NL,,,1990,   70,3,14.7,30
5500, NL,,,1990,   90,6,19.6,80
5500, NL,,,1990,  720,9,871.3,10
5500, NL,,,1990,  950,1,3.7,20
5500, NL,,,1990, 1220,7,161.8,30
5500, NL,,,1990, 1520,4,9.9,90
5500, NL,,,1990, 1610,5,46.1,70
5500, NL,,,1990, 1700,3,5.4,50
5500, NL,,,1990, 1730,4,13.1,70
5500, NL,,,1990, 1820,5,11.6,90
5500, NL,,,1990, 1840,3,8.1,50
5500, NL,,,1990, 1860,8,122.0,80
5500, NL,,,1990, 1910,3,9.9,60
5500, NL,,,1990, 1940,4,19.7,90
5500, NL,,,1990, 1980,3,7.4,50
5500, NL,,,1990, 2030,6,18.4,80
5500, NL,,,1990, 2670,1,3.8,20
5500, NL,,,1990, 2690,1,2.7,30
5500, NL,,,1990, 2870,4,4.8,60
5500, NL,,,1990, 3040,2,5.2,30
5500, NL,,,1990, 3100,1,2.7,30
5500, NL,,,1990, 3670,1,2.0,10
5500, NL,,,1990, 3940,7,56.9,80
5500, NL,,,1990, 4070,3,4.7,40
5500, NL,,,1990, 4240,4,10.4,80
5500, NL,,,1990, 4290,8,143.6,80
5500, NL,,,1990, 4500,2,3.9,33
5500, NL,,,1990, 4690,1,2.6,10
5500, NL,,,1990, 4930,3,43.4,66
5500, NL,,,1990, 5320,3,6.6,33
5500, NL,,,1990, 5460,3,13.2,20
5500, NL,,,1990, 6680,5,16.3,66
5500, NL,,,1990, 6700,8,108.4,0
5500, NL,,,1990, 6870,4,13.1,66
5500, NL,,,1990, 7240,5,13.1,83
5500, NL,,,1990, 7350,1,1.4,12
5500, NL,,,1990, 7570,1,2.6,25
5500, NL,,,1990, 7610,3,5.2,37
5500, NL,,,1990, 7670,3,5.4,62
5500, NL,,,1990, 8310,1,2.6,10
5500, NL,,,1990, 8760,7,21.9,80
5500, NL,,,1990, 8870,2,3.8,30
5500, NL,,,1990, 9760,1,2.0,16
5500, NL,,,1990,10090,1,3.8,16
5500, NL,,,1990,10110,1,2.0,16
5500, NL,,,1990,10171,3,10.8,33
5500, NL,,,1990,10201,1,3.8,20
5500, NL,,,1990,10660,9,103.0,0
5500, NL,,,1990,10840,7,48.8,0
5500, NL,,,1990,10990,5,127.6,0
5500, NL,,,1990,11040,5,19.6,70
5500, NL,,,1990,11060,4,28.7,40
5500, NL,,,1990,11220,1,2.6,33
5500, NL,,,1990,11870,9,116.5,0
5500, NL,,,1990,11980,1,2.0,10
5500, NL,,,1990,12000,7,27.1,80
5500, NL,,,1990,12020,3,6.6,60
5500, NL,,,1990,12360,1,2.3,30
5500, NL,,,1990,12380,1,0.0,0
5500, NL,,,1990,12430,3,7.4,30
5500, NL,,,1990,12500,9,102.0,83
5500, NL,,,1990,12510,6,40.7,83
5500, NL,,,1990,12530,2,11.6,10
5500, NL,,,1990,12590,3,8.1,66
5500, NL,,,1990,12750,6,46.1,83
5500, NL,,,1990,12760,8,115.1,0
5500, NL,,,1990,12770,8,78.6,0
5500, NL,,,1990,13080,1,2.7,20
5500, NL,,,1990,13110,9,115.1,0
5500, NL,,,1990,13120,8,67.8,0
5500, NL,,,1990,13350,6,16.4,60
5500, NL,,,1990,14370,6,13.6,80
5500, NL,,,1990,14400,1,2.9,10
5500, NL,,,1990,14420,5,29.8,0
5500, NL,,,1990,14620,7,81.0,0
5500, NL,,,1990,14640,8,110.5,0
5500, NL,,,1990,14790,3,21.9,10
5500, NL,,,1990,14870,7,48.8,83
5500, NL,,,1990,14900,3,11.6,50
5500, NL,,,1990,15080,4,3.9,70
5500, NL,,,1990,15390,5,14.3,0
5500, NL,,,1990,15490,5,10.8,100
5500, NL,,,1990,15600,1,1.9,20
5500, NL,,,1990,15671,7,21.0,100
5500, NL,,,1990,15820,7,37.1,0
5500, NL,,,1990,15910,1,2.7,0
5500, NL,,,1990,15980,3,3.8,0
5500, NL,,,1990,16360,8,103.8,0
5500, NL,,,1990,16490,3,3.3,40
5500, NL,,,1990,16600,2,2.7,50
5500, NL,,,1990,17170,1,2.6,10
5500, NL,,,1990,18770,5,31.3,83
5522, NL,,,1990,   90,8,67.8,80
5522, NL,,,1990,  950,1,1.7,20
5522, NL,,,1990, 1220,3,10.4,30
5522, NL,,,1990, 1520,5,9.2,90
5522, NL,,,1990, 1610,5,86.8,70
5522, NL,,,1990, 1700,5,13.8,50
5522, NL,,,1990, 1730,6,41.3,70
5522, NL,,,1990, 1820,6,18.3,90
5522, NL,,,1990, 1840,3,4.6,50
5522, NL,,,1990, 1860,-1,0.0,0
5522, NL,,,1990, 1910,4,13.8,60
5522, NL,,,1990, 1940,6,22.6,90
5522, NL,,,1990, 1980,6,14.0,50
5522, NL,,,1990, 2030,6,36.7,80
5522, NL,,,1990, 2600,3,4.6,20
5522, NL,,,1990, 2870,3,4.7,60
5522, NL,,,1990, 3100,1,2.3,30
5522, NL,,,1990, 3940,7,22.6,80
5522, NL,,,1990, 4070,3,6.9,40
5522, NL,,,1990, 4080,2,3.5,10
5522, NL,,,1990, 4240,-1,0.0,0
5522, NL,,,1990, 4290,-1,0.0,0
5522, NL,,,1990, 4930,3,1.7,66
5522, NL,,,1990, 6270,6,25.7,30
5522, NL,,,1990, 6700,-1,0.0,0
5522, NL,,,1990, 7240,5,5.2,83
5522, NL,,,1990, 7670,2,2.3,62
5522, NL,,,1990,10201,-1,0.0,0
5522, NL,,,1990,10660,-1,0.0,0
5522, NL,,,1990,10840,-1,0.0,0
5522, NL,,,1990,10990,-1,0.0,0
5522, NL,,,1990,11040,3,9.2,70
5522, NL,,,1990,11060,6,43.4,40
5522, NL,,,1990,11870,-1,0.0,0
5522, NL,,,1990,12000,-1,0.0,0
5522, NL,,,1990,12020,-1,0.0,0
5522, NL,,,1990,12360,4,7.0,30
5522, NL,,,1990,12380,3,4.6,20
5522, NL,,,1990,12430,1,1.7,30
5522, NL,,,1990,12500,9,78.1,83
5522, NL,,,1990,12510,9,90.3,83
5522, NL,,,1990,12590,4,3.5,66
5522, NL,,,1990,12750,6,15.6,83
5522, NL,,,1990,12760,-1,0.0,0
5522, NL,,,1990,12770,-1,0.0,0
5522, NL,,,1990,13110,-1,0.0,0
5522, NL,,,1990,13120,-1,0.0,0
5522, NL,,,1990,14370,-1,0.0,0
5522, NL,,,1990,14420,-1,0.0,0
5522, NL,,,1990,14620,-1,0.0,0
5522, NL,,,1990,14640,-1,0.0,0
5522, NL,,,1990,14900,4,9.2,50
5522, NL,,,1990,15080,2,2.3,70
5522, NL,,,1990,15390,-1,0.0,0
5522, NL,,,1990,15490,-1,0.0,0
5522, NL,,,1990,15600,-1,0.0,0
5522, NL,,,1990,15671,6,8.7,100
5522, NL,,,1990,15820,-1,0.0,0
5522, NL,,,1990,16360,-1,0.0,0
5522, NL,,,1990,16600,4,3.5,50
5522, NL,,,1990,18770,9,67.7,83
5600, NL,,,1990,   70,5,48.0,69
5600, NL,,,1990,   90,6,37.0,69
5600, NL,,,1990,  720,2,9.4,7
5600, NL,,,1990,  950,5,23.5,69
5600, NL,,,1990,  980,1,1.1,15
5600, NL,,,1990, 1220,1,4.5,30
5600, NL,,,1990, 1520,5,18.8,76
5600, NL,,,1990, 1610,5,103.3,76
5600, NL,,,1990, 1700,4,18.8,84
5600, NL,,,1990, 1730,1,4.7,30
5600, NL,,,1990, 1820,5,32.9,61
5600, NL,,,1990, 1840,1,4.7,23
5600, NL,,,1990, 1860,8,134.9,100
5600, NL,,,1990, 1910,3,11.2,61
5600, NL,,,1990, 1940,5,11.2,92
5600, NL,,,1990, 1980,5,30.0,69
5600, NL,,,1990, 2030,7,61.7,84
5600, NL,,,1990, 2600,2,6.7,53
5600, NL,,,1990, 2670,1,4.7,7
5600, NL,,,1990, 2690,2,8.0,30
5600, NL,,,1990, 2870,5,18.0,69
5600, NL,,,1990, 3040,1,1.1,23
5600, NL,,,1990, 3100,1,3.4,38
5600, NL,,,1990, 3670,1,3.3,15
5600, NL,,,1990, 3940,6,40.0,100
5600, NL,,,1990, 4070,6,32.9,100
5600, NL,,,1990, 4080,2,12.0,38
5600, NL,,,1990, 4240,8,57.3,90
5600, NL,,,1990, 4290,8,235.4,100
5600, NL,,,1990, 4500,2,10.0,16
5600, NL,,,1990, 4690,1,0.6,7
5600, NL,,,1990, 4930,3,10.0,16
5600, NL,,,1990, 5190,1,5.0,30
5600, NL,,,1990, 5320,1,1.8,8
5600, NL,,,1990, 5460,1,3.3,23
5600, NL,,,1990, 6270,5,50.4,23
5600, NL,,,1990, 6680,4,12.6,100
5600, NL,,,1990, 6700,8,150.9,100
5600, NL,,,1990, 6840,1,0.9,11
5600, NL,,,1990, 6870,6,23.5,75
5600, NL,,,1990, 7240,6,19.4,90
5600, NL,,,1990, 7570,2,4.6,20
5600, NL,,,1990, 7670,3,3.3,50
5600, NL,,,1990, 8310,2,12.0,15
5600, NL,,,1990, 8760,6,21.7,83
5600, NL,,,1990, 8870,2,9.4,23
5600, NL,,,1990, 9760,3,10.6,11
5600, NL,,,1990, 9810,8,550.0,15
5600, NL,,,1990, 9920,2,10.0,11
5600, NL,,,1990,10010,1,1.8,11
5600, NL,,,1990,10110,1,0.6,11
5600, NL,,,1990,10171,3,7.6,22
5600, NL,,,1990,10201,2,3.3,25
5600, NL,,,1990,10660,8,105.1,100
5600, NL,,,1990,10840,7,36.7,100
5600, NL,,,1990,10990,7,52.6,75
5600, NL,,,1990,11040,5,24.0,53
5600, NL,,,1990,11060,3,23.5,53
5600, NL,,,1990,11210,1,1.2,11
5600, NL,,,1990,11220,1,0.9,11
5600, NL,,,1990,11870,8,147.4,100
5600, NL,,,1990,11980,2,6.0,23
5600, NL,,,1990,12000,6,26.3,75
5600, NL,,,1990,12020,4,3.8,44
5600, NL,,,1990,12360,2,6.0,46
5600, NL,,,1990,12380,1,3.4,23
5600, NL,,,1990,12430,3,17.9,69
5600, NL,,,1990,12500,7,63.3,100
5600, NL,,,1990,12510,9,293.4,100
5600, NL,,,1990,12530,5,70.4,46
5600, NL,,,1990,12590,3,13.1,58
5600, NL,,,1990,12740,2,6.7,25
5600, NL,,,1990,12750,6,29.9,100
5600, NL,,,1990,12760,7,82.3,100
5600, NL,,,1990,12770,8,61.7,100
5600, NL,,,1990,13110,9,122.3,100
5600, NL,,,1990,13120,7,78.9,100
5600, NL,,,1990,13350,4,11.4,54
5600, NL,,,1990,13640,1,2.2,7
5600, NL,,,1990,14370,4,18.3,55
5600, NL,,,1990,14420,6,38.9,80
5600, NL,,,1990,14620,6,43.4,87
5600, NL,,,1990,14640,7,86.9,87
5600, NL,,,1990,14870,6,32.0,80
5600, NL,,,1990,14900,6,29.9,61
5600, NL,,,1990,15080,5,18.0,61
5600, NL,,,1990,15390,5,11.4,66
5600, NL,,,1990,15490,4,19.4,55
5600, NL,,,1990,15671,6,16.0,70
5600, NL,,,1990,15820,6,28.6,75
5600, NL,,,1990,15910,4,35.2,12
5600, NL,,,1990,15980,1,2.3,37
5600, NL,,,1990,16360,7,50.3,87
5600, NL,,,1990,16490,1,1.1,22
5600, NL,,,1990,16600,2,3.3,44
5600, NL,,,1990,17170,1,1.7,7
5600, NL,,,1990,18570,1,0.6,7
5600, NL,,,1990,18770,8,83.8,100
5612, NL,,,1990,   70,3,12.9,69
5612, NL,,,1990,   90,7,36.4,69
5612, NL,,,1990,  950,4,15.5,69
5612, NL,,,1990,  980,1,2.6,15
5612, NL,,,1990, 1220,5,62.0,30
5612, NL,,,1990, 1520,5,13.6,76
5612, NL,,,1990, 1590,3,3.5,14
5612, NL,,,1990, 1610,5,76.9,76
5612, NL,,,1990, 1700,4,12.8,84
5612, NL,,,1990, 1820,4,12.9,61
5612, NL,,,1990, 1840,3,15.5,23
5612, NL,,,1990, 1860,9,90.9,100
5612, NL,,,1990, 1910,4,23.2,61
5612, NL,,,1990, 1940,6,15.5,92
5612, NL,,,1990, 1980,5,10.3,69
5612, NL,,,1990, 2030,6,22.7,84
5612, NL,,,1990, 2600,5,7.7,53
5612, NL,,,1990, 2690,1,2.6,30
5612, NL,,,1990, 2870,2,7.7,69
5612, NL,,,1990, 3040,1,3.9,23
5612, NL,,,1990, 3100,2,2.6,38
5612, NL,,,1990, 3940,7,31.0,100
5612, NL,,,1990, 4070,7,73.4,100
5612, NL,,,1990, 4080,4,12.8,38
5612, NL,,,1990, 4240,6,67.0,90
5612, NL,,,1990, 4290,9,118.2,100
5612, NL,,,1990, 5190,3,5.2,30
5612, NL,,,1990, 5460,1,1.9,23
5612, NL,,,1990, 6270,5,46.4,23
5612, NL,,,1990, 6680,6,38.5,100
5612, NL,,,1990, 6700,7,97.9,100
5612, NL,,,1990, 6870,3,7.7,75
5612, NL,,,1990, 7240,6,12.8,90
5612, NL,,,1990, 7670,1,3.9,50
5612, NL,,,1990, 8310,1,2.6,15
5612, NL,,,1990, 8560,1,1.9,7
5612, NL,,,1990, 8760,4,7.7,83
5612, NL,,,1990,10660,9,139.9,100
5612, NL,,,1990,10840,7,28.0,100
5612, NL,,,1990,10990,4,17.5,75
5612, NL,,,1990,11060,4,20.6,53
5612, NL,,,1990,11870,9,69.9,100
5612, NL,,,1990,12000,5,24.5,75
5612, NL,,,1990,12020,1,1.9,44
5612, NL,,,1990,12360,4,13.6,46
5612, NL,,,1990,12380,3,5.2,23
5612, NL,,,1990,12430,4,22.7,69
5612, NL,,,1990,12500,9,141.0,100
5612, NL,,,1990,12510,10,278.4,100
5612, NL,,,1990,12530,4,25.8,46
5612, NL,,,1990,12590,2,3.9,58
5612, NL,,,1990,12750,6,23.3,100
5612, NL,,,1990,12760,8,52.4,100
5612, NL,,,1990,12770,8,38.5,100
5612, NL,,,1990,13110,8,97.9,100
5612, NL,,,1990,13120,6,52.4,100
5612, NL,,,1990,13350,2,7.8,54
5612, NL,,,1990,14370,3,14.0,55
5612, NL,,,1990,14420,6,21.0,80
5612, NL,,,1990,14620,6,42.0,87
5612, NL,,,1990,14640,7,55.9,87
5612, NL,,,1990,14870,6,28.0,80
5612, NL,,,1990,14900,3,15.5,61
5612, NL,,,1990,15080,1,2.6,61
5612, NL,,,1990,15390,4,10.5,66
5612, NL,,,1990,15490,1,1.9,55
5612, NL,,,1990,15600,1,3.5,11
5612, NL,,,1990,15671,4,12.9,70
5612, NL,,,1990,15820,4,21.0,75
5612, NL,,,1990,15980,3,9.1,37
5612, NL,,,1990,16360,5,24.5,87
5612, NL,,,1990,16490,1,1.9,22
5612, NL,,,1990,16530,2,9.7,7
5612, NL,,,1990,16600,3,4.5,44
5612, NL,,,1990,18770,9,100.5,100
5700, NL,,,1990,   70,3,49.2,10
5700, NL,,,1990,   90,6,103.8,85
5700, NL,,,1990,  100,1,0.2,11
5700, NL,,,1990,  120,1,3.1,7
5700, NL,,,1990,  720,1,3.4,3
5700, NL,,,1990,  950,2,7.9,42
5700, NL,,,1990,  980,1,1.5,7
5700, NL,,,1990, 1220,2,16.6,10
5700, NL,,,1990, 1240,4,45.5,28
5700, NL,,,1990, 1440,2,17.1,3
5700, NL,,,1990, 1520,3,16.4,60
5700, NL,,,1990, 1610,3,18.8,57
5700, NL,,,1990, 1700,3,7.9,50
5700, NL,,,1990, 1730,2,10.9,42
5700, NL,,,1990, 1790,1,0.2,11
5700, NL,,,1990, 1820,3,76.5,64
5700, NL,,,1990, 1840,1,3.1,32
5700, NL,,,1990, 1860,8,188.8,100
5700, NL,,,1990, 1910,3,16.4,46
5700, NL,,,1990, 1940,4,21.9,78
5700, NL,,,1990, 1960,1,2.9,3
5700, NL,,,1990, 1980,5,125.7,50
5700, NL,,,1990, 2030,3,169.4,64
5700, NL,,,1990, 2310,1,0.8,7
5700, NL,,,1990, 2600,1,2.7,75
5700, NL,,,1990, 2670,1,3.1,28
5700, NL,,,1990, 2690,1,5.2,10
5700, NL,,,1990, 2870,3,13.1,39
5700, NL,,,1990, 3040,1,1.1,25
5700, NL,,,1990, 3100,1,2.6,14
5700, NL,,,1990, 3940,5,32.2,86
5700, NL,,,1990, 4070,4,23.6,78
5700, NL,,,1990, 4080,1,2.6,21
5700, NL,,,1990, 4240,5,76.5,70
5700, NL,,,1990, 4290,7,174.9,95
5700, NL,,,1990, 4500,1,7.2,23
5700, NL,,,1990, 4690,1,0.6,3
5700, NL,,,1990, 4930,2,19.6,30
5700, NL,,,1990, 5190,1,3.0,28
5700, NL,,,1990, 5290,1,3.3,10
5700, NL,,,1990, 5320,1,2.5,26
5700, NL,,,1990, 5410,2,10.1,21
5700, NL,,,1990, 5460,1,2.9,21
5700, NL,,,1990, 5820,5,81.0,17
5700, NL,,,1990, 6150,1,6.7,14
5700, NL,,,1990, 6270,5,114.8,25
5700, NL,,,1990, 6680,1,2.9,20
5700, NL,,,1990, 6700,5,22.6,71
5700, NL,,,1990, 6840,1,6.7,9
5700, NL,,,1990, 6870,3,16.4,32
5700, NL,,,1990, 7240,5,11.3,95
5700, NL,,,1990, 7610,1,5.4,26
5700, NL,,,1990, 7670,1,4.0,40
5700, NL,,,1990, 8760,3,5.5,40
5700, NL,,,1990, 8870,1,1.0,11
5700, NL,,,1990, 9810,1,0.3,3
5700, NL,,,1990, 9920,2,5.3,16
5700, NL,,,1990,10010,1,1.3,4
5700, NL,,,1990,10090,1,5.8,21
5700, NL,,,1990,10110,1,2.0,20
5700, NL,,,1990,10201,2,2.5,38
5700, NL,,,1990,10660,7,137.0,71
5700, NL,,,1990,10840,5,17.0,66
5700, NL,,,1990,10990,7,58.5,57
5700, NL,,,1990,11040,3,21.9,18
5700, NL,,,1990,11060,1,2.6,35
5700, NL,,,1990,11220,1,1.0,21
5700, NL,,,1990,11870,6,42.6,76
5700, NL,,,1990,11980,1,2.6,3
5700, NL,,,1990,12000,5,14.6,54
5700, NL,,,1990,12020,1,1.0,13
5700, NL,,,1990,12360,4,43.9,89
5700, NL,,,1990,12380,4,30.3,78
5700, NL,,,1990,12430,7,99.5,92
5700, NL,,,1990,12500,4,81.5,72
5700, NL,,,1990,12510,9,251.4,100
5700, NL,,,1990,12530,4,43.7,57
5700, NL,,,1990,12590,3,4.0,52
5700, NL,,,1990,12740,2,5.3,36
5700, NL,,,1990,12750,4,49.2,60
5700, NL,,,1990,12760,7,83.8,71
5700, NL,,,1990,12770,5,37.2,52
5700, NL,,,1990,13110,7,89.1,66
5700, NL,,,1990,13120,9,271.3,90
5700, NL,,,1990,13350,3,12.0,34
5700, NL,,,1990,13490,1,0.4,12
5700, NL,,,1990,13640,1,5.6,32
5700, NL,,,1990,14370,4,8.2,47
5700, NL,,,1990,14400,1,0.3,3
5700, NL,,,1990,14420,5,37.6,52
5700, NL,,,1990,14620,5,14.5,52
5700, NL,,,1990,14640,6,19.9,57
5700, NL,,,1990,14870,1,3.1,21
5700, NL,,,1990,14900,4,60.1,14
5700, NL,,,1990,15080,3,9.4,33
5700, NL,,,1990,15390,4,6.5,50
5700, NL,,,1990,15490,2,6.2,31
5700, NL,,,1990,15600,1,1.5,13
5700, NL,,,1990,15671,5,26.6,90
5700, NL,,,1990,15820,4,48.3,17
5700, NL,,,1990,15910,4,86.2,17
5700, NL,,,1990,15980,1,3.3,13
5700, NL,,,1990,16360,6,26.6,59
5700, NL,,,1990,16490,1,2.5,30
5700, NL,,,1990,16530,2,4.0,40
5700, NL,,,1990,16540,1,1.5,3
5700, NL,,,1990,16600,3,7.6,56
5700, NL,,,1990,17100,4,15.7,44
5700, NL,,,1990,17170,1,1.6,7
5700, NL,,,1990,18770,7,87.4,100
5712, NL,,,1990,   90,7,70.3,85
5712, NL,,,1990,  950,3,7.8,42
5712, NL,,,1990, 1220,5,61.0,10
5712, NL,,,1990, 1240,3,20.3,28
5712, NL,,,1990, 1520,3,15.6,60
5712, NL,,,1990, 1610,5,93.8,57
5712, NL,,,1990, 1700,2,7.8,50
5712, NL,,,1990, 1730,2,6.2,42
5712, NL,,,1990, 1820,3,25.0,64
5712, NL,,,1990, 1840,1,6.2,32
5712, NL,,,1990, 1860,8,281.2,100
5712, NL,,,1990, 1910,3,6.2,46
5712, NL,,,1990, 1940,5,43.8,78
5712, NL,,,1990, 1980,2,6.2,50
5712, NL,,,1990, 2030,5,69.3,64
5712, NL,,,1990, 2600,4,15.6,75
5712, NL,,,1990, 2630,1,1.6,3
5712, NL,,,1990, 2870,1,0.4,39
5712, NL,,,1990, 3040,1,2.8,25
5712, NL,,,1990, 3670,1,1.4,7
5712, NL,,,1990, 3940,6,55.5,86
5712, NL,,,1990, 4070,5,31.2,78
5712, NL,,,1990, 4080,1,1.3,21
5712, NL,,,1990, 4110,1,0.4,11
5712, NL,,,1990, 4240,5,39.1,70
5712, NL,,,1990, 4290,8,187.5,95
5712, NL,,,1990, 4500,3,18.8,23
5712, NL,,,1990, 4930,5,56.2,30
5712, NL,,,1990, 5190,4,18.8,28
5712, NL,,,1990, 5320,5,70.7,26
5712, NL,,,1990, 5410,2,12.4,21
5712, NL,,,1990, 5460,3,18.8,21
5712, NL,,,1990, 6270,3,44.7,25
5712, NL,,,1990, 6680,1,8.5,20
5712, NL,,,1990, 6700,5,69.3,71
5712, NL,,,1990, 6870,1,1.3,32
5712, NL,,,1990, 7240,4,18.8,95
5712, NL,,,1990, 7610,1,0.4,26
5712, NL,,,1990, 7670,1,4.2,40
5712, NL,,,1990, 8760,1,10.8,40
5712, NL,,,1990, 9760,2,11.1,8
5712, NL,,,1990,10090,1,10.8,21
5712, NL,,,1990,10110,1,4.2,20
5712, NL,,,1990,10171,2,8.4,13
5712, NL,,,1990,10201,1,1.4,38
5712, NL,,,1990,10660,5,53.8,71
5712, NL,,,1990,10840,2,3.9,66
5712, NL,,,1990,10990,2,10.8,57
5712, NL,,,1990,11060,4,44.9,35
5712, NL,,,1990,11220,1,4.7,21
5712, NL,,,1990,11370,1,1.6,3
5712, NL,,,1990,11870,4,21.5,76
5712, NL,,,1990,12000,3,35.9,54
5712, NL,,,1990,12020,1,0.4,13
5712, NL,,,1990,12360,6,107.5,89
5712, NL,,,1990,12380,5,70.3,78
5712, NL,,,1990,12430,8,752.7,92
5712, NL,,,1990,12500,5,64.1,72
5712, NL,,,1990,12510,10,431.2,100
5712, NL,,,1990,12530,4,32.3,57
5712, NL,,,1990,12590,2,6.2,52
5712, NL,,,1990,12740,2,12.5,36
5712, NL,,,1990,12750,3,23.4,60
5712, NL,,,1990,12760,3,15.0,71
5712, NL,,,1990,12770,1,5.5,52
5712, NL,,,1990,13110,3,20.3,66
5712, NL,,,1990,13120,7,118.3,90
5712, NL,,,1990,13640,4,62.5,32
5712, NL,,,1990,14370,1,3.0,47
5712, NL,,,1990,14420,3,19.2,52
5712, NL,,,1990,14620,2,5.6,52
5712, NL,,,1990,14640,2,7.7,57
5712, NL,,,1990,14900,1,7.8,14
5712, NL,,,1990,15390,1,2.6,50
5712, NL,,,1990,15490,1,1.4,31
5712, NL,,,1990,15600,1,6.9,13
5712, NL,,,1990,15671,4,18.8,90
5712, NL,,,1990,15910,1,1.4,17
5712, NL,,,1990,15980,2,12.5,13
5712, NL,,,1990,16360,2,10.8,59
5712, NL,,,1990,16490,1,6.2,30
5712, NL,,,1990,16530,3,21.5,40
5712, NL,,,1990,16600,4,62.5,56
5712, NL,,,1990,17100,1,2.1,44
5712, NL,,,1990,18770,8,250.0,100
5810, NL,,,1990,   70,6,18.4,0
5810, NL,,,1990,  950,4,6.1,0
5810, NL,,,1990, 1840,7,49.1,0
5810, NL,,,1990, 1860,9,79.8,0
5810, NL,,,1990, 1980,5,12.3,0
5810, NL,,,1990, 2030,4,6.1,0
5810, NL,,,1990, 2600,4,6.1,0
5810, NL,,,1990, 2670,1,0.7,0
5810, NL,,,1990, 3040,4,6.1,0
5810, NL,,,1990, 3100,4,6.1,0
5810, NL,,,1990, 3940,7,41.7,0
5810, NL,,,1990, 4070,8,41.7,0
5810, NL,,,1990, 4240,8,79.8,0
5810, NL,,,1990, 4290,8,55.2,0
5810, NL,,,1990, 5410,4,6.1,0
5810, NL,,,1990, 6680,4,6.1,0
5810, NL,,,1990, 6700,-1,0.0,0
5810, NL,,,1990, 6870,6,18.4,0
5810, NL,,,1990, 7240,3,3.5,0
5810, NL,,,1990, 7610,4,6.1,0
5810, NL,,,1990, 7670,4,6.9,0
5810, NL,,,1990, 8760,4,6.9,0
5810, NL,,,1990,10090,8,61.3,0
5810, NL,,,1990,10660,8,55.2,0
5810, NL,,,1990,10840,5,6.1,0
5810, NL,,,1990,10990,9,73.6,0
5810, NL,,,1990,11040,4,6.9,0
5810, NL,,,1990,11060,9,111.1,0
5810, NL,,,1990,11390,4,6.9,0
5810, NL,,,1990,11870,9,85.9,0
5810, NL,,,1990,12000,6,12.3,0
5810, NL,,,1990,12020,6,12.3,0
5810, NL,,,1990,12360,4,6.9,0
5810, NL,,,1990,12430,4,6.9,0
5810, NL,,,1990,12500,4,6.9,0
5810, NL,,,1990,12510,10,294.5,0
5810, NL,,,1990,12590,4,6.1,0
5810, NL,,,1990,12750,6,24.5,0
5810, NL,,,1990,12760,9,79.8,0
5810, NL,,,1990,12770,8,49.1,0
5810, NL,,,1990,13110,9,73.6,0
5810, NL,,,1990,13120,10,245.4,0
5810, NL,,,1990,14370,7,24.5,0
5810, NL,,,1990,14420,6,12.3,0
5810, NL,,,1990,14540,5,6.1,0
5810, NL,,,1990,14620,7,18.4,0
5810, NL,,,1990,14640,7,30.7,0
5810, NL,,,1990,14870,6,30.7,0
5810, NL,,,1990,15080,6,24.5,0
5810, NL,,,1990,15150,4,6.1,0
5810, NL,,,1990,15390,5,6.1,0
5810, NL,,,1990,15490,4,6.1,0
5810, NL,,,1990,15671,6,12.3,0
5810, NL,,,1990,16360,8,49.1,0
5810, NL,,,1990,18570,5,13.9,0
5810, NL,,,1990,18770,9,98.2,0
5820, NL,,,1990,   70,5,51.9,0
5820, NL,,,1990,  950,4,3.2,0
5820, NL,,,1990, 1840,6,58.4,0
5820, NL,,,1990, 1860,7,64.9,0
5820, NL,,,1990, 1910,4,19.5,0
5820, NL,,,1990, 1940,4,13.0,0
5820, NL,,,1990, 1980,4,3.2,0
5820, NL,,,1990, 2310,3,1.6,0
5820, NL,,,1990, 3940,5,6.4,0
5820, NL,,,1990, 4070,5,32.5,0
5820, NL,,,1990, 4080,3,13.0,0
5820, NL,,,1990, 4240,6,64.9,0
5820, NL,,,1990, 4290,7,45.5,0
5820, NL,,,1990, 6700,3,1.6,0
