EURING,SOORT,AANTAL,XX,YY,ID,VAK,AFD,SDT_NO,DIG_OPP,SDT_OPP
10990.0,Roodborst,1.0,113051,568315,10011.1000488,5.0,S,6.1,4.20224,345.7091
10990.0,Roodborst,1.0,113838,568766,10011.1000509,6.0,P,6.1,2.13486,345.7091
11040.0,Nachtegaal,1.0,113648,568927,10011.1000509,6.0,P,6.1,2.13486,345.7091
11390.0,Roodborsttapuit,1.0,110202,562700,10011.1000753,145.0,A,6.1,104.91771,345.7091
11390.0,Roodborsttapuit,1.0,110388,563330,10011.1000431,3.0,P,6.1,51.02466,345.7091
11390.0,Roodborsttapuit,1.0,110442,562991,10011.1000431,3.0,P,6.1,51.02466,345.7091
11390.0,Roodborsttapuit,1.0,110747,563701,10011.1000431,3.0,P,6.1,51.02466,345.7091
11390.0,Roodborsttapuit,1.0,111130,565268,10011.1000453,4.0,M,6.1,64.07441,345.7091
11390.0,Roodborsttapuit,1.0,111613,565919,10011.1000459,4.0,S,6.1,47.55881,345.7091
11390.0,Roodborsttapuit,1.0,111637,565413,10011.1000459,4.0,S,6.1,47.55881,345.7091
11390.0,Roodborsttapuit,1.0,112107,567208,10011.1000468,5.0,E,6.1,62.69718,345.7091
11460.0,Tapuit,1.0,110751,564426,10011.1000453,4.0,M,6.1,64.07441,345.7091
11460.0,Tapuit,1.0,111059,564964,10011.1000453,4.0,M,6.1,64.07441,345.7091
11460.0,Tapuit,1.0,111343,565443,10011.1000459,4.0,S,6.1,47.55881,345.7091
11460.0,Tapuit,1.0,111360,565186,10011.1000453,4.0,M,6.1,64.07441,345.7091
11460.0,Tapuit,1.0,111499,566024,10011.1000459,4.0,S,6.1,47.55881,345.7091
11460.0,Tapuit,1.0,111511,565740,10011.1000459,4.0,S,6.1,47.55881,345.7091
11460.0,Tapuit,1.0,111790,566030,10011.1000459,4.0,S,6.1,47.55881,345.7091
11460.0,Tapuit,1.0,111912,566367,10011.1000468,5.0,E,6.1,62.69718,345.7091
11460.0,Tapuit,1.0,112148,567078,10011.1000468,5.0,E,6.1,62.69718,345.7091
11460.0,Tapuit,1.0,112156,566996,10011.1000468,5.0,E,6.1,62.69718,345.7091
11870.0,Merel,1.0,111280,565521,10011.1000459,4.0,S,6.1,47.55881,345.7091
11870.0,Merel,1.0,111493,566090,10011.1000459,4.0,S,6.1,47.55881,345.7091
11870.0,Merel,1.0,111829,565473,10011.1000459,4.0,S,6.1,47.55881,345.7091
11870.0,Merel,1.0,112254,567068,10011.1000468,5.0,E,6.1,62.69718,345.7091
11870.0,Merel,1.0,113138,568710,10011.1000497,6.0,F,6.1,1.24095,345.7091
11870.0,Merel,1.0,113665,568910,10011.1000509,6.0,P,6.1,2.13486,345.7091
12360.0,Sprinkhaanzanger,1.0,110458,563537,10011.1000431,3.0,P,6.1,51.02466,345.7091
12360.0,Sprinkhaanzanger,1.0,110571,563954,10011.1000431,3.0,P,6.1,51.02466,345.7091
12360.0,Sprinkhaanzanger,1.0,111301,565740,10011.1000459,4.0,S,6.1,47.55881,345.7091
12360.0,Sprinkhaanzanger,1.0,111628,566426,10011.1000753,145.0,A,6.1,104.91771,345.7091
12360.0,Sprinkhaanzanger,1.0,112200,566143,10011.1000468,5.0,E,6.1,62.69718,345.7091
12500.0,Bosrietzanger,1.0,111341,565529,10011.1000459,4.0,S,6.1,47.55881,345.7091
12740.0,Braamsluiper,1.0,110815,563788,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110185,562768,10011.1000753,145.0,A,6.1,104.91771,345.7091
12750.0,Grasmus,1.0,110257,562637,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110415,563235,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110424,563334,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110433,563010,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110513,563558,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110581,563670,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110585,563895,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110603,563464,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110698,564034,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110707,563626,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110797,563787,10011.1000431,3.0,P,6.1,51.02466,345.7091
12750.0,Grasmus,1.0,110859,564677,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,110994,564156,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111012,564919,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111026,564344,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111039,564506,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111071,565207,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111120,564228,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111188,565382,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111235,565500,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111288,565525,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111319,565645,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111349,565768,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111363,564753,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111426,565077,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111470,566116,10011.1000753,145.0,A,6.1,104.91771,345.7091
12750.0,Grasmus,1.0,111488,565894,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111511,565220,10011.1000453,4.0,M,6.1,64.07441,345.7091
12750.0,Grasmus,1.0,111519,566042,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111557,566252,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,111611,566407,10011.1000753,145.0,A,6.1,104.91771,345.7091
12750.0,Grasmus,1.0,111649,566252,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,111679,565395,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111710,565734,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111713,565959,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111735,565475,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111750,566452,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,111809,565488,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111887,566220,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,111895,566818,10011.1000753,145.0,A,6.1,104.91771,345.7091
12750.0,Grasmus,1.0,111913,565768,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111923,565509,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,111968,566345,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112002,567005,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112024,565740,10011.1000459,4.0,S,6.1,47.55881,345.7091
12750.0,Grasmus,1.0,112179,566062,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112201,566522,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112222,567334,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112230,567094,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112332,567080,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112343,567283,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112346,567198,10011.1000468,5.0,E,6.1,62.69718,345.7091
12750.0,Grasmus,1.0,112876,568299,10011.1000488,5.0,S,6.1,4.20224,345.7091
12750.0,Grasmus,1.0,113013,568556,10011.1000492,6.0,B,6.1,1.58666,345.7091
12750.0,Grasmus,1.0,113029,568331,10011.1000488,5.0,S,6.1,4.20224,345.7091
12750.0,Grasmus,1.0,113099,568585,10011.1000492,6.0,B,6.1,1.58666,345.7091
12750.0,Grasmus,1.0,113102,568708,10011.1000497,6.0,F,6.1,1.24095,345.7091
12750.0,Grasmus,1.0,113748,568858,10011.1000509,6.0,P,6.1,2.13486,345.7091
12760.0,Tuinfluiter,1.0,111262,565539,10011.1000459,4.0,S,6.1,47.55881,345.7091
12770.0,Zwartkop,1.0,111298,565509,10011.1000459,4.0,S,6.1,47.55881,345.7091
13110.0,Tjiftjaf,1.0,111283,565521,10011.1000459,4.0,S,6.1,47.55881,345.7091
13110.0,Tjiftjaf,1.0,113096,568635,10011.1000497,6.0,F,6.1,1.24095,345.7091
13110.0,Tjiftjaf,1.0,113698,568912,10011.1000509,6.0,P,6.1,2.13486,345.7091
13120.0,Fitis,1.0,110647,562870,10011.1000427,3.0,M,6.1,2.12211,345.7091
13120.0,Fitis,1.0,110714,562917,10011.1000427,3.0,M,6.1,2.12211,345.7091
13120.0,Fitis,1.0,110759,562975,10011.1000431,3.0,P,6.1,51.02466,345.7091
13120.0,Fitis,1.0,111283,565505,10011.1000459,4.0,S,6.1,47.55881,345.7091
13120.0,Fitis,1.0,111832,565422,10011.1000459,4.0,S,6.1,47.55881,345.7091
13120.0,Fitis,1.0,111842,566731,10011.1000753,145.0,A,6.1,104.91771,345.7091
13120.0,Fitis,1.0,111905,565616,10011.1000459,4.0,S,6.1,47.55881,345.7091
13120.0,Fitis,1.0,111940,565467,10011.1000459,4.0,S,6.1,47.55881,345.7091
13120.0,Fitis,1.0,112191,565562,10011.1000459,4.0,S,6.1,47.55881,345.7091
13120.0,Fitis,1.0,112304,567089,10011.1000468,5.0,E,6.1,62.69718,345.7091
13120.0,Fitis,1.0,112441,567011,10011.1000468,5.0,E,6.1,62.69718,345.7091
13120.0,Fitis,1.0,113038,568311,10011.1000488,5.0,S,6.1,4.20224,345.7091
13120.0,Fitis,1.0,113686,568913,10011.1000509,6.0,P,6.1,2.13486,345.7091
13120.0,Fitis,1.0,113781,568827,10011.1000509,6.0,P,6.1,2.13486,345.7091
14620.0,Pimpelmees,1.0,112180,565946,10011.1000468,5.0,E,6.1,62.69718,345.7091
14640.0,Koolmees,1.0,111298,565515,10011.1000459,4.0,S,6.1,47.55881,345.7091
14640.0,Koolmees,1.0,113736,568894,10011.1000509,6.0,P,6.1,2.13486,345.7091
15490.0,Ekster,1.0,110498,563592,10011.1000431,3.0,P,6.1,51.02466,345.7091
15490.0,Ekster,1.0,110633,564005,10011.1000431,3.0,P,6.1,51.02466,345.7091
15490.0,Ekster,1.0,110994,564913,10011.1000453,4.0,M,6.1,64.07441,345.7091
15490.0,Ekster,1.0,111211,565356,10011.1000453,4.0,M,6.1,64.07441,345.7091
15490.0,Ekster,1.0,111286,565663,10011.1000459,4.0,S,6.1,47.55881,345.7091
15490.0,Ekster,1.0,111451,565971,10011.1000459,4.0,S,6.1,47.55881,345.7091
15490.0,Ekster,1.0,111886,566394,10011.1000468,5.0,E,6.1,62.69718,345.7091
15490.0,Ekster,1.0,111891,566771,10011.1000753,145.0,A,6.1,104.91771,345.7091
15490.0,Ekster,1.0,111924,565476,10011.1000459,4.0,S,6.1,47.55881,345.7091
15490.0,Ekster,1.0,112075,567174,10011.1000468,5.0,E,6.1,62.69718,345.7091
15490.0,Ekster,1.0,112227,567205,10011.1000468,5.0,E,6.1,62.69718,345.7091
15490.0,Ekster,1.0,112957,568278,10011.1000488,5.0,S,6.1,4.20224,345.7091
15490.0,Ekster,1.0,113078,568577,10011.1000492,6.0,B,6.1,1.58666,345.7091
15490.0,Ekster,1.0,113781,568812,10011.1000509,6.0,P,6.1,2.13486,345.7091
15600.0,Kauw,1.0,110820,564339,10011.1000453,4.0,M,6.1,64.07441,345.7091
15600.0,Kauw,1.0,110841,562952,10011.1000427,3.0,M,6.1,2.12211,345.7091
15600.0,Kauw,1.0,111449,565256,10011.1000453,4.0,M,6.1,64.07441,345.7091
15600.0,Kauw,1.0,111513,565402,10011.1000459,4.0,S,6.1,47.55881,345.7091
15600.0,Kauw,1.0,111562,565454,10011.1000459,4.0,S,6.1,47.55881,345.7091
15600.0,Kauw,1.0,111828,566226,10011.1000468,5.0,E,6.1,62.69718,345.7091
15600.0,Kauw,1.0,111888,566243,10011.1000468,5.0,E,6.1,62.69718,345.7091
15600.0,Kauw,1.0,111928,565756,10011.1000459,4.0,S,6.1,47.55881,345.7091
15600.0,Kauw,1.0,112213,566888,10011.1000468,5.0,E,6.1,62.69718,345.7091
15600.0,Kauw,1.0,112213,566944,10011.1000468,5.0,E,6.1,62.69718,345.7091
15671.0,Zwarte Kraai,1.0,111913,566319,10011.1000468,5.0,E,6.1,62.69718,345.7091
15671.0,Zwarte Kraai,1.0,112162,567301,10011.1000468,5.0,E,6.1,62.69718,345.7091
15671.0,Zwarte Kraai,1.0,113648,568939,10011.1000509,6.0,P,6.1,2.13486,345.7091
15910.0,Huismus,1.0,112951,568377,10011.1000488,5.0,S,6.1,4.20224,345.7091
16360.0,Vink,1.0,113856,568760,10011.1000509,6.0,P,6.1,2.13486,345.7091
16490.0,Groenling,1.0,113851,568758,10011.1000509,6.0,P,6.1,2.13486,345.7091
16600.0,Kneu,1.0,110184,562727,10011.1000753,145.0,A,6.1,104.91771,345.7091
16600.0,Kneu,1.0,110237,562823,10011.1000431,3.0,P,6.1,51.02466,345.7091
16600.0,Kneu,1.0,110407,563283,10011.1000431,3.0,P,6.1,51.02466,345.7091
16600.0,Kneu,1.0,110609,563991,10011.1000431,3.0,P,6.1,51.02466,345.7091
16600.0,Kneu,1.0,110678,564064,10011.1000431,3.0,P,6.1,51.02466,345.7091
16600.0,Kneu,1.0,110725,562949,10011.1000427,3.0,M,6.1,2.12211,345.7091
16600.0,Kneu,1.0,111142,565291,10011.1000453,4.0,M,6.1,64.07441,345.7091
16600.0,Kneu,1.0,111202,565393,10011.1000453,4.0,M,6.1,64.07441,345.7091
16600.0,Kneu,1.0,111291,565515,10011.1000459,4.0,S,6.1,47.55881,345.7091
16600.0,Kneu,1.0,111459,566034,10011.1000753,145.0,A,6.1,104.91771,345.7091
16600.0,Kneu,1.0,111470,565210,10011.1000453,4.0,M,6.1,64.07441,345.7091
16600.0,Kneu,1.0,111530,566139,10011.1000459,4.0,S,6.1,47.55881,345.7091
16600.0,Kneu,1.0,111562,566208,10011.1000468,5.0,E,6.1,62.69718,345.7091
16600.0,Kneu,1.0,111611,566243,10011.1000468,5.0,E,6.1,62.69718,345.7091
16600.0,Kneu,1.0,111647,565898,10011.1000459,4.0,S,6.1,47.55881,345.7091
16600.0,Kneu,1.0,111819,566658,10011.1000753,145.0,A,6.1,104.91771,345.7091
16600.0,Kneu,1.0,111858,565493,10011.1000459,4.0,S,6.1,47.55881,345.7091
16600.0,Kneu,1.0,111903,566260,10011.1000468,5.0,E,6.1,62.69718,345.7091
16600.0,Kneu,1.0,112028,566187,10011.1000468,5.0,E,6.1,62.69718,345.7091
16600.0,Kneu,1.0,112208,567423,10011.1000468,5.0,E,6.1,62.69718,345.7091
16630.0,Barmsijs,1.0,111288,565510,10011.1000459,4.0,S,6.1,47.55881,345.7091
16630.0,Barmsijs,1.0,111783,566517,10011.1000468,5.0,E,6.1,62.69718,345.7091
16630.0,Barmsijs,1.0,113650,568928,10011.1000509,6.0,P,6.1,2.13486,345.7091
18770.0,Rietgors,1.0,110360,563334,10011.1000753,145.0,A,6.1,104.91771,345.7091
18770.0,Rietgors,1.0,110669,564059,10011.1000431,3.0,P,6.1,51.02466,345.7091
18770.0,Rietgors,1.0,111871,565467,10011.1000459,4.0,S,6.1,47.55881,345.7091
3940.0,Fazant,1.0,112425,565491,10011.1000600,13.0,Q,6.3,6.18661,8.5018
6700.0,Houtduif,1.0,112520,565257,10011.1000600,13.0,Q,6.3,6.18661,8.5018
10660.0,Winterkoning,1.0,112537,565282,10011.1000600,13.0,Q,6.3,6.18661,8.5018
10840.0,Heggemus,1.0,112057,564622,10011.1000606,14.0,B,6.3,0.44704,8.5018
10840.0,Heggemus,1.0,112552,565433,10011.1000600,13.0,Q,6.3,6.18661,8.5018
10840.0,Heggemus,1.0,113939,567277,10011.1000521,10.0,A,6.3,1.86816,8.5018
13110.0,Tjiftjaf,1.0,112533,565288,10011.1000600,13.0,Q,6.3,6.18661,8.5018
13120.0,Fitis,1.0,112065,564590,10011.1000606,14.0,B,6.3,0.44704,8.5018
13120.0,Fitis,1.0,112513,565228,10011.1000600,13.0,Q,6.3,6.18661,8.5018
13120.0,Fitis,1.0,112526,565320,10011.1000600,13.0,Q,6.3,6.18661,8.5018
13120.0,Fitis,1.0,112548,565419,10011.1000600,13.0,Q,6.3,6.18661,8.5018
13120.0,Fitis,1.0,112557,565475,10011.1000600,13.0,Q,6.3,6.18661,8.5018
14370.0,Staartmees,1.0,112282,565495,10011.1000600,13.0,Q,6.3,6.18661,8.5018
14640.0,Koolmees,1.0,112535,565492,10011.1000600,13.0,Q,6.3,6.18661,8.5018
1730.0,Bergeend,1.0,112428,566110,10011.1000568,12.0,K,7.1,1.08108,1.0811
4930.0,Kievit,1.0,112435,566180,10011.1000568,12.0,K,7.1,1.08108,1.0811
11060.0,Blauwborst,1.0,112450,566132,10011.1000568,12.0,K,7.1,1.08108,1.0811
12430.0,Rietzanger,1.0,112452,566152,10011.1000568,12.0,K,7.1,1.08108,1.0811
18770.0,Rietgors,1.0,112453,566168,10011.1000568,12.0,K,7.1,1.08108,1.0811
1860.0,Wilde Eend,1.0,112302,565852,10011.1000566,12.0,H,8.2,1.74578,18.8309
1860.0,Wilde Eend,1.0,112358,565777,10011.1000566,12.0,H,8.2,1.74578,18.8309
1860.0,Wilde Eend,1.0,112446,565834,10011.1000565,12.0,G,8.2,0.98811,18.8309
3940.0,Fazant,1.0,112505,566224,10011.1000569,12.0,L,8.2,1.46019,18.8309
4500.0,Scholekster,1.0,112273,565977,10011.1000567,12.0,J,8.2,8.30355,18.8309
4500.0,Scholekster,1.0,112304,566196,10011.1000567,12.0,J,8.2,8.30355,18.8309
4500.0,Scholekster,1.0,112334,566078,10011.1000567,12.0,J,8.2,8.30355,18.8309
4500.0,Scholekster,1.0,112343,565806,10011.1000566,12.0,H,8.2,1.74578,18.8309
4500.0,Scholekster,1.0,112383,565898,10011.1000567,12.0,J,8.2,8.30355,18.8309
4500.0,Scholekster,1.0,112405,566052,10011.1000567,12.0,J,8.2,8.30355,18.8309
4500.0,Scholekster,1.0,112409,566253,10011.1000579,12.0,T,8.2,3.56032,18.8309
4500.0,Scholekster,1.0,112427,565951,10011.1000567,12.0,J,8.2,8.30355,18.8309
4500.0,Scholekster,1.0,112444,566420,10011.1000579,12.0,T,8.2,3.56032,18.8309
4500.0,Scholekster,1.0,112453,565832,10011.1000565,12.0,G,8.2,0.98811,18.8309
4930.0,Kievit,1.0,112238,565940,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112287,565821,10011.1000566,12.0,H,8.2,1.74578,18.8309
4930.0,Kievit,1.0,112287,566036,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112322,566078,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112326,565965,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112333,566201,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112361,566303,10011.1000579,12.0,T,8.2,3.56032,18.8309
4930.0,Kievit,1.0,112365,565828,10011.1000566,12.0,H,8.2,1.74578,18.8309
4930.0,Kievit,1.0,112365,566014,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112379,566106,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112396,566395,10011.1000579,12.0,T,8.2,3.56032,18.8309
4930.0,Kievit,1.0,112414,565944,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112439,566314,10011.1000579,12.0,T,8.2,3.56032,18.8309
4930.0,Kievit,1.0,112453,566067,10011.1000567,12.0,J,8.2,8.30355,18.8309
4930.0,Kievit,1.0,112492,566469,10011.1000579,12.0,T,8.2,3.56032,18.8309
5320.0,Grutto,1.0,112315,565927,10011.1000567,12.0,J,8.2,8.30355,18.8309
5320.0,Grutto,1.0,112343,566189,10011.1000567,12.0,J,8.2,8.30355,18.8309
5320.0,Grutto,1.0,112380,566041,10011.1000567,12.0,J,8.2,8.30355,18.8309
5320.0,Grutto,1.0,112380,566119,10011.1000567,12.0,J,8.2,8.30355,18.8309
5320.0,Grutto,1.0,112403,565927,10011.1000567,12.0,J,8.2,8.30355,18.8309
5320.0,Grutto,1.0,112411,566303,10011.1000579,12.0,T,8.2,3.56032,18.8309
5320.0,Grutto,1.0,112424,565826,10011.1000565,12.0,G,8.2,0.98811,18.8309
5320.0,Grutto,1.0,112497,566277,10011.1000569,12.0,L,8.2,1.46019,18.8309
5410.0,Wulp,1.0,112289,566041,10011.1000567,12.0,J,8.2,8.30355,18.8309
5410.0,Wulp,1.0,112388,566305,10011.1000579,12.0,T,8.2,3.56032,18.8309
5410.0,Wulp,1.0,112438,565967,10011.1000567,12.0,J,8.2,8.30355,18.8309
5410.0,Wulp,1.0,112469,565797,10011.1000565,12.0,G,8.2,0.98811,18.8309
5410.0,Wulp,1.0,112477,566164,10011.1000569,12.0,L,8.2,1.46019,18.8309
5900.0,Stormmeeuw,1.0,112301,566078,10011.1000567,12.0,J,8.2,8.30355,18.8309
10110.0,Graspieper,1.0,112350,566163,10011.1000567,12.0,J,8.2,8.30355,18.8309
10201.0,Witte Kwikstaart,1.0,112706,563761,10011.1309391,16.0,D1,99.1,0.22671,0.2267
14640.0,Koolmees,1.0,112715,563778,10011.1309391,16.0,D1,99.1,0.22671,0.2267
1860.0,Wilde Eend,1.0,112093,565730,10011.1000460,4.0,T,99.12,6.63881,21.1995
1860.0,Wilde Eend,1.0,112179,565708,10011.1000460,4.0,T,99.12,6.63881,21.1995
1940.0,Slobeend,1.0,112083,565826,10011.1000460,4.0,T,99.12,6.63881,21.1995
3940.0,Fazant,1.0,111997,565915,10011.1000460,4.0,T,99.12,6.63881,21.1995
3940.0,Fazant,1.0,113651,568823,10011.1005834,6.0,N2,99.12,1.15278,21.1995
4240.0,Waterhoen,1.0,112032,565841,10011.1000460,4.0,T,99.12,6.63881,21.1995
4500.0,Scholekster,1.0,112071,565808,10011.1000460,4.0,T,99.12,6.63881,21.1995
4500.0,Scholekster,1.0,112155,565665,10011.1000460,4.0,T,99.12,6.63881,21.1995
5290.0,Houtsnip,1.0,113815,568787,10011.1005835,6.0,N3,99.12,0.28156,21.1995
5900.0,Stormmeeuw,1.0,112104,565719,10011.1000460,4.0,T,99.12,6.63881,21.1995
6700.0,Houtduif,1.0,112443,563806,10011.1309394,16.0,P1,99.12,0.47968,21.1995
6700.0,Houtduif,1.0,112476,563689,10011.1309396,17.0,G2,99.12,0.35649,21.1995
6700.0,Houtduif,1.0,112545,566695,10011.1000535,11.0,F,99.12,0.68369,21.1995
6700.0,Houtduif,1.0,112951,563904,10011.1000651,16.0,B,99.12,5.07247,21.1995
6700.0,Houtduif,1.0,113489,568780,10011.1000505,6.0,L,99.12,0.95471,21.1995
6700.0,Houtduif,1.0,113803,568821,10011.1005835,6.0,N3,99.12,0.28156,21.1995
9920.0,Boerenzwaluw,1.0,111997,565842,10011.1000460,4.0,T,99.12,6.63881,21.1995
10110.0,Graspieper,1.0,111926,565969,10011.1000460,4.0,T,99.12,6.63881,21.1995
10110.0,Graspieper,1.0,112068,565918,10011.1000460,4.0,T,99.12,6.63881,21.1995
10110.0,Graspieper,1.0,112157,565701,10011.1000460,4.0,T,99.12,6.63881,21.1995
10201.0,Witte Kwikstaart,1.0,112038,565820,10011.1000460,4.0,T,99.12,6.63881,21.1995
10201.0,Witte Kwikstaart,1.0,112555,566677,10011.1000535,11.0,F,99.12,0.68369,21.1995
10201.0,Witte Kwikstaart,1.0,113014,568449,10011.1309387,6.0,B1,99.12,0.7189,21.1995
10660.0,Winterkoning,1.0,112244,565640,10011.1005141,12.0,V,99.12,1.34623,21.1995
10660.0,Winterkoning,1.0,112252,565576,10011.1005141,12.0,V,99.12,1.34623,21.1995
10660.0,Winterkoning,1.0,112480,563850,10011.1309394,16.0,P1,99.12,0.47968,21.1995
10660.0,Winterkoning,1.0,112604,566657,10011.1000535,11.0,F,99.12,0.68369,21.1995
10660.0,Winterkoning,1.0,113051,563913,10011.1000651,16.0,B,99.12,5.07247,21.1995
10660.0,Winterkoning,1.0,113824,568783,10011.1005835,6.0,N3,99.12,0.28156,21.1995
10840.0,Heggemus,1.0,112252,565611,10011.1005141,12.0,V,99.12,1.34623,21.1995
10840.0,Heggemus,1.0,112936,568064,10011.1000486,5.0,R,99.12,1.84165,21.1995
10990.0,Roodborst,1.0,112468,563842,10011.1309394,16.0,P1,99.12,0.47968,21.1995
10990.0,Roodborst,1.0,112869,563877,10011.1000651,16.0,B,99.12,5.07247,21.1995
10990.0,Roodborst,1.0,112981,564043,10011.1000651,16.0,B,99.12,5.07247,21.1995
10990.0,Roodborst,1.0,112981,568163,10011.1000486,5.0,R,99.12,1.84165,21.1995
10990.0,Roodborst,1.0,113675,568801,10011.1005834,6.0,N2,99.12,1.15278,21.1995
11870.0,Merel,1.0,112989,568152,10011.1000486,5.0,R,99.12,1.84165,21.1995
11870.0,Merel,1.0,113025,568210,10011.1000486,5.0,R,99.12,1.84165,21.1995
11870.0,Merel,1.0,113829,568783,10011.1005835,6.0,N3,99.12,0.28156,21.1995
12750.0,Grasmus,1.0,113008,568502,10011.1309387,6.0,B1,99.12,0.7189,21.1995
12750.0,Grasmus,1.0,113056,568473,10011.1309387,6.0,B1,99.12,0.7189,21.1995
12760.0,Tuinfluiter,1.0,112264,565577,10011.1005141,12.0,V,99.12,1.34623,21.1995
12760.0,Tuinfluiter,1.0,112467,563824,10011.1309394,16.0,P1,99.12,0.47968,21.1995
12760.0,Tuinfluiter,1.0,113036,563989,10011.1000651,16.0,B,99.12,5.07247,21.1995
12760.0,Tuinfluiter,1.0,113067,563879,10011.1000651,16.0,B,99.12,5.07247,21.1995
13110.0,Tjiftjaf,1.0,112467,563815,10011.1309394,16.0,P1,99.12,0.47968,21.1995
13110.0,Tjiftjaf,1.0,112940,563773,10011.1000651,16.0,B,99.12,5.07247,21.1995
13110.0,Tjiftjaf,1.0,112950,563891,10011.1000651,16.0,B,99.12,5.07247,21.1995
13110.0,Tjiftjaf,1.0,113816,568774,10011.1005835,6.0,N3,99.12,0.28156,21.1995
13120.0,Fitis,1.0,112032,565870,10011.1000460,4.0,T,99.12,6.63881,21.1995
13120.0,Fitis,1.0,112569,566698,10011.1000535,11.0,F,99.12,0.68369,21.1995
13120.0,Fitis,1.0,112825,563822,10011.1000651,16.0,B,99.12,5.07247,21.1995
