LANDSCHAP,EURING,CODE
7218,15080,2
7218,15150,3
7218,15200,3
7218,15230,5
7218,15390,1
7218,15490,1
7218,15600,2
7218,15630,2
7218,15671,1
7218,15673,1
7218,15720,2
7218,15820,1
7218,15910,1
7218,15980,2
7218,16360,1
7218,16380,1
7218,16400,2
7218,16490,2
7218,16530,2
7218,16540,1
7218,16600,2
7218,16630,2
7218,16660,2
7218,16680,2
7218,16790,2
7218,17100,2
7218,17170,2
7218,18570,2
7218,18660,4
7218,18770,1
7218,18820,4
7219,   70,2
7219,   90,1
7219,  100,2
7219,  120,3
7219,  720,2
7219,  950,3
7219,  980,4
7219, 1040,4
7219, 1190,2
7219, 1210,4
7219, 1220,2
7219, 1240,3
7219, 1310,5
7219, 1340,3
7219, 1440,3
7219, 1520,1
7219, 1590,2
7219, 1610,2
7219, 1620,1
7219, 1660,1
7219, 1670,2
7219, 1700,1
7219, 1710,2
7219, 1730,1
7219, 1780,2
7219, 1790,3
7219, 1820,2
7219, 1840,2
7219, 1860,1
7219, 1890,3
7219, 1910,3
7219, 1940,2
7219, 1960,4
7219, 1980,2
7219, 2030,1
7219, 2060,2
7219, 2180,2
7219, 2210,2
7219, 2250,1
7219, 2310,3
7219, 2380,2
7219, 2390,3
7219, 2430,5
7219, 2600,3
7219, 2610,3
7219, 2630,4
7219, 2670,2
7219, 2690,2
7219, 2870,2
7219, 3010,5
7219, 3040,2
7219, 3100,2
7219, 3200,3
7219, 3320,4
7219, 3580,2
7219, 3670,2
7219, 3700,2
7219, 3940,1
7219, 4070,2
7219, 4080,2
7219, 4100,3
7219, 4110,3
7219, 4210,3
7219, 4240,1
7219, 4290,1
7219, 4330,5
7219, 4500,1
7219, 4560,2
7219, 4590,5
7219, 4690,2
7219, 4700,2
7219, 4770,3
7219, 4820,2
7219, 4850,5
7219, 4930,2
7219, 5120,5
7219, 5170,4
7219, 5190,3
7219, 5200,5
7219, 5290,2
7219, 5320,2
7219, 5410,2
7219, 5460,2
7219, 5530,5
7219, 5540,5
7219, 5560,2
7219, 5750,2
7219, 5780,3
7219, 5820,1
7219, 5900,2
7219, 5910,2
7219, 5920,2
7219, 5927,2
7219, 6000,2
7219, 6050,5
7219, 6110,3
7219, 6150,2
7219, 6160,2
7219, 6240,3
7219, 6260,5
7219, 6270,3
7219, 6680,2
7219, 6700,1
7219, 6840,1
7219, 6870,2
7219, 7120,2
7219, 7240,1
7219, 7350,3
7219, 7440,3
7219, 7570,2
7219, 7610,2
7219, 7670,2
7219, 7680,3
7219, 7700,2
7219, 7780,3
7219, 7950,2
7219, 8310,3
7219, 8400,4
7219, 8410,5
7219, 8460,5
7219, 8480,3
7219, 8560,2
7219, 8630,2
7219, 8760,2
7219, 8830,5
7219, 8870,3
7219, 9720,3
7219, 9740,2
7219, 9760,1
7219, 9810,2
7219, 9920,1
7219,10010,2
7219,10050,3
7219,10090,1
7219,10110,1
7219,10171,2
7219,10190,3
7219,10201,1
7219,10500,5
7219,10660,1
7219,10840,1
7219,10990,1
7219,11030,2
7219,11040,2
7219,11060,2
7219,11210,1
7219,11220,2
7219,11370,3
7219,11390,2
7219,11460,2
7219,11860,2
7219,11870,1
7219,11980,2
7219,12000,2
7219,12020,2
7219,12200,2
7219,12260,2
7219,12360,2
7219,12370,2
7219,12380,2
7219,12420,5
7219,12430,1
7219,12500,2
7219,12510,1
7219,12530,3
7219,12590,2
7219,12600,2
7219,12740,2
7219,12750,2
7219,12760,1
7219,12770,1
7219,13070,2
7219,13080,2
7219,13110,1
7219,13120,1
7219,13140,1
7219,13150,2
7219,13350,2
7219,13430,3
7219,13490,2
7219,13640,3
7219,14370,1
7219,14400,2
7219,14420,1
7219,14540,1
7219,14610,1
7219,14620,1
7219,14640,1
7219,14790,2
7219,14860,2
7219,14870,2
7219,14900,2
7219,15080,2
7219,15150,3
7219,15200,3
7219,15230,5
7219,15390,1
7219,15490,1
7219,15600,2
7219,15630,2
7219,15671,1
7219,15673,1
7219,15720,2
7219,15820,1
7219,15910,1
7219,15980,2
7219,16360,1
7219,16380,1
7219,16400,2
7219,16490,2
7219,16530,2
7219,16540,1
7219,16600,2
7219,16630,2
7219,16660,2
7219,16680,2
7219,16790,2
7219,17100,2
7219,17170,2
7219,18570,2
7219,18660,4
7219,18770,1
7219,18820,4
7221,   70,2
7221,   90,1
7221,  100,2
7221,  120,3
7221,  720,2
7221,  950,3
7221,  980,4
7221, 1040,4
7221, 1190,2
7221, 1210,4
7221, 1220,2
7221, 1240,3
7221, 1310,5
7221, 1340,3
7221, 1440,3
7221, 1520,1
7221, 1590,2
7221, 1610,2
7221, 1620,1
7221, 1660,1
7221, 1670,2
7221, 1700,1
7221, 1710,2
7221, 1730,1
7221, 1780,2
7221, 1790,3
7221, 1820,2
7221, 1840,2
7221, 1860,1
7221, 1890,3
7221, 1910,3
7221, 1940,2
7221, 1960,4
7221, 1980,2
7221, 2030,1
7221, 2060,2
7221, 2180,2
7221, 2210,2
7221, 2250,1
7221, 2310,3
7221, 2380,2
7221, 2390,3
7221, 2430,5
7221, 2600,3
7221, 2610,3
7221, 2630,4
7221, 2670,2
7221, 2690,2
7221, 2870,2
7221, 3010,5
7221, 3040,2
7221, 3100,2
7221, 3200,3
7221, 3320,4
7221, 3580,2
7221, 3670,2
7221, 3700,2
7221, 3940,1
7221, 4070,2
7221, 4080,2
7221, 4100,3
7221, 4110,3
7221, 4210,3
7221, 4240,1
7221, 4290,1
7221, 4330,5
7221, 4500,1
7221, 4560,2
7221, 4590,5
7221, 4690,2
7221, 4700,2
7221, 4770,3
7221, 4820,2
7221, 4850,5
7221, 4930,2
7221, 5120,5
7221, 5170,4
7221, 5190,3
7221, 5200,5
7221, 5290,2
7221, 5320,2
7221, 5410,2
7221, 5460,2
7221, 5530,5
7221, 5540,5
7221, 5560,2
7221, 5750,2
7221, 5780,3
7221, 5820,1
7221, 5900,2
7221, 5910,2
7221, 5920,2
7221, 5927,2
7221, 6000,2
7221, 6050,5
7221, 6110,3
7221, 6150,2
7221, 6160,2
7221, 6240,3
7221, 6260,5
7221, 6270,3
7221, 6680,2
7221, 6700,1
7221, 6840,1
7221, 6870,2
7221, 7120,2
7221, 7240,1
7221, 7350,3
7221, 7440,3
7221, 7570,2
7221, 7610,2
7221, 7670,2
7221, 7680,3
7221, 7700,2
7221, 7780,3
7221, 7950,2
7221, 8310,3
7221, 8400,4
7221, 8410,5
7221, 8460,5
7221, 8480,3
7221, 8560,2
7221, 8630,2
7221, 8760,2
7221, 8830,5
7221, 8870,3
7221, 9720,3
7221, 9740,2
7221, 9760,1
7221, 9810,2
7221, 9920,1
7221,10010,2
7221,10050,3
7221,10090,1
7221,10110,1
7221,10171,2
7221,10190,3
7221,10201,1
7221,10500,5
7221,10660,1
7221,10840,1
7221,10990,1
7221,11030,2
7221,11040,2
7221,11060,2
7221,11210,1
7221,11220,2
7221,11370,3
7221,11390,2
7221,11460,2
7221,11860,2
7221,11870,1
7221,11980,2
7221,12000,2
7221,12020,2
7221,12200,2
7221,12260,2
7221,12360,2
7221,12370,2
7221,12380,2
7221,12420,5
7221,12430,1
7221,12500,2
7221,12510,1
7221,12530,3
7221,12590,2
7221,12600,2
7221,12740,2
7221,12750,2
7221,12760,1
7221,12770,1
7221,13070,2
7221,13080,2
7221,13110,1
7221,13120,1
7221,13140,1
7221,13150,2
7221,13350,2
7221,13430,3
7221,13490,2
7221,13640,3
7221,14370,1
7221,14400,2
7221,14420,1
7221,14540,1
7221,14610,1
7221,14620,1
7221,14640,1
7221,14790,2
7221,14860,2
7221,14870,2
7221,14900,2
7221,15080,2
7221,15150,3
7221,15200,3
7221,15230,5
7221,15390,1
7221,15490,1
7221,15600,2
7221,15630,2
7221,15671,1
7221,15673,1
7221,15720,2
7221,15820,1
7221,15910,1
7221,15980,2
7221,16360,1
7221,16380,1
7221,16400,2
7221,16490,2
7221,16530,2
7221,16540,1
7221,16600,2
7221,16630,2
7221,16660,2
7221,16680,2
7221,16790,2
7221,17100,2
7221,17170,2
7221,18570,2
7221,18660,4
7221,18770,1
7221,18820,4
7222,   70,2
7222,   90,1
7222,  100,2
7222,  120,3
7222,  720,2
7222,  950,3
7222,  980,4
7222, 1040,4
7222, 1190,2
7222, 1210,4
7222, 1220,2
7222, 1240,3
7222, 1310,5
7222, 1340,3
7222, 1440,3
7222, 1520,1
7222, 1590,2
7222, 1610,2
7222, 1620,1
7222, 1660,1
7222, 1670,2
7222, 1700,1
7222, 1710,2
7222, 1730,1
7222, 1780,2
7222, 1790,3
7222, 1820,2
7222, 1840,2
7222, 1860,1
7222, 1890,3
7222, 1910,3
7222, 1940,2
7222, 1960,4
7222, 1980,2
7222, 2030,1
7222, 2060,2
7222, 2180,2
7222, 2210,2
7222, 2250,1
7222, 2310,3
7222, 2380,2
7222, 2390,3
7222, 2430,5
7222, 2600,3
7222, 2610,3
7222, 2630,4
7222, 2670,2
7222, 2690,2
7222, 2870,2
7222, 3010,5
7222, 3040,2
7222, 3100,2
7222, 3200,3
7222, 3320,4
7222, 3580,2
7222, 3670,2
7222, 3700,2
7222, 3940,1
7222, 4070,2
7222, 4080,2
7222, 4100,3
7222, 4110,3
7222, 4210,3
7222, 4240,1
7222, 4290,1
7222, 4330,5
7222, 4500,1
7222, 4560,2
7222, 4590,5
7222, 4690,2
7222, 4700,2
7222, 4770,3
7222, 4820,2
7222, 4850,5
7222, 4930,2
7222, 5120,5
7222, 5170,4
7222, 5190,3
7222, 5200,5
7222, 5290,2
7222, 5320,2
7222, 5410,2
7222, 5460,2
7222, 5530,5
7222, 5540,5
7222, 5560,2
7222, 5750,2
7222, 5780,3
7222, 5820,1
7222, 5900,2
7222, 5910,2
7222, 5920,2
7222, 5927,2
7222, 6000,2
7222, 6050,5
7222, 6110,3
7222, 6150,2
7222, 6160,2
7222, 6240,3
7222, 6260,5
7222, 6270,3
7222, 6680,2
7222, 6700,1
7222, 6840,1
7222, 6870,2
7222, 7120,2
7222, 7240,1
7222, 7350,3
7222, 7440,3
7222, 7570,2
7222, 7610,2
7222, 7670,2
7222, 7680,3
7222, 7700,2
7222, 7780,3
7222, 7950,2
7222, 8310,3
7222, 8400,4
7222, 8410,5
7222, 8460,5
7222, 8480,3
7222, 8560,2
7222, 8630,2
7222, 8760,2
7222, 8830,5
7222, 8870,3
7222, 9720,3
7222, 9740,2
7222, 9760,1
7222, 9810,2
7222, 9920,1
7222,10010,2
7222,10050,3
7222,10090,1
7222,10110,1
7222,10171,2
7222,10190,3
7222,10201,1
7222,10500,5
7222,10660,1
7222,10840,1
7222,10990,1
7222,11030,2
7222,11040,2
7222,11060,2
7222,11210,1
7222,11220,2
7222,11370,3
7222,11390,2
7222,11460,2
7222,11860,2
7222,11870,1
7222,11980,2
7222,12000,2
7222,12020,2
7222,12200,2
7222,12260,2
7222,12360,2
7222,12370,2
7222,12380,2
7222,12420,5
7222,12430,1
7222,12500,2
7222,12510,1
7222,12530,3
7222,12590,2
7222,12600,2
7222,12740,2
7222,12750,2
7222,12760,1
7222,12770,1
7222,13070,2
7222,13080,2
7222,13110,1
7222,13120,1
7222,13140,1
7222,13150,2
7222,13350,2
7222,13430,3
7222,13490,2
7222,13640,3
7222,14370,1
7222,14400,2
7222,14420,1
7222,14540,1
7222,14610,1
7222,14620,1
7222,14640,1
7222,14790,2
7222,14860,2
7222,14870,2
7222,14900,2
7222,15080,2
7222,15150,3
7222,15200,3
7222,15230,5
7222,15390,1
7222,15490,1
7222,15600,2
7222,15630,2
7222,15671,1
7222,15673,1
7222,15720,2
7222,15820,1
7222,15910,1
7222,15980,2
7222,16360,1
7222,16380,1
7222,16400,2
7222,16490,2
7222,16530,2
7222,16540,1
7222,16600,2
7222,16630,2
7222,16660,2
7222,16680,2
7222,16790,2
7222,17100,2
7222,17170,2
7222,18570,2
7222,18660,4
7222,18770,1
7222,18820,4
7223,   70,2
7223,   90,1
7223,  100,2
7223,  120,3
7223,  720,2
7223,  950,3
7223,  980,4
7223, 1040,4
7223, 1190,2
7223, 1210,4
7223, 1220,2
7223, 1240,3
7223, 1310,5
7223, 1340,3
7223, 1440,3
7223, 1520,1
7223, 1590,2
7223, 1610,2
7223, 1620,1
7223, 1660,1
7223, 1670,2
7223, 1700,1
7223, 1710,2
7223, 1730,1
7223, 1780,2
7223, 1790,3
7223, 1820,2
7223, 1840,2
7223, 1860,1
7223, 1890,3
7223, 1910,3
7223, 1940,2
7223, 1960,4
7223, 1980,2
7223, 2030,1
7223, 2060,2
7223, 2180,2
7223, 2210,2
7223, 2250,1
7223, 2310,3
7223, 2380,2
7223, 2390,3
7223, 2430,5
7223, 2600,3
7223, 2610,3
7223, 2630,4
7223, 2670,2
7223, 2690,2
7223, 2870,2
7223, 3010,5
7223, 3040,2
7223, 3100,2
7223, 3200,3
7223, 3320,4
7223, 3580,2
7223, 3670,2
7223, 3700,2
7223, 3940,1
7223, 4070,2
7223, 4080,2
7223, 4100,3
7223, 4110,3
7223, 4210,3
7223, 4240,1
7223, 4290,1
7223, 4330,5
7223, 4500,1
7223, 4560,2
7223, 4590,5
7223, 4690,2
7223, 4700,2
7223, 4770,3
7223, 4820,2
7223, 4850,5
7223, 4930,2
7223, 5120,5
7223, 5170,4
7223, 5190,3
7223, 5200,5
7223, 5290,2
7223, 5320,2
7223, 5410,2
7223, 5460,2
7223, 5530,5
7223, 5540,5
7223, 5560,2
7223, 5750,2
7223, 5780,3
7223, 5820,1
7223, 5900,2
7223, 5910,2
7223, 5920,2
7223, 5927,2
7223, 6000,2
7223, 6050,5
7223, 6110,3
7223, 6150,2
7223, 6160,2
7223, 6240,3
7223, 6260,5
7223, 6270,3
7223, 6680,2
7223, 6700,1
7223, 6840,1
7223, 6870,2
7223, 7120,2
7223, 7240,1
7223, 7350,3
7223, 7440,3
7223, 7570,2
7223, 7610,2
7223, 7670,2
7223, 7680,3
7223, 7700,2
7223, 7780,3
7223, 7950,2
7223, 8310,3
7223, 8400,4
7223, 8410,5
7223, 8460,5
7223, 8480,3
7223, 8560,2
7223, 8630,2
7223, 8760,2
7223, 8830,5
7223, 8870,3
7223, 9720,3
7223, 9740,2
7223, 9760,1
7223, 9810,2
7223, 9920,1
7223,10010,2
7223,10050,3
7223,10090,1
7223,10110,1
7223,10171,2
7223,10190,3
7223,10201,1
7223,10500,5
7223,10660,1
7223,10840,1
7223,10990,1
7223,11030,2
7223,11040,2
7223,11060,2
7223,11210,1
7223,11220,2
7223,11370,3
7223,11390,2
7223,11460,2
7223,11860,2
7223,11870,1
7223,11980,2
7223,12000,2
7223,12020,2
7223,12200,2
7223,12260,2
7223,12360,2
7223,12370,2
7223,12380,2
7223,12420,5
7223,12430,1
7223,12500,2
7223,12510,1
7223,12530,3
7223,12590,2
7223,12600,2
7223,12740,2
7223,12750,2
7223,12760,1
7223,12770,1
7223,13070,2
7223,13080,2
7223,13110,1
7223,13120,1
7223,13140,1
7223,13150,2
7223,13350,2
7223,13430,3
7223,13490,2
7223,13640,3
7223,14370,1
7223,14400,2
7223,14420,1
7223,14540,1
7223,14610,1
7223,14620,1
7223,14640,1
7223,14790,2
7223,14860,2
7223,14870,2
7223,14900,2
7223,15080,2
7223,15150,3
7223,15200,3
7223,15230,5
7223,15390,1
7223,15490,1
7223,15600,2
7223,15630,2
7223,15671,1
7223,15673,1
7223,15720,2
7223,15820,1
7223,15910,1
7223,15980,2
7223,16360,1
7223,16380,1
7223,16400,2
7223,16490,2
7223,16530,2
7223,16540,1
7223,16600,2
7223,16630,2
7223,16660,2
7223,16680,2
7223,16790,2
7223,17100,2
7223,17170,2
7223,18570,2
7223,18660,4
7223,18770,1
7223,18820,4
7227,   70,2
7227,   90,1
7227,  100,2
7227,  120,3
7227,  720,2
7227,  950,3
7227,  980,4
7227, 1040,4
7227, 1190,2
7227, 1210,4
7227, 1220,2
7227, 1240,3
7227, 1310,5
7227, 1340,3
7227, 1440,3
7227, 1520,1
7227, 1590,2
7227, 1610,2
7227, 1620,1
7227, 1660,1
7227, 1670,2
7227, 1700,1
7227, 1710,2
7227, 1730,1
7227, 1780,2
7227, 1790,3
7227, 1820,2
7227, 1840,2
7227, 1860,1
7227, 1890,3
7227, 1910,3
7227, 1940,2
7227, 1960,4
7227, 1980,2
7227, 2030,1
7227, 2060,2
7227, 2180,2
7227, 2210,2
7227, 2250,1
7227, 2310,3
7227, 2380,2
7227, 2390,3
7227, 2430,5
7227, 2600,3
7227, 2610,3
7227, 2630,4
7227, 2670,2
7227, 2690,2
7227, 2870,2
7227, 3010,5
7227, 3040,2
7227, 3100,2
7227, 3200,3
7227, 3320,4
7227, 3580,2
7227, 3670,2
7227, 3700,2
7227, 3940,1
7227, 4070,2
7227, 4080,2
7227, 4100,3
7227, 4110,3
7227, 4210,3
7227, 4240,1
7227, 4290,1
7227, 4330,5
7227, 4500,1
7227, 4560,2
7227, 4590,5
7227, 4690,2
7227, 4700,2
7227, 4770,3
7227, 4820,2
7227, 4850,5
7227, 4930,2
7227, 5120,5
7227, 5170,4
7227, 5190,3
7227, 5200,5
7227, 5290,2
7227, 5320,2
7227, 5410,2
7227, 5460,2
7227, 5530,5
7227, 5540,5
7227, 5560,2
7227, 5750,2
7227, 5780,3
7227, 5820,1
7227, 5900,2
7227, 5910,2
7227, 5920,2
7227, 5927,2
7227, 6000,2
7227, 6050,5
7227, 6110,3
7227, 6150,2
7227, 6160,2
7227, 6240,3
7227, 6260,5
7227, 6270,3
7227, 6680,2
7227, 6700,1
7227, 6840,1
7227, 6870,2
7227, 7120,2
7227, 7240,1
7227, 7350,3
7227, 7440,3
7227, 7570,2
7227, 7610,2
7227, 7670,2
7227, 7680,3
7227, 7700,2
7227, 7780,3
7227, 7950,2
7227, 8310,3
7227, 8400,4
7227, 8410,5
7227, 8460,5
7227, 8480,3
7227, 8560,2
7227, 8630,2
7227, 8760,2
7227, 8830,5
7227, 8870,3
7227, 9720,3
7227, 9740,2
7227, 9760,1
7227, 9810,2
7227, 9920,1
7227,10010,2
7227,10050,3
7227,10090,1
7227,10110,1
7227,10171,2
7227,10190,3
7227,10201,1
7227,10500,5
7227,10660,1
7227,10840,1
7227,10990,1
7227,11030,2
7227,11040,2
7227,11060,2
7227,11210,1
7227,11220,2
7227,11370,3
7227,11390,2
7227,11460,2
7227,11860,2
7227,11870,1
7227,11980,2
7227,12000,2
7227,12020,2
7227,12200,2
7227,12260,2
7227,12360,2
7227,12370,2
7227,12380,2
7227,12420,5
7227,12430,1
7227,12500,2
7227,12510,1
7227,12530,3
7227,12590,2
7227,12600,2
7227,12740,2
7227,12750,2
7227,12760,1
7227,12770,1
7227,13070,2
7227,13080,2
7227,13110,1
7227,13120,1
7227,13140,1
7227,13150,2
7227,13350,2
7227,13430,3
7227,13490,2
7227,13640,3
7227,14370,1
7227,14400,2
7227,14420,1
7227,14540,1
7227,14610,1
7227,14620,1
7227,14640,1
7227,14790,2
7227,14860,2
7227,14870,2
7227,14900,2
7227,15080,2
7227,15150,3
7227,15200,3
7227,15230,5
7227,15390,1
7227,15490,1
7227,15600,2
7227,15630,2
7227,15671,1
7227,15673,1
7227,15720,2
7227,15820,1
7227,15910,1
7227,15980,2
7227,16360,1
7227,16380,1
7227,16400,2
7227,16490,2
7227,16530,2
7227,16540,1
7227,16600,2
7227,16630,2
7227,16660,2
7227,16680,2
7227,16790,2
7227,17100,2
7227,17170,2
7227,18570,2
7227,18660,4
7227,18770,1
7227,18820,4
7230,   70,2
7230,   90,1
7230,  100,2
7230,  120,3
7230,  720,2
7230,  950,3
7230,  980,4
7230, 1040,4
7230, 1190,2
7230, 1210,4
7230, 1220,2
7230, 1240,3
7230, 1310,5
7230, 1340,3
7230, 1440,3
7230, 1520,1
7230, 1590,2
7230, 1610,2
7230, 1620,1
7230, 1660,1
7230, 1670,2
7230, 1700,1
7230, 1710,2
7230, 1730,1
7230, 1780,2
7230, 1790,3
7230, 1820,2
7230, 1840,2
7230, 1860,1
7230, 1890,3
7230, 1910,3
7230, 1940,2
7230, 1960,4
7230, 1980,2
7230, 2030,1
7230, 2060,2
7230, 2180,2
7230, 2210,2
7230, 2250,1
7230, 2310,3
7230, 2380,2
7230, 2390,3
7230, 2430,5
7230, 2600,3
7230, 2610,3
7230, 2630,4
7230, 2670,2
7230, 2690,2
7230, 2870,2
7230, 3010,5
7230, 3040,2
7230, 3100,2
7230, 3200,3
7230, 3320,4
7230, 3580,2
7230, 3670,2
7230, 3700,2
7230, 3940,1
7230, 4070,2
7230, 4080,2
7230, 4100,3
7230, 4110,3
7230, 4210,3
7230, 4240,1
7230, 4290,1
7230, 4330,5
7230, 4500,1
7230, 4560,2
7230, 4590,5
7230, 4690,2
7230, 4700,2
7230, 4770,3
7230, 4820,2
7230, 4850,5
7230, 4930,2
7230, 5120,5
7230, 5170,4
7230, 5190,3
7230, 5200,5
7230, 5290,2
7230, 5320,2
7230, 5410,2
7230, 5460,2
7230, 5530,5
7230, 5540,5
7230, 5560,2
7230, 5750,2
7230, 5780,3
7230, 5820,1
7230, 5900,2
7230, 5910,2
7230, 5920,2
7230, 5927,2
7230, 6000,2
7230, 6050,5
7230, 6110,3
7230, 6150,2
7230, 6160,2
7230, 6240,3
7230, 6260,5
7230, 6270,3
7230, 6680,2
7230, 6700,1
7230, 6840,1
7230, 6870,2
7230, 7120,2
7230, 7240,1
7230, 7350,3
7230, 7440,3
7230, 7570,2
7230, 7610,2
7230, 7670,2
7230, 7680,3
7230, 7700,2
7230, 7780,3
7230, 7950,2
7230, 8310,3
7230, 8400,4
7230, 8410,5
7230, 8460,5
7230, 8480,3
7230, 8560,2
7230, 8630,2
7230, 8760,2
7230, 8830,5
7230, 8870,3
7230, 9720,3
7230, 9740,2
7230, 9760,1
7230, 9810,2
7230, 9920,1
7230,10010,2
7230,10050,3
7230,10090,1
7230,10110,1
7230,10171,2
7230,10190,3
7230,10201,1
7230,10500,5
7230,10660,1
7230,10840,1
7230,10990,1
7230,11030,2
7230,11040,2
7230,11060,2
7230,11210,1
7230,11220,2
7230,11370,3
7230,11390,2
7230,11460,2
7230,11860,2
7230,11870,1
7230,11980,2
7230,12000,2
7230,12020,2
7230,12200,2
7230,12260,2
7230,12360,2
7230,12370,2
7230,12380,2
7230,12420,5
7230,12430,1
7230,12500,2
7230,12510,1
7230,12530,3
7230,12590,2
7230,12600,2
7230,12740,2
7230,12750,2
7230,12760,1
7230,12770,1
7230,13070,2
7230,13080,2
7230,13110,1
7230,13120,1
7230,13140,1
7230,13150,2
7230,13350,2
7230,13430,3
7230,13490,2
7230,13640,3
7230,14370,1
7230,14400,2
7230,14420,1
7230,14540,1
7230,14610,1
7230,14620,1
7230,14640,1
7230,14790,2
7230,14860,2
7230,14870,2
7230,14900,2
7230,15080,2
7230,15150,3
7230,15200,3
7230,15230,5
7230,15390,1
7230,15490,1
7230,15600,2
7230,15630,2
7230,15671,1
7230,15673,1
7230,15720,2
7230,15820,1
7230,15910,1
7230,15980,2
7230,16360,1
7230,16380,1
7230,16400,2
7230,16490,2
7230,16530,2
7230,16540,1
7230,16600,2
7230,16630,2
7230,16660,2
7230,16680,2
7230,16790,2
7230,17100,2
7230,17170,2
7230,18570,2
7230,18660,4
7230,18770,1
7230,18820,4
7233,   70,2
7233,   90,1
7233,  100,2
7233,  120,3
7233,  720,2
7233,  950,3
7233,  980,4
7233, 1040,4
7233, 1190,2
7233, 1210,4
7233, 1220,2
7233, 1240,3
7233, 1310,5
7233, 1340,3
7233, 1440,3
7233, 1520,1
7233, 1590,2
7233, 1610,2
7233, 1620,1
7233, 1660,1
7233, 1670,2
7233, 1700,1
7233, 1710,2
7233, 1730,1
7233, 1780,2
7233, 1790,3
7233, 1820,2
7233, 1840,2
7233, 1860,1
7233, 1890,3
7233, 1910,3
7233, 1940,2
7233, 1960,4
7233, 1980,2
7233, 2030,1
7233, 2060,2
7233, 2180,2
7233, 2210,2
7233, 2250,1
7233, 2310,3
7233, 2380,2
7233, 2390,3
7233, 2430,5
7233, 2600,3
7233, 2610,3
7233, 2630,4
7233, 2670,2
7233, 2690,2
7233, 2870,2
7233, 3010,5
7233, 3040,2
7233, 3100,2
7233, 3200,3
7233, 3320,4
7233, 3580,2
7233, 3670,2
7233, 3700,2
7233, 3940,1
7233, 4070,2
7233, 4080,2
7233, 4100,3
7233, 4110,3
7233, 4210,3
7233, 4240,1
7233, 4290,1
7233, 4330,5
7233, 4500,1
7233, 4560,2
7233, 4590,5
7233, 4690,2
7233, 4700,2
7233, 4770,3
7233, 4820,2
7233, 4850,5
7233, 4930,2
7233, 5120,5
7233, 5170,4
7233, 5190,3
7233, 5200,5
7233, 5290,2
7233, 5320,2
7233, 5410,2
7233, 5460,2
7233, 5530,5
7233, 5540,5
7233, 5560,2
7233, 5750,2
7233, 5780,3
7233, 5820,1
7233, 5900,2
7233, 5910,2
7233, 5920,2
7233, 5927,2
7233, 6000,2
7233, 6050,5
7233, 6110,3
7233, 6150,2
7233, 6160,2
7233, 6240,3
7233, 6260,5
7233, 6270,3
7233, 6680,2
7233, 6700,1
7233, 6840,1
7233, 6870,2
7233, 7120,2
7233, 7240,1
7233, 7350,3
7233, 7440,3
7233, 7570,2
7233, 7610,2
7233, 7670,2
7233, 7680,3
7233, 7700,2
7233, 7780,3
7233, 7950,2
7233, 8310,3
7233, 8400,4
7233, 8410,5
7233, 8460,5
7233, 8480,3
7233, 8560,2
7233, 8630,2
7233, 8760,2
7233, 8830,5
7233, 8870,3
7233, 9720,3
7233, 9740,2
7233, 9760,1
7233, 9810,2
7233, 9920,1
7233,10010,2
7233,10050,3
7233,10090,1
7233,10110,1
7233,10171,2
7233,10190,3
7233,10201,1
7233,10500,5
7233,10660,1
7233,10840,1
7233,10990,1
7233,11030,2
7233,11040,2
7233,11060,2
7233,11210,1
7233,11220,2
7233,11370,3
7233,11390,2
7233,11460,2
7233,11860,2
7233,11870,1
7233,11980,2
7233,12000,2
7233,12020,2
7233,12200,2
7233,12260,2
7233,12360,2
7233,12370,2
7233,12380,2
7233,12420,5
7233,12430,1
7233,12500,2
7233,12510,1
7233,12530,3
7233,12590,2
7233,12600,2
7233,12740,2
7233,12750,2
7233,12760,1
7233,12770,1
7233,13070,2
7233,13080,2
7233,13110,1
7233,13120,1
7233,13140,1
7233,13150,2
7233,13350,2
7233,13430,3
7233,13490,2
7233,13640,3
7233,14370,1
7233,14400,2
7233,14420,1
7233,14540,1
7233,14610,1
7233,14620,1
7233,14640,1
7233,14790,2
7233,14860,2
7233,14870,2
7233,14900,2
7233,15080,2
7233,15150,3
7233,15200,3
7233,15230,5
7233,15390,1
7233,15490,1
7233,15600,2
7233,15630,2
7233,15671,1
7233,15673,1
7233,15720,2
7233,15820,1
7233,15910,1
7233,15980,2
7233,16360,1
7233,16380,1
7233,16400,2
